names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count,fu,levels
Manufacture of machinery and equipment,-2.1962444125123438e-05,2.8553331178733098e-05,3.068117108734547e-05,2.4726886095512424e-06,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.0007093451057104034,6.142854408656287e-05,20,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
"Electricity, gas, steam and air conditioning supply",,0.3531099484611189,,0.027617077847268048,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,8.772244896774286,0.6860859380069011,15,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Land transport and transport via pipelines,,0.3802932005672912,,0.029182175558911456,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,9.447553382432416,0.7249673699058066,15,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Manufacture of basic metals,,0.04664297420422247,,0.0036621018293927993,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,1.1587427491537194,0.09097691589931524,8,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Specialized construction activities,6.912861912622414e-09,1.8547076888475455e-08,1.607666428795585e-07,1.5852150525631e-08,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,4.6076158798149524e-07,3.938120326470388e-07,7,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Mining of coal and lignite,,0.005997159212248122,,0.0004566624512073591,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.1489863129715226,0.011344780498568392,7,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Manufacture of other transport equipment,-0.00018480314584729207,0.00018489100715357533,7.28077903105897e-05,7.278908399371067e-06,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.004593212966756721,0.0001808285700778015,5,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Construction of buildings,,0.0007177238816095033,,5.235778926891078e-05,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.017830281149485247,0.0013007148388829923,4,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Manufacture of coke and refined petroleum products,,0.014388591216777888,,0.0014131939015859902,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.3574531004386281,0.03510771374572379,4,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Manufacture of wood and products of wood and cork,-0.0005415972457247434,0.0005415972457247434,0.00016724989868526112,1.7486950459842237e-05,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.013454799831104237,0.00043442506392137725,4,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Manufacture of other non-metallic mineral products,,0.002285521800407138,,0.0001620755500830984,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.05677879379344509,0.004026412802314167,3,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Extraction of crude petroleum and natural gas,,0.02940746044968993,,0.004437557109020555,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.7305640806245629,0.11024140745226359,2,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
"Crop and animal production, hunting and related service activities",,2.9172145762261374,,0.13123836535684122,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,72.4718201529603,3.260330346906991,2,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Civil engineering,,0.01593884663372792,,0.0011243788906903683,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.39596580796585323,0.02793273604690118,2,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Mining of metal ores,,0.004554462597002095,,0.0004580247719459761,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.11314566878735281,0.011378624379770788,1,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Other mining and quarrying,,0.005085263445122208,,0.0004029431213535487,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.12633225571705478,0.010010241159696972,1,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.0014218768564602266,,9.763314038939132e-05,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.035323422781723464,0.002425481981658726,1,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
"Waste collection, treatment, and disposal activities",,0.016565494949470048,,0.0011735174140868367,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.4115335157401539,0.02915347526135341,1,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
"Wholesale trade, except of motor vehicles and motorcycles",,0.05206652005397847,,0.004008665882032322,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,1.2934788918488953,0.09958654232140178,1,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Manufacture of food products,0.016017253373715887,0.018098248282881656,0.016175365827672553,0.001422020192469303,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.44961142225519585,0.035326983651587436,1,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Manufacture of electrical equipment,-0.00018155518540212135,0.00018302917622274706,0.0001008227255484742,9.17893895604971e-06,400,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,0,249,2562.516684293747,9200,4.02530883047923,0.004546959846580434,0.00022803067646754742,1,_market_for_inorganic_phosphorus_fertiliser__as_P2O5___kilogram__IS__None_,16
Manufacture of other non-metallic mineral products,,0.39997281745042373,,0.031732077261298224,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,0.09910521804212635,0.007862570401550742,39,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
Manufacture of machinery and equipment,,0.02860797239673943,,0.0018765055089404342,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,0.007088480062706795,0.00046496031606908886,14,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
"Electricity, gas, steam and air conditioning supply",,10.63507673844729,,0.8329581890123785,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,2.6351580734338427,0.206390282890358,11,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
Land transport and transport via pipelines,,98.1635822364701,,7.799041473879344,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,24.32296095358383,1.932445586465891,11,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
Manufacture of basic metals,,3.662159288153753,,0.26569500116166583,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,0.9074094011462712,0.0658338763885966,9,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.3693686809297238,,0.026463851154834475,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,0.09152212866568164,0.006557209951547095,7,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
Manufacture of coke and refined petroleum products,,3.0306063939694075,,0.19139834210023624,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,0.750923298709989,0.047424658874716,4,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
Manufacture of electrical equipment,-0.0022756007872875373,0.0022756007872875373,0.0011489885270726976,0.00011612026303927029,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,0.0005638480975745789,2.8772265227854814e-05,3,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
Construction of buildings,,0.035380170162701535,,0.0020747099464148142,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,0.008766494435029148,0.0005140713884615275,3,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
Manufacture of chemicals and chemical products,,20.249178676716614,,1.3889182718258706,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,5.017339129999044,0.34414600734475587,2,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
Mining of coal and lignite,,4.389552640531916,,0.32047090935958533,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,1.0876428411318932,0.07940624453104712,2,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
Specialized construction activities,-1.5832246802460759e-09,2.5490021826612973e-09,3.497254637427172e-08,3.6492416373118317e-09,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,6.315914634219257e-10,9.042086671277918e-10,2,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
"Wholesale trade, except of motor vehicles and motorcycles",,10.598830753889445,,0.8099165766292962,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,2.6261770476090014,0.20068103486239522,1,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
Mining of metal ores,,0.18996634112316318,,0.018785415667574003,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,0.04706983783969166,0.004654648102374252,1,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
Civil engineering,,4.554664767732854,,0.13710702887568932,400,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1820.2201960086823,6400,403.58401439610225,1.1285543047457338,0.033972363618228946,1,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,16
Land transport and transport via pipelines,,20.411591992518616,,1.5337733264521631,400,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1420.5736997127533,5200,260.59891945460754,7.832569695698225,0.5885570552871474,14,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,16
Manufacture of basic metals,,0.7898574131620958,,0.052790764883668,400,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1420.5736997127533,5200,260.59891945460754,0.30309312671562216,0.020257476506100158,8,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,16
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.07611727515967118,,0.005333941565933293,400,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1420.5736997127533,5200,260.59891945460754,0.029208592007584928,0.0020468011061198534,8,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,16
"Electricity, gas, steam and air conditioning supply",,0.4422776682028093,,0.037060496655146144,400,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1420.5736997127533,5200,260.59891945460754,0.16971584883330548,0.014221277944171036,6,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,16
Manufacture of coke and refined petroleum products,,0.6486324750910378,,0.03494098097740558,400,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1420.5736997127533,5200,260.59891945460754,0.24890067712042835,0.013407953129863908,3,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,16
Mining of coal and lignite,,0.1350358961652844,,0.013041256345855332,400,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1420.5736997127533,5200,260.59891945460754,0.05181751959981003,0.005004340145825864,2,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,16
"Wholesale trade, except of motor vehicles and motorcycles",,1.6258373629077818,,0.12957831518109472,400,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1420.5736997127533,5200,260.59891945460754,0.6238849210543171,0.04972327416102941,2,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,16
Civil engineering,,1.0708907085840371,,0.07643041902109163,400,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1420.5736997127533,5200,260.59891945460754,0.4109344393389054,0.029328755154107485,1,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,16
Manufacture of other transport equipment,-0.006666870743643258,0.006666870743643258,0.0021349438512086286,0.00021042519082963335,400,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1420.5736997127533,5200,260.59891945460754,0.0025582879459346832,8.074676259979133e-05,1,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,16
Manufacture of chemicals and chemical products,-0.04522725410886597,0.04522725410886597,0.017765532903714437,0.0015019573551264044,400,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1420.5736997127533,5200,260.59891945460754,0.017355119585115503,0.0005763482666274151,1,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,16
Manufacture of other non-metallic mineral products,-0.0588308834283837,0.08281365736956581,0.08823637045545611,0.005768920779242069,400,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1420.5736997127533,5200,260.59891945460754,0.031778204431116494,0.0022137163083083807,1,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,16
Unknown,-0.011481925242893957,0.011649660423937967,0.0062592386067524715,0.0006130059706252595,400,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1420.5736997127533,5200,260.59891945460754,0.004470341031466619,0.0002352296670715997,1,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,16
