names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count,fu,levels
Other mining and quarrying,,0.16243048931753748,,0.018384523979182922,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1820.7256836891174,6000,54.698955968801435,0.2969535458961643,0.03361037455572073,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Sewerage,0.003949388977225631,0.003949388977225631,0.0011554757378545281,0.00014485662464238763,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1820.7256836891174,6000,54.698955968801435,0.007220227346712501,0.00026482520932393904,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Manufacture of electrical equipment,-0.0008816914280125658,0.0009046980111578122,0.0008281983273114131,9.046597509143207e-05,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1820.7256836891174,6000,54.698955968801435,0.0016539584625231668,0.0001653888515587592,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Mining of metal ores,,0.13764369526237027,,0.019037913156560372,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1820.7256836891174,6000,54.698955968801435,0.25163861507864593,0.034804893108780724,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Construction of buildings,,0.00505971555678353,,0.0006195700457285575,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1820.7256836891174,6000,54.698955968801435,0.00925011358474453,0.0011326908068993871,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Manufacture of other non-metallic mineral products,,0.20043425374851248,,0.022164220079986224,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,0.36643158941248144,0.04052037134425015,76,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Electricity, gas, steam and air conditioning supply",,8.338776703289112,,0.9323058040314792,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,15.244855327851754,1.7044307108224097,20,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of machinery and equipment,,0.019724534467467605,,0.0015658136133248279,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,0.036060166264814744,0.0028626023762097375,15,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of food products,,1.2183880691548876,,0.0956820254883146,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,2.227443006133093,0.17492477469385087,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of chemicals and chemical products,,0.7977362492267261,,0.07991033080331726,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,1.4584122038485154,0.14609114449806976,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of basic metals,,1.5887237490885255,,0.1543283940638826,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,2.9044864219980426,0.28214138886290013,8,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Waste collection, treatment, and disposal activities",,0.4342716115565762,,0.053647237869432506,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,0.7939303481482737,0.09807726110902593,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Land transport and transport via pipelines,,54.94298319565345,,5.9148332594812745,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,100.44612775971666,10.81342989956684,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of coke and refined petroleum products,,2.340282865684215,,0.3390659046795445,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,4.278478124918945,0.61987637364219,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Civil engineering,,1.5502097530125905,,0.1623521186977352,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,2.8340755788771936,0.2968102696335479,5,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.17799292868187164,,0.016627845150263554,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,0.3254046179298069,0.030398834595211567,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Crop and animal production, hunting and related service activities",,0.5060106456181255,,0.05429881875894049,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,0.9250828222511926,0.09926847377107312,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of other transport equipment,-0.003616584586008912,0.003637232919674375,0.001669241033168192,0.00021306573669612494,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,0.00664954724501312,0.00038952432075239413,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Forestry and logging,,87.53618088348784,,3.3696236200911187,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,160.03263560170276,6.160307012099182,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Unknown,,0.018343066282189343,,0.003651954520142192,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,0.03353458207255665,0.006676461105080602,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Wholesale trade, except of motor vehicles and motorcycles",,5.596984865788387,,0.5948062556877364,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,10.232343134630817,1.087417931755398,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of rubber and plastic products,,0.05489036367498912,,0.008408340869574506,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,0.1003499293593407,0.015372031733787313,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Mining of coal and lignite,,0.1359870172496591,,0.01631263809862522,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,0.2486098954561798,0.029822576701334914,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Other mining and quarrying,,0.16070372290321802,,0.019398424029324016,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,0.29379669146679577,0.03546397492556946,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Sewerage,0.0034576663737778757,0.0034576663737778757,0.0010229060508784556,0.00012414170486829516,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,0.006321265758253265,0.00022695443207197902,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of electrical equipment,-0.0009323200942851103,0.0009536406506594872,0.0007980994837737744,9.55987835487452e-05,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,0.0017434348311938784,0.00017477259274065803,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Mining of metal ores,,0.14616344865709496,,0.017164102107038323,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,0.26721432990505706,0.031379213374434764,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Construction of buildings,,0.0044202825086109955,,0.0004772967410236769,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1819.6758065223694,6000,54.698955968801435,0.008081109466023785,0.0008725883932700872,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of other non-metallic mineral products,,0.18750012808500402,,0.02217425711936406,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,0.3427855701522862,0.04053872094379929,76,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Electricity, gas, steam and air conditioning supply",,7.686403013243892,,0.8060173872776912,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,14.052193277012407,1.4735516848574188,20,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of machinery and equipment,,0.019800568400304825,,0.0016096700701743155,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,0.03619917062329023,0.0029427802444573544,15,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of food products,,1.1374937630444566,,0.09809026547283514,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,2.079552969335004,0.17932749123910655,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of chemicals and chemical products,,0.8322191722029432,,0.09092227097477067,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,1.52145348565266,0.16622304642638858,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of basic metals,,1.6541564525923167,,0.16172789857350453,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,3.024109735359109,0.29566907760679934,8,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Waste collection, treatment, and disposal activities",,0.3984430824583424,,0.04829822078361977,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,0.7284290447620276,0.08829824980785292,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Land transport and transport via pipelines,,47.40071164742971,,5.1579458306501875,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,86.65743396357617,9.42969703771333,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of coke and refined petroleum products,,2.472677941582325,,0.40564757549853614,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,4.52052127465223,0.7416002157882223,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Civil engineering,,1.391045978922049,,0.1448970260513079,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,2.5430942040565783,0.2648990707134385,5,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.18390196862013006,,0.016554870322690395,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,0.3362074565463772,0.030265422857673502,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Crop and animal production, hunting and related service activities",,0.4787026887644092,,0.05558138145618453,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,0.8751587307030981,0.10161324009161418,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of other transport equipment,-0.0033799153320077904,0.003401973373685287,0.001682520196916769,0.00021473701640920494,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,0.006219448458258812,0.00039257973503495055,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Forestry and logging,,84.20951906781804,,3.5787622288487895,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,153.95087086460754,6.542651802879021,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Unknown,,0.01765540532639454,,0.002571866323743196,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,0.032277408249738127,0.004701856330146608,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Wholesale trade, except of motor vehicles and motorcycles",,5.947590945421294,,0.6565269228541805,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,10.873317122933047,1.2002549431265976,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of rubber and plastic products,,0.05616096095537858,,0.007076215963241184,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,0.1026728206428858,0.012936656354606174,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Mining of coal and lignite,,0.11985372310885824,,0.014609108350576246,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,0.21911519330866028,0.026708203277058563,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Other mining and quarrying,,0.148565336779242,,0.016278745203203836,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,0.2716054340488308,0.029760614101096778,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Sewerage,0.0033550360362061228,0.0033550360362061228,0.0010164187756684648,0.00013238242108960297,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,0.006133638159601674,0.00024202001435842712,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of electrical equipment,-0.0008703593111627939,0.0008984443576149417,0.0007412717833701356,7.803539821061914e-05,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,0.0016425256052919658,0.00014266341437143347,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Mining of metal ores,,0.16330279180332372,,0.01955885611224671,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,0.2985482792330927,0.03575727500795896,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Construction of buildings,,0.004638551344549214,,0.0005691199039873456,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1800.8891558647156,6000,54.698955968801435,0.008480146032759562,0.0010404584400330304,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of other non-metallic mineral products,,0.1632408496463021,,0.018260921362653674,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1781.7120413780212,6000,54.698955968801435,0.29843503729652454,0.033384405678728364,76,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
"Electricity, gas, steam and air conditioning supply",,7.499471117374921,,0.8120586690881118,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1781.7120413780212,6000,54.698955968801435,13.710446542439282,1.4845962865384204,20,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of machinery and equipment,,0.019434848571264075,,0.0015877095592989941,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1781.7120413780212,6000,54.698955968801435,0.035530565852754305,0.0029026322919299846,15,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of food products,,1.1356345221998796,,0.09835266270350479,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1781.7120413780212,6000,54.698955968801435,2.076153926681178,0.17980720282778717,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of chemicals and chemical products,,0.7090479634537175,,0.07276748874180611,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1781.7120413780212,6000,54.698955968801435,1.2962733033846865,0.13303268307956445,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of basic metals,,1.5594120222438719,,0.15847686361476931,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1781.7120413780212,6000,54.698955968801435,2.8508990612788137,0.28972557301671265,8,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
"Waste collection, treatment, and disposal activities",,0.3981620438528565,,0.047703356554052355,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1781.7120413780212,6000,54.698955968801435,0.7279152532270553,0.08721072588891979,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Land transport and transport via pipelines,,50.81843535851641,,5.207339434731162,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1781.7120413780212,6000,54.698955968801435,92.90567700689141,9.519997854623158,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of coke and refined petroleum products,,2.4405616795162235,,0.35945119536099285,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1781.7120413780212,6000,54.698955968801435,4.461806695009395,0.6571445267913568,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Civil engineering,,1.5088238844075978,,0.15093420655789666,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1781.7120413780212,6000,54.698955968801435,2.758414411544132,0.2759361744381095,5,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.17024076540369276,,0.01627352846209574,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1781.7120413780212,6000,54.698955968801435,0.31123220249540545,0.02975107691521141,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
"Crop and animal production, hunting and related service activities",,0.4362927995107141,,0.052770515920365614,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1781.7120413780212,6000,54.698955968801435,0.7976254606387035,0.09647444816033464,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of other transport equipment,-0.003338617315840828,0.0033398917378600927,0.0014272762904737485,0.00016876888859152682,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1781.7120413780212,6000,54.698955968801435,0.006105951528151766,0.00030854133429491284,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Forestry and logging,,82.28340283990967,,3.2461767672109816,250,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1781.7120413780212,6000,54.698955968801435,150.42956740681035,5.934622900412394,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
