names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count
"Electricity, gas, steam and air conditioning supply",,7.991467570447479,,0.7691466577863069,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,6.78327346000846,0.6528628270869555,76
Manufacture of chemicals and chemical products,,0.9015057136685288,,0.08326519651809404,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,0.7652111114343547,0.07067670521147466,20
"Wholesale trade, except of motor vehicles and motorcycles",,6.5812840582412715,,0.6547504096521708,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,5.586289263080253,0.5557616342143956,15
Manufacture of coke and refined petroleum products,,2.3768306820521854,,0.303009798132616,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,2.017488320182924,0.25719910688199216,11
Forestry and logging,,87.88622834829128,,3.1660250095033806,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,74.59910398182669,2.687367899746701,11
Manufacture of rubber and plastic products,,0.06149659538056063,,0.00660132316926833,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,0.052199201166560925,0.005603298750861282,8
Manufacture of basic metals,,1.7177057327419587,,0.14843759207908783,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,1.458013513325248,0.12599597882886207,6
Civil engineering,,1.55005439269966,,0.14889887820302306,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,1.3157086268424139,0.12638752517430824,6
Land transport and transport via pipelines,,54.68549193833103,,5.380471114774668,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,46.41783788056047,4.567021838411777,6
Mining of coal and lignite,,0.12477597680617586,,0.012574557038355971,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,0.1059116569584691,0.010673466203513168,5
Manufacture of food products,,1.356459010020661,,0.1041636529641227,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,1.1513820610733305,0.08841561783494804,4
"Crop and animal production, hunting and related service activities",,0.4537432323713522,,0.05099670360633628,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,0.3851438297998,0.04328674089850667,4
Manufacture of machinery and equipment,,0.01915916753490211,,0.001460006635246959,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,0.016262578995622456,0.0012392747856389537,2
"Waste collection, treatment, and disposal activities",,0.4829044022266605,,0.05718563922871658,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,0.4098962532812902,0.048539999124597735,2
Mining of metal ores,,0.15931637548810132,,0.016952022523587736,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,0.1352300478061838,0.014389122331291585,2
Manufacture of other non-metallic mineral products,,0.1898446056002792,,0.01847919239832867,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,0.1611428518406713,0.01568540624772304,2
Manufacture of electrical equipment,-0.0008846309338015168,0.0009118364292587025,0.0007886286482410532,9.202303739519169e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,2089.5157432556152,7200,117.8113726,0.0007739799725062388,7.81104874379434e-05,2
