names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count
Land transport and transport via pipelines,,53.571849397209505,,7.343323123741827,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,45.47256195639088,6.2331190628550805,76
"Electricity, gas, steam and air conditioning supply",,8.00476238563598,,0.9824925233202759,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,6.7945582917654415,0.8339538888627429,20
"Wholesale trade, except of motor vehicles and motorcycles",,5.978369619421271,,0.7440788035537931,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,5.074526751945569,0.6315848692130365,15
Manufacture of food products,,1.2173137451765528,,0.12602435407670784,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,1.0332735442355359,0.10697129767309735,11
Manufacture of basic metals,,1.7470278624283786,,0.22187242065262322,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,1.4829025618434895,0.18832852529945246,11
Manufacture of rubber and plastic products,,0.05575367685696237,,0.010189349814239041,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.04732452871613719,0.008648867753060235,8
"Crop and animal production, hunting and related service activities",,0.5968070400296309,,0.10451776489192167,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.5065784625529699,0.08871619316989579,6
Construction of buildings,,0.004195114203616235,,0.0006570992896156963,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.0035608737179047474,0.0005577553975597228,6
Mining of coal and lignite,,0.13390977338501606,,0.018178375874919855,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.11366455583169739,0.015430068824204377,6
Manufacture of coke and refined petroleum products,,2.4712856941689987,,0.4308864424314008,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,2.0976631030008037,0.36574265533292055,5
Manufacture of chemicals and chemical products,,0.7751957076450566,,0.1057248084224249,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.6579973482501099,0.08974074920711424,4
"Waste collection, treatment, and disposal activities",,0.39744867304496884,,0.06015124979118353,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.33736019220691843,0.051057252337949194,4
Manufacture of other transport equipment,-0.0035129631323908947,0.0035129631323908947,0.001741706697329121,0.0002766178866863268,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.0029818540051462696,0.0002347972700611136,2
Civil engineering,,1.4188747641155721,,0.20029665400433078,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,1.2043614574740742,0.17001470196293322,2
Sewerage,0.003712103979753325,0.003712103979753325,0.0010169024225157957,0.00016835485380975633,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.0031508876416853878,0.00014290203916167286,2
Manufacture of machinery and equipment,,0.01987662502594364,,0.002143667684238816,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.01687156730906609,0.0018195761894033106,2
Other mining and quarrying,,0.16103725320619433,,0.0227680682511601,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.13669075374663306,0.019325866211968825,2
Unknown,,0.019702877528285367,,0.003653826848034739,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.016724087915673234,0.0031014211679210495,1
Manufacture of other non-metallic mineral products,,0.18328631751491528,,0.023933075320321278,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.15557608189255176,0.020314741091745227,1
Mining of metal ores,,0.1444542797878607,,0.020053871957571225,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.12261488564293387,0.017022017072714443,1
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.17873193286170616,,0.021015065209707424,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.15171025421166018,0.017837891831596762,1
Manufacture of electrical equipment,-0.0008769830256064241,0.0008928592064722016,0.0006440481669651658,8.872484684072887e-05,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,0.0007578718308492075,7.531093550872429e-05,1
Forestry and logging,,91.2715762871075,,4.548022296879954,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1091.9586675167084,3600,117.8113726,77.47263636168474,3.8604272206569252,1
