names,mu_star,mu_star_conf,reference_product,score,mu_star_local_relative,mu_star_local_relative_conf
"'market for electricity, medium voltage' (kilowatt hour, IT, None)",0.12799160383084143,1.8568096340948657e-06,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.04228107958247381,6.133833279597632e-07
"'market for natural gas, high pressure' (cubic meter, RoW, None)",0.28264684712389965,0.09366387436147038,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.09337029523260991,0.030941168071572267
"'market for electricity, high voltage' (kilowatt hour, CN-NECG, None)",0.23894997900592058,0.11428654218752704,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.07893535807186514,0.037753713843784203
"'market group for electricity, high voltage' (kilowatt hour, CN, None)",0.01054548281634311,7.263128356158222e-09,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.003483622244336415,2.3993207277120586e-09
"'market group for electricity, low voltage' (kilowatt hour, CN, None)",0.02103344686938726,9.432677454190254e-09,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.006948243590678436,3.116015224276158e-09
"'market for reinforcing steel' (kilogram, GLO, None)",9.847115590614147,2.3809905416289983,_shed_construction___square_meter__RoW__None_,302.71602592639573,3.252921797080025,0.7865426134419217
"'market for electricity, high voltage' (kilowatt hour, US-MRO, None)",0.07642310747305034,0.03722923371864147,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.02524580825847401,0.012298401977467035
"'market for waste wood, untreated' (kilogram, DK, None)",0.21456767399216686,0.08131010475298478,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.07088084396441509,0.026860191661195704
"'market group for electricity, low voltage' (kilowatt hour, CN-SGCC, None)",0.023409403594132527,0.011820537037366992,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.007733123319947533,0.003904826974783658
"'market for electricity, medium voltage' (kilowatt hour, DE, None)",0.2717730260609727,1.5335864496630553e-05,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.08977820887720471,5.0660893983721265e-06
"'market for electricity, low voltage' (kilowatt hour, CN-NCGC, None)",0.0021456275517437004,0.0009927565539020048,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.0007087921906933998,0.00032794978424544654
"'market for electricity, medium voltage' (kilowatt hour, US-MRO, None)",0.4981285316248858,1.1980536977149183e-05,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.1645530758077552,3.9576817713847125e-06
"'market for electricity, high voltage' (kilowatt hour, IR, None)",0.3244767178160231,0.1260110957652637,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.10718848360374499,0.041626833392660496
"'market for waste concrete, not reinforced' (kilogram, RoW, None)",0.15919464826889965,0.021086256809075554,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.05258877450631148,0.006965688963623815
"'market for electricity, high voltage' (kilowatt hour, AU, None)",1.9069832313528536,1.4733880076736479,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.6299578046840935,0.48672282980878473
"'market for electricity, high voltage' (kilowatt hour, PH, None)",0.26348296422240197,0.08938479091848073,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.08703964826971759,0.02952760450819816
"'market group for electricity, high voltage' (kilowatt hour, RER, None)",0.1292112310267754,5.2161956278118036e-05,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.042683974405171604,1.723131641890708e-05
"'market for steel, unalloyed' (kilogram, GLO, None)",2.1921845470782415,0.00016344608005131132,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.7241719497240172,5.399320354815064e-05
"'market for heat, district or industrial, other than natural gas' (megajoule, Europe without Switzerland, None)",0.03905723819451348,0.0201453586256677,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.01290226973447719,0.00665487020847914
"'market for iron pellet' (kilogram, GLO, None)",0.09041633303224046,3.1595404575755065e-06,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.029868366815249105,1.0437308193071142e-06
"'market for waste reinforced concrete' (kilogram, Europe without Switzerland, None)",0.4156214260760862,0.06255550647898672,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.1372974637877755,0.020664748847554194
"'market group for electricity, low voltage' (kilowatt hour, RAS, None)",0.532119134589428,0.17569666983761456,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.17578162007148268,0.05804009526748166
"'market for transport, freight train' (ton kilometer, RoW, None)",1.6094203160634806,0.3684318651648042,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.5316600966659113,0.12170874139791564
"'market for electricity, high voltage' (kilowatt hour, KZ, None)",0.6387860758308676,0.1915080483371002,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.21101825510426925,0.06326326719936019
"'market group for electricity, medium voltage' (kilowatt hour, RER, None)",1.7938266605981568,0.00030052527403961283,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.5925773685448418,9.927630131900728e-05
"'market for electricity, high voltage' (kilowatt hour, PK, None)",0.3823611116512097,0.10615768083144024,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.12631016494124409,0.03506840462329936
"'market for cast iron' (kilogram, GLO, None)",0.18764119684385322,3.674060336532962e-06,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.061985881411338775,1.2136986554607768e-06
"'market for natural gas, high pressure' (cubic meter, RU, None)",0.004724374012545241,4.087918234168623e-09,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.0015606620092501991,1.3504135506729284e-09
"'market group for electricity, medium voltage' (kilowatt hour, US, None)",2.1917281422874595,1.0353240281930445,_shed_construction___square_meter__RoW__None_,302.71602592639573,0.72402117977737,0.3420116345094923
