names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count,fu,levels
Other mining and quarrying,,0.14644391640572108,,0.022698283591395224,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1079.1617529392242,3600,54.698955968801435,0.2677270778061067,0.04149674009197107,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Sewerage,0.003982069068375876,0.003982069068375876,0.0011314876126330624,0.00016614434448658603,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1079.1617529392242,3600,54.698955968801435,0.007279972712179594,0.0003037431730531558,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Manufacture of electrical equipment,-0.0008627325076201113,0.0008915263729684971,0.0007712692289140703,0.00011845666158810134,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1079.1617529392242,3600,54.698955968801435,0.0016298782256045175,0.00021656110156044898,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Mining of metal ores,,0.15181143683987666,,0.02516239642637736,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1079.1617529392242,3600,54.698955968801435,0.2775399167151657,0.046001602737590096,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Construction of buildings,,0.005360400030589147,,0.00071077806027125,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1079.1617529392242,3600,54.698955968801435,0.009799821469438193,0.0012994362464187716,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Manufacture of other non-metallic mineral products,,0.1881163920990263,,0.023943630276539066,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,0.3439122169101764,0.04377346852871517,76,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Electricity, gas, steam and air conditioning supply",,8.570118079668957,,1.1302868320515984,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,15.667790962147581,2.0663773412718855,20,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of machinery and equipment,,0.018699571892040925,,0.002134938947110467,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,0.03418634151391586,0.003903070742937341,15,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of food products,,1.1286328680087407,,0.12307958117193184,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,2.0633535832977827,0.22501266978867487,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of chemicals and chemical products,,0.8298037472361458,,0.11424991812231687,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,1.5170376336057305,0.20887038170798256,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of basic metals,,1.8759653718828957,,0.21306113353945566,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,3.429618241622175,0.3895159053144982,8,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Waste collection, treatment, and disposal activities",,0.4840783771923907,,0.0876501825653591,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,0.8849865022441996,0.16024105216076157,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Land transport and transport via pipelines,,55.93717541198244,,7.7574294863676005,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,102.26369849524595,14.182043055432711,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of coke and refined petroleum products,,2.6237685386492706,,0.4487180349517936,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,4.796743360414019,0.8203411326675563,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Civil engineering,,1.366864848734425,,0.1869793124076023,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,2.4988865409314975,0.341833420941799,5,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.18651164581797006,,0.02457939744694388,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,0.34097843828015734,0.044935770732010306,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Crop and animal production, hunting and related service activities",,0.5074437282199858,,0.09257367616088297,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,0.9277027673241437,0.1692421263281224,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of other transport equipment,-0.003319548230401589,0.003319548230401589,0.0015291819761062639,0.0002447786603369564,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,0.00606875976260855,0.0004475015217412385,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Forestry and logging,,91.62097113181049,,4.676204136217798,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,167.50040198951552,8.54898243192239,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Unknown,,0.02052687296490145,,0.004226408688993703,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,0.037526992245719155,0.007726671586573451,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Wholesale trade, except of motor vehicles and motorcycles",,6.060098941859816,,0.8309908150741049,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,11.079002943522918,1.5192078173266705,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of rubber and plastic products,,0.057209771626755154,,0.010655822842119717,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,0.10459024420756002,0.019480852336921137,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Mining of coal and lignite,,0.12729782364053013,,0.015853378247644306,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,0.232724411985371,0.02898296314227016,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Other mining and quarrying,,0.14388087940908645,,0.018803885032804352,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,0.26304136314987725,0.03437704559394058,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Sewerage,0.003643541012039601,0.003643541012039601,0.0010823374292755724,0.00015471785952564512,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,0.0066610796266710496,0.00028285340512512036,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of electrical equipment,-0.0008466711589967583,0.0008803367115063428,0.0007679701183138499,0.00012084499458369737,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,0.0016094214156636905,0.00022092742437830723,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Mining of metal ores,,0.14309238217711437,,0.021815310101645786,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,0.26159984161074257,0.03988249814875544,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Construction of buildings,,0.0049770448232006005,,0.0007602555554952139,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1089.2842860221863,3600,54.698955968801435,0.009098975903743665,0.0013898904321479916,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of other non-metallic mineral products,,0.17324565734742955,,0.022264900250539767,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,0.3167257112663054,0.040704433670066695,76,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Electricity, gas, steam and air conditioning supply",,7.988739906939494,,1.0723041640564757,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,14.604922096677713,1.9603740968439767,20,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of machinery and equipment,,0.01841683388891873,,0.0020641312651004753,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,0.03366944315979836,0.003773620955905979,15,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of food products,,1.1742075702964294,,0.12677279331383537,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,2.1466727280245723,0.2317645576016891,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of chemicals and chemical products,,0.7094349266787406,,0.09836691904092035,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,1.2969807450865791,0.1798332660993123,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of basic metals,,1.596268733041966,,0.19516556781521455,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,2.9182800745820954,0.3567994385972026,8,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Waste collection, treatment, and disposal activities",,0.4668499502028028,,0.08254150998765904,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,0.8534896908618864,0.15090143591540964,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Land transport and transport via pipelines,,42.775023083091575,,6.374981050211935,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,78.2008035171441,11.654666779834013,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of coke and refined petroleum products,,2.2975067710639276,,0.41574134565917265,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,4.200275362429867,0.7600535298997269,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Civil engineering,,1.328354789550875,,0.1675152205989624,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,2.4284828951918693,0.3062493929399819,5,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.17489874512435166,,0.02595278660207237,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,0.3197478672611382,0.04744658493459185,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Crop and animal production, hunting and related service activities",,0.4699620296451914,,0.06533118493753627,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,0.8591791585807287,0.11943771828990507,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of other transport equipment,-0.0034111406981779642,0.0034111406981779642,0.0015292076642795156,0.00024363273072280678,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,0.006236208055092627,0.0004454065464462745,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Forestry and logging,,86.49626704143402,,4.989604995031137,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,158.13147711771458,9.12193826492237,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Unknown,,0.0184987120388961,,0.0027402579427600318,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,0.033819131848599054,0.005009707944559286,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Wholesale trade, except of motor vehicles and motorcycles",,5.819395056825435,,0.7875838097941747,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,10.638950878961264,1.4398516312512215,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of rubber and plastic products,,0.05127013499775529,,0.00798859197976585,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,0.09373146907410475,0.014604651657926144,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Mining of coal and lignite,,0.12401772444516647,,0.017158265585091356,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,0.22672777249332196,0.031368543112372915,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Other mining and quarrying,,0.13470735272892712,,0.0212735463348796,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,0.24627042754848916,0.038892051883062204,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Sewerage,0.0035564581492935807,0.0035564581492935807,0.0009247474547990785,0.00014899450634077096,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,0.006501875742056343,0.0002723900368880034,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of electrical equipment,-0.0007470703723575056,0.0007996272962712799,0.000796735066710981,0.000121024711403875,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,0.001461869394230051,0.0002212559805947735,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Mining of metal ores,,0.14286309629504615,,0.02435962526487057,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,0.261180663807424,0.044533985765221065,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Construction of buildings,,0.004239505312517006,,0.0006111024192301743,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1086.677052974701,3600,54.698955968801435,0.007750614682545471,0.0011172103898632506,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of other non-metallic mineral products,,0.1845150115558258,,0.028287937009483923,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1067.9546258449554,3600,54.698955968801435,0.3373282145660465,0.051715679958532434,76,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
"Electricity, gas, steam and air conditioning supply",,7.70400467395667,,1.1638258539944926,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1067.9546258449554,3600,54.698955968801435,14.08437242997982,2.1276929941008422,20,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of machinery and equipment,,0.01750874827533444,,0.0019805347414107496,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1067.9546258449554,3600,54.698955968801435,0.03200929152161676,0.0036207907561167795,15,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of food products,,1.096003862831563,,0.12464890199972406,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1067.9546258449554,3600,54.698955968801435,2.0037016126170473,0.22788168401389575,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of chemicals and chemical products,,0.8407124729131793,,0.11007383917472675,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1067.9546258449554,3600,54.698955968801435,1.53698083998659,0.2012357223737678,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of basic metals,,1.7261165777963074,,0.21016887036797166,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1067.9546258449554,3600,54.698955968801435,3.1556664057369397,0.38422830316513784,8,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
"Waste collection, treatment, and disposal activities",,0.4423685248214608,,0.06637068304752754,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1067.9546258449554,3600,54.698955968801435,0.8087330315294754,0.1213381167373346,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Land transport and transport via pipelines,,48.08180500063553,,6.890778190682558,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1067.9546258449554,3600,54.698955968801435,87.9026009711408,12.597641159024755,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of coke and refined petroleum products,,2.536711493265948,,0.4759332964185591,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1067.9546258449554,3600,54.698955968801435,4.637586674803828,0.8700957595790613,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Civil engineering,,1.267730349633191,,0.18608494829802058,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1067.9546258449554,3600,54.698955968801435,2.317649993824863,0.3401983547988696,5,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.17164552074628614,,0.02199141087929945,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1067.9546258449554,3600,54.698955968801435,0.3138003599999008,0.04020444355801353,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
"Crop and animal production, hunting and related service activities",,0.46919594849041596,,0.07440845651542963,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1067.9546258449554,3600,54.698955968801435,0.857778617855212,0.1360326814242485,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of other transport equipment,-0.0032507955865627735,0.003280930715478855,0.001511474740789826,0.00024304038110114468,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1067.9546258449554,3600,54.698955968801435,0.005998159667526735,0.0004443236197044917,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Forestry and logging,,83.29629770832885,,4.179381219816905,150,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1067.9546258449554,3600,54.698955968801435,152.2813301150363,7.640696510186945,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
