names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count,fu,levels
"Crop and animal production, hunting and related service activities",,0.4943606800691654,,0.08191003503000889,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,736.7996752262115,2400,54.698955968801435,0.9037844896914179,0.14974698068593448,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Manufacture of other transport equipment,-0.003936928134903468,0.003942822969588278,0.0018065203764696038,0.0003235219944262058,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,736.7996752262115,2400,54.698955968801435,0.007208223447330769,0.0005914591763154174,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Forestry and logging,,94.83529819561683,,5.640353420936114,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,736.7996752262115,2400,54.698955968801435,173.3767976297535,10.31162902661834,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Unknown,,0.02055190452178861,,0.004958274560636376,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,736.7996752262115,2400,54.698955968801435,0.03757275464912122,0.009064660326358734,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
"Wholesale trade, except of motor vehicles and motorcycles",,6.070910392673453,,0.9409080545504176,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,736.7996752262115,2400,54.698955968801435,11.098768313121203,1.7201572459391765,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Manufacture of rubber and plastic products,,0.06381481334117796,,0.011936687000054009,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,736.7996752262115,2400,54.698955968801435,0.11666550523848375,0.021822513407499626,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Mining of coal and lignite,,0.14722061031960273,,0.02595425194208474,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,736.7996752262115,2400,54.698955968801435,0.26914702065533525,0.0474492638522904,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Other mining and quarrying,,0.15139541710696208,,0.027777815163213867,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,736.7996752262115,2400,54.698955968801435,0.2767793542408986,0.05078308108669836,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Sewerage,0.004010035770399565,0.004010035770399565,0.0011144394696799302,0.00021700932432443056,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,736.7996752262115,2400,54.698955968801435,0.007331101114044595,0.0003967339421399667,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Manufacture of electrical equipment,-0.0010084080027669097,0.0010393644339093378,0.0009714561224318227,0.0001803573126188941,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,736.7996752262115,2400,54.698955968801435,0.0019001540623593595,0.0003297271573551865,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Mining of metal ores,,0.12379246788268164,,0.026038866833278464,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,736.7996752262115,2400,54.698955968801435,0.22631596104556176,0.047603955819797025,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Construction of buildings,,0.005060249820716792,,0.0008815200741810144,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,736.7996752262115,2400,54.698955968801435,0.009251090319901166,0.0016115848256478711,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Manufacture of other non-metallic mineral products,,0.1621214126190669,,0.0283773241921432,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,0.2963884954431961,0.05187909657421749,76,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Electricity, gas, steam and air conditioning supply",,7.314026950879244,,1.1669529662626954,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,13.37141965753594,2.133409944658338,20,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of machinery and equipment,,0.019351302769577198,,0.0029009712547616207,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,0.03537782838234531,0.005303522166705053,15,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of food products,,1.2575574989361045,,0.15263467540001285,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,2.29905210558932,0.2790449519494867,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of chemicals and chemical products,,0.7482505085817375,,0.13731624368951423,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,1.3679429439357418,0.2510399718923979,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of basic metals,,1.491815561938661,,0.26070074899868506,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,2.72731999270616,0.4766101004695237,8,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Waste collection, treatment, and disposal activities",,0.551003980270693,,0.15971788961158748,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,1.0073391173772464,0.2919944024209265,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Land transport and transport via pipelines,,57.77363925469264,,10.196030643032046,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,105.62110049713729,18.64026554519165,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of coke and refined petroleum products,,2.5457086915891955,,0.4741442924191704,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,4.654035248938184,0.8668251231149776,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Civil engineering,,1.4810907201212629,,0.2239926017130056,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,2.70771296067521,0.40950068926500893,5,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.1850442964570598,,0.02585827659181614,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,0.3382958471137973,0.04727380282461861,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Crop and animal production, hunting and related service activities",,0.6160582413214806,,0.10497957267456728,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,1.126270566613485,0.1919224431531094,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of other transport equipment,-0.003166608408981535,0.0031836762673784057,0.0017486832161721102,0.00037947041422030175,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,0.005820360207961327,0.0006937434316602675,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Forestry and logging,,86.52465593287455,,5.540990795790083,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,158.1833773613988,10.1299754221095,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Unknown,,0.017697175898195017,,0.003467920732622914,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,0.03235377272701316,0.006340012658744175,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Wholesale trade, except of motor vehicles and motorcycles",,5.02615837246618,,0.8767828271775238,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,9.188764727672211,1.6029242453505204,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of rubber and plastic products,,0.043987982643343394,,0.0072470779602965395,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,0.08041832218595316,0.01324902428563727,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Mining of coal and lignite,,0.12032777655511047,,0.019974961707945212,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,0.21998185234786136,0.03651799445557663,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Other mining and quarrying,,0.15222815620736088,,0.03103267792367829,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,0.27830175825327824,0.05673358361972824,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Sewerage,0.003670627140232359,0.003670627140232359,0.0010208168463625264,0.0001984589203131859,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,0.006710598173621392,0.0003628203076241174,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of electrical equipment,-0.0008257401281660215,0.0008639509442886073,0.000736273966845752,0.00013553941078833548,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,0.0015794651451508102,0.0002477915864895902,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Mining of metal ores,,0.1311979194922832,,0.027464786782732085,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,0.23985452220900594,0.05021080621428522,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Construction of buildings,,0.004778875618546614,,0.000824452715290702,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,738.5897057056427,2400,54.698955968801435,0.008736685250943975,0.0015072549387614344,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of other non-metallic mineral products,,0.17682168066101586,,0.02667188711743417,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,0.3232633558159124,0.04876123619735444,76,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Electricity, gas, steam and air conditioning supply",,8.70748581582666,,1.3309672945696258,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,15.918925071976028,2.433259046715202,20,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of machinery and equipment,,0.019267232812737588,,0.0029051991602659795,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,0.035224132657535566,0.005311251574752201,15,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of food products,,1.0933324967672158,,0.1493171993746348,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,1.9988178520094941,0.27297998056818606,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of chemicals and chemical products,,0.8419315447601133,,0.150653378760811,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,1.5392095330673672,0.2754227683006216,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of basic metals,,1.2950074466552377,,0.17005176588370818,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,2.3675176677848646,0.31088667575428747,8,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Waste collection, treatment, and disposal activities",,0.4582583157837706,,0.11071170448614158,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,0.8377825639764436,0.202401860374242,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Land transport and transport via pipelines,,52.97907389319537,,9.394396207843725,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,96.85573143921242,17.174726722758646,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of coke and refined petroleum products,,2.0672548685993344,,0.5593084548954542,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,3.7793314917718566,1.0225212620410271,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Civil engineering,,1.451594847806769,,0.2782013194829091,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,2.653788947333315,0.5086044414478156,5,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.16933946003687655,,0.027892727275777865,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,0.30958444642611177,0.05099316208464198,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Crop and animal production, hunting and related service activities",,0.5200183097720198,,0.11760348663295604,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,0.9506914721893812,0.21500133695428003,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of other transport equipment,-0.0035669590225983505,0.0035669590225983505,0.0017434629658220928,0.00032820417741406577,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,0.0065210733174374145,0.0006000190892149077,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Forestry and logging,,82.66549060745689,,5.407958315251868,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,151.12809585361498,9.886766976569714,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Unknown,,0.02252060649375812,,0.004693064741113055,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,0.04117191287271217,0.008579806795197027,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Wholesale trade, except of motor vehicles and motorcycles",,5.693453815904466,,1.0492836344817387,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,10.408706555846939,1.918288230364428,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of rubber and plastic products,,0.05627090232699044,,0.010905163437027668,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,0.10287381418959,0.019936693934793984,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Mining of coal and lignite,,0.12568903512566004,,0.023922463873645747,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,0.22978324339014647,0.04373477235523539,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Other mining and quarrying,,0.16764109713523703,,0.031635883852549326,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,0.30647951897080855,0.05783635773705341,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Sewerage,0.0035633506343518916,0.0035633506343518916,0.0009727793838869012,0.000189933296333017,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,0.006514476503691066,0.00034723386026115193,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of electrical equipment,-0.0008465448036664114,0.0008599261092278354,0.0007799574452467372,0.0001535947925975621,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,0.0015721069881449114,0.00028080022712895605,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Mining of metal ores,,0.14057968512273014,,0.020641710531436302,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,0.2570061578559422,0.03773693695947266,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Construction of buildings,,0.003994102288704884,,0.0007830364401410703,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,729.5187427997589,2400,54.698955968801435,0.007301971706704958,0.0014315381825343973,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of other non-metallic mineral products,,0.18648977922675924,,0.03901938520063411,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,0.34093846203047673,0.07133478968572918,76,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
"Electricity, gas, steam and air conditioning supply",,7.623969805634122,,1.2370236022231331,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,13.938053607426427,2.2615122726084436,20,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of machinery and equipment,,0.019935765010293826,,0.002873226003692519,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,0.03644633550531488,0.005252798618919375,15,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of food products,,1.0256891247766868,,0.13464878045322395,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,1.875153020035168,0.2461633463900543,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of chemicals and chemical products,,0.7842121419141056,,0.12020129055377964,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,1.433687586946624,0.21975061210005303,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of basic metals,,1.6475301227513097,,0.2431064733092818,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,3.011995555620859,0.4444444487166119,8,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
"Waste collection, treatment, and disposal activities",,0.47193004513139886,,0.148017360012944,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,0.8627770617789723,0.2706036292491002,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Land transport and transport via pipelines,,51.43538873599071,,7.970613720141568,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,94.03358405108835,14.571784011175195,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of coke and refined petroleum products,,2.2585423858824356,,0.5214088878492543,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,4.129041123144356,0.9532337109809729,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Civil engineering,,1.5274557610803459,,0.20953933140728576,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,2.7924769934394336,0.38307738730296864,5,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.14563727704045537,,0.023494225937084803,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,0.2662523890282701,0.042951872702077114,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
"Crop and animal production, hunting and related service activities",,0.45404147790892496,,0.07902490628624655,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,0.8300733896418351,0.14447242161499366,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of other transport equipment,-0.0033598986970157264,0.0033598986970157264,0.001471117491424665,0.00024879252883668133,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,0.006142528019971911,0.00045483962980680064,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Forestry and logging,,82.84109449378293,,5.260808831849156,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,151.44913285188275,9.617749989322933,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Unknown,,0.01702584321788045,,0.0034765353709850333,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,763.7065050601959,2400,54.698955968801435,0.031126450068976554,0.006355761841172873,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
