scenario,method,iteration,score,category,runtime,runs
fu,climate change,138,10.037502489551844,M0,1.625239372253418,902
fu,climate change,139,10.037502488057854,M0,1.625239372253418,902
fu,climate change,140,10.049996684081599,M0,1.625239372253418,902
fu,climate change,141,10.050009949403714,M0,1.625239372253418,902
fu,climate change,142,9.999999999998996,M0,1.625239372253418,902
fu,climate change,143,10.05000663407352,M0,1.625239372253418,902
fu,climate change,144,10.016668877837045,M0,1.625239372253418,902
fu,climate change,145,10.016664455804936,M0,1.625239372253418,902
fu,climate change,146,10.00000000149626,M0,1.625239372253418,902
fu,climate change,147,10.000000001497197,M0,1.625239372253418,902
fu,climate change,148,10.020000000298024,M0,1.625239372253418,902
fu,climate change,149,10.050003317406087,M0,1.625239372253418,902
fu,climate change,150,9.99999999999989,M0,1.625239372253418,902
fu,climate change,151,9.99999999850352,M0,1.625239372253418,902
fu,climate change,152,9.9999999992509,M0,1.625239372253418,902
fu,climate change,153,9.999999999250901,M0,1.625239372253418,902
fu,climate change,154,10.0499933674157,M0,1.625239372253418,902
fu,climate change,155,10.020000000298024,M0,1.625239372253418,902
fu,climate change,156,10.020000000298024,M0,1.625239372253418,902
fu,climate change,157,9.999999999250901,M0,1.625239372253418,902
fu,climate change,158,10.016665561359721,M0,1.625239372253418,902
fu,climate change,159,10.016665561361195,M0,1.625239372253418,902
fu,climate change,160,10.049996684083807,M0,1.625239372253418,902
fu,climate change,161,10.0,M0,1.625239372253418,902
fu,climate change,162,10.0,M0,1.625239372253418,902
fu,climate change,163,10.020000000298024,M0,1.625239372253418,902
fu,climate change,164,9.999999999251134,M0,1.625239372253418,902
fu,climate change,165,10.000000000747972,M0,1.625239372253418,902
fu,climate change,166,10.049993367420122,M0,1.625239372253418,902
fu,climate change,167,10.029996020074917,M0,1.625239372253418,902
fu,climate change,168,10.030003980443935,M0,1.625239372253418,902
fu,climate change,169,10.05000663407352,M0,1.625239372253418,902
fu,climate change,170,10.0499933674157,M0,1.625239372253418,902
fu,climate change,171,10.016664455804936,M0,1.625239372253418,902
fu,climate change,172,10.016668877837045,M0,1.625239372253418,902
fu,climate change,173,10.016669983660513,M0,1.625239372253418,902
fu,climate change,174,10.050009949403714,M0,1.625239372253418,902
fu,climate change,175,10.049996684081599,M0,1.625239372253418,902
fu,climate change,176,10.037500000558792,M0,1.625239372253418,902
fu,climate change,177,10.037500000558792,M0,1.625239372253418,902
fu,climate change,178,10.012500000186263,M0,1.625239372253418,902
fu,climate change,179,10.025000000372529,M0,1.625239372253418,902
fu,climate change,180,10.025000000372529,M0,1.625239372253418,902
fu,climate change,181,10.025000000372529,M0,1.625239372253418,902
fu,climate change,182,10.033331122719554,M0,1.625239372253418,902
fu,climate change,183,10.033331122722501,M0,1.625239372253418,902
fu,climate change,184,10.000000001497197,M0,1.625239372253418,902
fu,climate change,185,10.030000000447036,M0,1.625239372253418,902
fu,climate change,186,10.030000000447036,M0,1.625239372253418,902
fu,climate change,187,10.050000000745058,M0,1.625239372253418,902
fu,climate change,188,10.012502487350174,M0,1.625239372253418,902
fu,climate change,189,10.012499170270724,M0,1.625239372253418,902
fu,climate change,190,10.037497511561988,M0,1.625239372253418,902
fu,climate change,191,10.025001658704092,M0,1.625239372253418,902
fu,climate change,192,10.024995025542797,M0,1.625239372253418,902
fu,climate change,193,10.024995025542797,M0,1.625239372253418,902
fu,climate change,194,9.99999999999989,M0,1.625239372253418,902
fu,climate change,195,10.033335544937353,M0,1.625239372253418,902
fu,climate change,196,10.033335543443933,M0,1.625239372253418,902
fu,climate change,197,10.050003317406087,M0,1.625239372253418,902
fu,climate change,198,10.05000332040325,M0,1.625239372253418,902
fu,climate change,199,10.016667772844189,M0,1.625239372253418,902
fu,climate change,200,9.9999999992509,M0,1.625239372253418,902
fu,climate change,201,10.033337756797518,M0,1.625239372253418,902
fu,climate change,202,10.033328911610319,M0,1.625239372253418,902
fu,climate change,203,10.024998342413731,M0,1.625239372253418,902
fu,climate change,204,10.024998342413731,M0,1.625239372253418,902
fu,climate change,205,10.02499834204185,M0,1.625239372253418,902
fu,climate change,206,10.01666666691502,M0,1.625239372253418,902
fu,climate change,207,10.050000000745058,M0,1.625239372253418,902
fu,climate change,208,10.050000000745058,M0,1.625239372253418,902
fu,climate change,209,10.025000000372529,M0,1.625239372253418,902
fu,climate change,210,10.025000000372529,M0,1.625239372253418,902
fu,climate change,211,10.025000000372529,M0,1.625239372253418,902
fu,climate change,212,10.033328911610319,M0,1.625239372253418,902
fu,climate change,213,9.999999999250901,M0,1.625239372253418,902
fu,climate change,214,9.9999999992509,M0,1.625239372253418,902
fu,climate change,215,10.016668877837045,M0,1.625239372253418,902
fu,climate change,216,10.05000663407352,M0,1.625239372253418,902
fu,climate change,217,10.0499933674157,M0,1.625239372253418,902
fu,climate change,218,10.024998342413731,M0,1.625239372253418,902
fu,climate change,219,10.02499834204185,M0,1.625239372253418,902
fu,climate change,220,10.02499834204185,M0,1.625239372253418,902
fu,climate change,221,10.025001658702987,M0,1.625239372253418,902
fu,climate change,222,10.025001658702987,M0,1.625239372253418,902
fu,climate change,223,10.025001659079292,M0,1.625239372253418,902
fu,climate change,224,10.025000000372529,M0,1.625239372253418,902
fu,climate change,225,10.025000000372529,M0,1.625239372253418,902
fu,climate change,226,10.025000000372529,M0,1.625239372253418,902
fu,climate change,227,10.025000000372529,M0,1.625239372253418,902
fu,climate change,228,10.025000000372529,M0,1.625239372253418,902
fu,climate change,229,10.025000000372529,M0,1.625239372253418,902
fu,climate change,230,10.033331124220208,M0,1.625239372253418,902
fu,climate change,231,10.000000001499071,M0,1.625239372253418,902
fu,climate change,232,9.999999999998996,M0,1.625239372253418,902
fu,climate change,233,10.033331124220208,M0,1.625239372253418,902
fu,climate change,234,10.000000001499071,M0,1.625239372253418,902
fu,climate change,235,9.999999999998996,M0,1.625239372253418,902
fu,climate change,236,10.016665561359721,M0,1.625239372253418,902
fu,climate change,237,10.016665561361195,M0,1.625239372253418,902
fu,climate change,238,10.049996684083807,M0,1.625239372253418,902
fu,climate change,239,10.030001990446262,M0,1.625239372253418,902
fu,climate change,240,10.030001990443607,M0,1.625239372253418,902
fu,climate change,241,10.050003317406087,M0,1.625239372253418,902
fu,climate change,242,10.049996684083807,M0,1.625239372253418,902
fu,climate change,243,10.029998010450242,M0,1.625239372253418,902
fu,climate change,244,10.029998010447589,M0,1.625239372253418,902
fu,climate change,245,10.050003317408297,M0,1.625239372253418,902
fu,climate change,246,10.049990050754005,M0,1.625239372253418,902
fu,climate change,247,9.999999999998995,M0,1.625239372253418,902
fu,climate change,248,10.037500000558792,M0,1.625239372253418,902
fu,climate change,249,10.012500000186263,M0,1.625239372253418,902
fu,climate change,250,10.012500000186263,M0,1.625239372253418,902
fu,climate change,251,10.0,M0,1.625239372253418,902
fu,climate change,252,10.0,M0,1.625239372253418,902
fu,climate change,253,10.020000000298024,M0,1.625239372253418,902
fu,climate change,254,10.050009949403714,M0,1.625239372253418,902
fu,climate change,255,10.016669983660513,M0,1.625239372253418,902
fu,climate change,256,10.016665561360456,M0,1.625239372253418,902
fu,climate change,257,10.029998010447589,M0,1.625239372253418,902
fu,climate change,258,10.029998010450242,M0,1.625239372253418,902
fu,climate change,259,10.049996684083807,M0,1.625239372253418,902
fu,climate change,260,9.99999999999989,M0,1.625239372253418,902
fu,climate change,261,10.033335543439645,M0,1.625239372253418,902
fu,climate change,262,10.033326700502332,M0,1.625239372253418,902
fu,climate change,263,10.049996684083807,M0,1.625239372253418,902
fu,climate change,264,10.000000001497197,M0,1.625239372253418,902
fu,climate change,265,10.00000000149626,M0,1.625239372253418,902
fu,climate change,266,10.016665561359721,M0,1.625239372253418,902
fu,climate change,267,10.049996684079385,M0,1.625239372253418,902
fu,climate change,268,10.049996684083807,M0,1.625239372253418,902
fu,climate change,269,10.012500830101581,M0,1.625239372253418,902
fu,climate change,270,10.012497512687746,M0,1.625239372253418,902
fu,climate change,271,10.037492538065251,M0,1.625239372253418,902
fu,climate change,272,10.025003317034326,M0,1.625239372253418,902
fu,climate change,273,10.024996683709839,M0,1.625239372253418,902
fu,climate change,274,10.024996683709839,M0,1.625239372253418,902
fu,climate change,275,10.050003317408297,M0,1.625239372253418,902
fu,climate change,276,10.030001989695343,M0,1.625239372253418,902
fu,climate change,277,10.029994030452,M0,1.625239372253418,902
fu,climate change,278,10.033328911613266,M0,1.625239372253418,902
fu,climate change,279,10.033337756794339,M0,1.625239372253418,902
fu,climate change,280,9.999999999251134,M0,1.625239372253418,902
fu,climate change,281,9.9999999992509,M0,1.625239372253418,902
fu,climate change,282,10.05000663407352,M0,1.625239372253418,902
fu,climate change,283,10.0499933674157,M0,1.625239372253418,902
fu,climate change,284,9.99999999999989,M0,1.625239372253418,902
fu,climate change,285,9.99999999850352,M0,1.625239372253418,902
fu,climate change,286,10.020000000298024,M0,1.625239372253418,902
fu,climate change,287,10.025000000372529,M0,1.625239372253418,902
fu,climate change,288,10.025000000372529,M0,1.625239372253418,902
fu,climate change,289,10.025000000372529,M0,1.625239372253418,902
fu,climate change,290,10.05000332040325,M0,1.625239372253418,902
fu,climate change,291,10.016667772844189,M0,1.625239372253418,902
fu,climate change,292,10.01666777246862,M0,1.625239372253418,902
fu,climate change,293,10.00000000149626,M0,1.625239372253418,902
fu,climate change,294,10.000000001497197,M0,1.625239372253418,902
fu,climate change,295,10.033331122722501,M0,1.625239372253418,902
fu,climate change,296,10.0,M0,1.625239372253418,902
fu,climate change,297,10.0,M0,1.625239372253418,902
fu,climate change,298,10.050000000745058,M0,1.625239372253418,902
fu,climate change,299,10.024996683709839,M0,1.625239372253418,902
fu,climate change,300,10.025003317034326,M0,1.625239372253418,902
fu,climate change,301,10.025003317034326,M0,1.625239372253418,902
fu,climate change,302,10.025000000372529,M0,1.625239372253418,902
fu,climate change,303,10.025000000372529,M0,1.625239372253418,902
fu,climate change,304,10.025000000372529,M0,1.625239372253418,902
fu,climate change,305,10.037497511565517,M0,1.625239372253418,902
fu,climate change,306,10.03749751305951,M0,1.625239372253418,902
fu,climate change,307,10.012499171019762,M0,1.625239372253418,902
fu,climate change,308,10.049990050754005,M0,1.625239372253418,902
fu,climate change,309,10.050003317408297,M0,1.625239372253418,902
fu,climate change,310,10.016667772469358,M0,1.625239372253418,902
fu,climate change,311,10.029996020826106,M0,1.625239372253418,902
fu,climate change,312,10.049993367420122,M0,1.625239372253418,902
fu,climate change,313,10.050006634069097,M0,1.625239372253418,902
fu,climate change,314,10.03000597044006,M0,1.625239372253418,902
fu,climate change,315,10.029998010448914,M0,1.625239372253418,902
fu,climate change,316,10.049996684081599,M0,1.625239372253418,902
fu,climate change,317,10.050000000745058,M0,1.625239372253418,902
fu,climate change,318,10.050000000745058,M0,1.625239372253418,902
fu,climate change,319,10.0,M0,1.625239372253418,902
fu,climate change,320,10.03749751305951,M0,1.625239372253418,902
fu,climate change,321,10.012499171019762,M0,1.625239372253418,902
fu,climate change,322,10.012499171020869,M0,1.625239372253418,902
fu,climate change,323,10.025000000372529,M0,1.625239372253418,902
fu,climate change,324,10.025000000372529,M0,1.625239372253418,902
fu,climate change,325,10.025000000372529,M0,1.625239372253418,902
fu,climate change,326,10.050003317408297,M0,1.625239372253418,902
fu,climate change,327,10.049990050754005,M0,1.625239372253418,902
fu,climate change,328,10.016663350333813,M0,1.625239372253418,902
fu,climate change,329,10.025001659079292,M0,1.625239372253418,902
fu,climate change,330,10.025001659079292,M0,1.625239372253418,902
fu,climate change,331,10.025001658702987,M0,1.625239372253418,902
fu,climate change,332,10.025004975532847,M0,1.625239372253418,902
fu,climate change,333,10.025004975532847,M0,1.625239372253418,902
fu,climate change,334,10.024998342040742,M0,1.625239372253418,902
fu,climate change,335,10.050006634069097,M0,1.625239372253418,902
fu,climate change,336,10.049993367420122,M0,1.625239372253418,902
fu,climate change,337,10.000000000747972,M0,1.625239372253418,902
fu,climate change,338,9.999999999250901,M0,1.625239372253418,902
fu,climate change,339,9.9999999992509,M0,1.625239372253418,902
fu,climate change,340,10.033337756797518,M0,1.625239372253418,902
fu,climate change,341,10.016665561359721,M0,1.625239372253418,902
fu,climate change,342,10.016665561361195,M0,1.625239372253418,902
fu,climate change,343,10.049996684083807,M0,1.625239372253418,902
fu,climate change,344,10.000000001497197,M0,1.625239372253418,902
fu,climate change,345,10.049996684083807,M0,1.625239372253418,902
fu,climate change,346,10.049996684079385,M0,1.625239372253418,902
fu,climate change,347,10.050000000745058,M0,1.625239372253418,902
fu,climate change,348,10.030000000447036,M0,1.625239372253418,902
fu,climate change,349,10.030000000447036,M0,1.625239372253418,902
fu,climate change,350,10.024998342040742,M0,1.625239372253418,902
fu,climate change,351,10.025004975532847,M0,1.625239372253418,902
fu,climate change,352,10.025004975532847,M0,1.625239372253418,902
fu,climate change,353,10.016663350333813,M0,1.625239372253418,902
fu,climate change,354,10.016667772469358,M0,1.625239372253418,902
fu,climate change,355,10.050003317408297,M0,1.625239372253418,902
fu,climate change,356,10.016664455804936,M0,1.625239372253418,902
fu,climate change,357,10.0499933674157,M0,1.625239372253418,902
fu,climate change,358,10.05000663407352,M0,1.625239372253418,902
fu,climate change,359,10.050000000745058,M0,1.625239372253418,902
fu,climate change,360,10.030000000447036,M0,1.625239372253418,902
fu,climate change,361,10.030000000447036,M0,1.625239372253418,902
fu,climate change,362,10.0,M0,1.625239372253418,902
fu,climate change,363,10.020000000298024,M0,1.625239372253418,902
fu,climate change,364,10.020000000298024,M0,1.625239372253418,902
fu,climate change,365,10.037502488057854,M0,1.625239372253418,902
fu,climate change,366,10.037502489551844,M0,1.625239372253418,902
fu,climate change,367,10.012500829351437,M0,1.625239372253418,902
fu,climate change,368,10.049990050754005,M0,1.625239372253418,902
fu,climate change,369,10.050003317408297,M0,1.625239372253418,902
fu,climate change,370,10.016667772469358,M0,1.625239372253418,902
fu,climate change,371,10.025001659079292,M0,1.625239372253418,902
fu,climate change,372,10.025001658702987,M0,1.625239372253418,902
fu,climate change,373,10.025001658702987,M0,1.625239372253418,902
fu,climate change,374,10.016664455804936,M0,1.625239372253418,902
fu,climate change,375,10.0499933674157,M0,1.625239372253418,902
fu,climate change,376,10.05000663407352,M0,1.625239372253418,902
fu,climate change,377,10.024996683707627,M0,1.625239372253418,902
fu,climate change,378,10.025003317036537,M0,1.625239372253418,902
fu,climate change,379,10.025003317036537,M0,1.625239372253418,902
fu,climate change,380,10.000000000747972,M0,1.625239372253418,902
fu,climate change,381,10.020000000298024,M0,1.625239372253418,902
fu,climate change,382,10.020000000298024,M0,1.625239372253418,902
fu,climate change,383,10.033328911613266,M0,1.625239372253418,902
fu,climate change,384,10.033337756794339,M0,1.625239372253418,902
fu,climate change,385,9.999999999251134,M0,1.625239372253418,902
fu,climate change,386,10.000000001499071,M0,1.625239372253418,902
fu,climate change,387,9.999999999998996,M0,1.625239372253418,902
fu,climate change,388,10.050009949403714,M0,1.625239372253418,902
fu,climate change,389,10.037495024816558,M0,1.625239372253418,902
fu,climate change,390,10.012498341480486,M0,1.625239372253418,902
fu,climate change,391,10.012501658516937,M0,1.625239372253418,902
fu,climate change,392,10.024995025542797,M0,1.625239372253418,902
fu,climate change,393,10.025001658704092,M0,1.625239372253418,902
fu,climate change,394,10.025001658704092,M0,1.625239372253418,902
fu,climate change,395,10.012499171019762,M0,1.625239372253418,902
fu,climate change,396,10.03749751305951,M0,1.625239372253418,902
fu,climate change,397,10.037497511565517,M0,1.625239372253418,902
fu,climate change,398,10.000000000747972,M0,1.625239372253418,902
fu,climate change,399,9.999999999251134,M0,1.625239372253418,902
fu,climate change,400,10.050006634069097,M0,1.625239372253418,902
fu,climate change,401,10.025000000372529,M0,1.625239372253418,902
fu,climate change,402,10.025000000372529,M0,1.625239372253418,902
fu,climate change,403,10.025000000372529,M0,1.625239372253418,902
fu,climate change,404,10.025004975532847,M0,1.625239372253418,902
fu,climate change,405,10.025004975532847,M0,1.625239372253418,902
fu,climate change,406,10.024998342040742,M0,1.625239372253418,902
fu,climate change,407,10.024998342040742,M0,1.625239372253418,902
fu,climate change,408,10.024998342040742,M0,1.625239372253418,902
fu,climate change,409,10.025004975532847,M0,1.625239372253418,902
fu,climate change,410,9.99999999999989,M0,1.625239372253418,902
fu,climate change,411,9.99999999850352,M0,1.625239372253418,902
fu,climate change,412,10.033335543443933,M0,1.625239372253418,902
fu,climate change,413,9.99999999999989,M0,1.625239372253418,902
fu,climate change,414,10.050003317408297,M0,1.625239372253418,902
fu,climate change,415,10.049990050754005,M0,1.625239372253418,902
fu,climate change,416,10.025003317034326,M0,1.625239372253418,902
fu,climate change,417,10.025003317034326,M0,1.625239372253418,902
fu,climate change,418,10.024996683709839,M0,1.625239372253418,902
fu,climate change,419,9.999999999998996,M0,1.625239372253418,902
fu,climate change,420,10.020000000298024,M0,1.625239372253418,902
fu,climate change,421,10.020000000298024,M0,1.625239372253418,902
fu,climate change,422,10.020000000298024,M0,1.625239372253418,902
fu,climate change,423,10.0,M0,1.625239372253418,902
fu,climate change,424,10.0,M0,1.625239372253418,902
fu,climate change,425,10.050009949403714,M0,1.625239372253418,902
fu,climate change,426,10.016669983660513,M0,1.625239372253418,902
fu,climate change,427,10.016665561360456,M0,1.625239372253418,902
fu,climate change,428,10.025004975532847,M0,1.625239372253418,902
fu,climate change,429,10.025004975532847,M0,1.625239372253418,902
fu,climate change,430,10.024998342040742,M0,1.625239372253418,902
fu,climate change,431,10.025003317034326,M0,1.625239372253418,902
fu,climate change,432,10.024996683709839,M0,1.625239372253418,902
fu,climate change,433,10.024996683709839,M0,1.625239372253418,902
fu,climate change,434,10.0,M0,1.625239372253418,902
fu,climate change,435,10.0,M0,1.625239372253418,902
fu,climate change,436,10.033333333830038,M0,1.625239372253418,902
fu,climate change,437,10.050000000745058,M0,1.625239372253418,902
fu,climate change,438,10.050000000745058,M0,1.625239372253418,902
fu,climate change,439,10.030000000447036,M0,1.625239372253418,902
fu,climate change,440,10.012501658518044,M0,1.625239372253418,902
fu,climate change,441,10.012498341479263,M0,1.625239372253418,902
fu,climate change,442,10.037495025561661,M0,1.625239372253418,902
fu,climate change,443,10.020000000298024,M0,1.625239372253418,902
fu,climate change,444,10.020000000298024,M0,1.625239372253418,902
fu,climate change,445,9.999999999998995,M0,1.625239372253418,902
fu,climate change,446,10.01666666691502,M0,1.625239372253418,902
fu,climate change,447,10.01666666691502,M0,1.625239372253418,902
fu,climate change,448,10.050000000745058,M0,1.625239372253418,902
fu,climate change,449,10.049996684079385,M0,1.625239372253418,902
fu,climate change,450,10.049996684083807,M0,1.625239372253418,902
fu,climate change,451,10.000000001497197,M0,1.625239372253418,902
fu,climate change,452,10.025000000372529,M0,1.625239372253418,902
fu,climate change,453,10.025000000372529,M0,1.625239372253418,902
fu,climate change,454,10.025000000372529,M0,1.625239372253418,902
fu,climate change,455,10.025004975532847,M0,1.625239372253418,902
fu,climate change,456,10.024998342040742,M0,1.625239372253418,902
fu,climate change,457,10.024998342040742,M0,1.625239372253418,902
fu,climate change,458,10.024996683709839,M0,1.625239372253418,902
fu,climate change,459,10.025003317034326,M0,1.625239372253418,902
fu,climate change,460,10.025003317034326,M0,1.625239372253418,902
fu,climate change,461,10.01666666691502,M0,1.625239372253418,902
fu,climate change,462,10.050000000745058,M0,1.625239372253418,902
fu,climate change,463,10.050000000745058,M0,1.625239372253418,902
fu,climate change,464,10.000000001499071,M0,1.625239372253418,902
fu,climate change,465,9.999999999998996,M0,1.625239372253418,902
fu,climate change,466,10.020000000298024,M0,1.625239372253418,902
