names,mu_star,mu_star_conf,reference_product,score,mu_star_local_relative,mu_star_local_relative_conf
"'market for electricity, low voltage' (kilowatt hour, PH, None)",3.166792399944356e-07,1.344721869453171e-07,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.05922290268381409,0.02514794857181703
"'market group for electricity, high voltage' (kilowatt hour, CN-SGCC, None)",7.830335136980516e-08,3.3195278367896204e-08,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.014643687278243925,0.006207924271823373
"'market for electricity, high voltage' (kilowatt hour, FI, None)",7.338362069464488e-07,2.862231714690731e-07,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.13723637290089627,0.05352724425530197
"'market for electricity, low voltage' (kilowatt hour, CN-SWG, None)",1.323641227889323e-08,3.7810380013855554e-09,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.0024753714714280278,0.0007071004894536006
"'market for aluminium hydroxide' (kilogram, GLO, None)",3.099829301637922e-06,1.7790108551375958e-06,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.5797061059972347,0.3326968536021306
"'market group for electricity, high voltage' (kilowatt hour, GLO, None)",4.3915053623431917e-07,2.164819320889417e-07,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.08212653747497575,0.04048477695327524
"'market for electricity, low voltage' (kilowatt hour, TW, None)",1.2549321792745112e-07,9.050733452889534e-08,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.02346877121761029,0.01692598183913274
"'market for electricity, high voltage' (kilowatt hour, FR, None)",3.0985602669436424e-07,2.1132317460580232e-07,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.05794687809417527,0.03952002601981105
"'market for electricity, medium voltage' (kilowatt hour, AT, None)",9.198353747657877e-07,2.8214506003680125e-11,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.17202049899400132,5.276458738997847e-06
"'market for methanol' (kilogram, GLO, None)",1.160123680459549e-06,2.1321027668839835e-08,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.21695735985172676,0.003987293725893733
"'market for electricity, high voltage' (kilowatt hour, CA-AB, None)",6.280543369627073e-07,3.329826293337734e-07,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.11745386555412775,0.06227183648912731
"'market for heat, district or industrial, other than natural gas' (megajoule, RoW, None)",7.04482860178125e-07,4.977829777224763e-07,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.13174693696838854,0.09309152329605
"'market group for electricity, high voltage' (kilowatt hour, IN, None)",7.276104881341747e-08,2.6157344165646297e-08,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.013607208711013027,0.004891744239427638
"'market for electricity, medium voltage' (kilowatt hour, US-NPCC, None)",7.706428125046791e-07,3.763218152088e-11,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.14411965965861018,7.037679590332046e-06
"'market group for electricity, low voltage' (kilowatt hour, US, None)",1.6687027849933496e-06,6.669703737848336e-07,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.3120678913010122,0.12473164183525376
"'market for electricity, medium voltage' (kilowatt hour, US-WECC, None)",9.275893262897049e-07,1.6767405779989186e-12,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.1734705830491608,3.1357105719521424e-07
"'market for electricity, low voltage' (kilowatt hour, CN-NECG, None)",1.3724644846337794e-08,1.2425669905657552e-08,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.002566676950844191,0.0023237527019986685
"'market for electricity, high voltage' (kilowatt hour, CN-ECGC, None)",1.186688879277921e-07,4.357607152407651e-08,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.02219253779144967,0.008149259936516997
"'market for electricity, high voltage' (kilowatt hour, US-WECC, None)",3.937797726338733e-07,1.997771623201692e-07,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.07364164810411976,0.037360780083796466
"'market for aluminium sulfate, without water, in 4.33% aluminium solution state' (kilogram, GLO, None)",2.7312644025908976e-07,3.579618429702716e-10,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.05107799485727215,6.694325586710272e-05
"'market for electricity, low voltage' (kilowatt hour, US-NPCC, None)",2.529895791350496e-07,6.173534340553504e-08,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.0473121548018032,0.011545266543907607
"'market for electricity, low voltage' (kilowatt hour, KZ, None)",6.598974151131093e-07,3.05838419990168e-07,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.12340891179741,0.057195536355232626
"'market group for electricity, low voltage' (kilowatt hour, RNA, None)",3.9764486063849994e-06,6.879831886017238e-08,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.7436446697524753,0.012866129597688793
"'market for electricity, medium voltage' (kilowatt hour, IT, None)",7.541020467486499e-07,9.839048471527025e-12,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.14102633355140373,1.8400227629092875e-06
"'market for electricity, low voltage' (kilowatt hour, IN-Eastern grid, None)",1.0276396932778564e-07,6.601360948424722e-08,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.01921812290255857,0.012345354783476094
"'market for electricity, high voltage' (kilowatt hour, BR-North-eastern grid, None)",2.1293099595493126e-07,7.407594366741097e-08,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.0398207083357535,0.013853110178942765
"'market for electricity, high voltage' (kilowatt hour, CN-NWG, None)",1.9339878859000863e-07,8.682962381231451e-08,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.03616794595071931,0.016238204819486256
"'market for electricity, low voltage' (kilowatt hour, TR, None)",5.980325990603347e-07,1.9729463650420597e-07,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.11183943228018652,0.036896517302278393
"'market for natural gas, high pressure' (cubic meter, QA, None)",1.6539493460703654e-06,3.989162594893951e-08,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.3093088172372913,0.0074602234157018586
"'market group for electricity, medium voltage' (kilowatt hour, RAS, None)",1.070898317855622e-05,3.2197971493744087e-06,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,2.0027112248892,0.602141565207663
"'market for electricity, low voltage' (kilowatt hour, EG, None)",3.5903032441519415e-08,1.32351198687812e-08,_market_for_water__deionised___kilogram__RoW__None_,0.0005347242800393599,0.006714307500470462,0.0024751297748826727
