names,mu_star,mu_star_conf,reference_product,score,mu_star_local_relative,mu_star_local_relative_conf
"'market for sawlog and veneer log, softwood, measured as solid wood under bark' (cubic meter, CH, None)",86.01174316,0.00067745,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,73.00801379,0.000575029
"'transport, freight, lorry, all sizes, EURO5 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",29.15442153,9.227483934,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,24.74669541,7.832422058
"'transport, freight, lorry, all sizes, EURO6 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",23.64871993,10.42613236,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,20.07337611,8.849852211
"'transport, freight, lorry, all sizes, EURO3 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",20.64807994,6.733658829,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,17.52638941,5.715627176
"'transport, freight, lorry, all sizes, EURO4 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",15.49492478,3.954915737,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,13.15231665,3.356989779
"'market for electricity, medium voltage' (kilowatt hour, CH, None)",5.084661643,0.002462773,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,4.315934473,0.002090437
"'market for petroleum' (kilogram, Europe without Switzerland, None)",5.07525504,1.759357742,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,4.307950012,1.493368342
"'market for electricity, high voltage' (kilowatt hour, CH, None)",4.95413987,2.241438768,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,4.2051457,1.902565702
"'market for petroleum' (kilogram, CH, None)",3.097637622,1.473241258,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,2.629319694,1.250508525
"'market for reinforcing steel' (kilogram, GLO, None)",1.627284373,0.36724201,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,1.381262553,0.311720339
"'market group for electricity, medium voltage' (kilowatt hour, RER, None)",1.123064874,0.000179006,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.953273736,0.000151943
"'market for sawlog and veneer log, softwood, measured as solid wood under bark' (cubic meter, Europe without Switzerland, None)",1.121984725,0.712764219,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.952356891,0.605004596
"'market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",0.685648277,0.164346741,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.581988191,0.139499895
"'market group for electricity, medium voltage' (kilowatt hour, Europe without Switzerland, None)",0.540325249,0.281038394,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.4586359,0.23854946
"'market for transport, freight train' (ton kilometer, CH, None)",0.523688311,2.36E-05,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.444514226,2.00604E-05
"'market for steel, low-alloyed' (kilogram, GLO, None)",0.490152163,0.29674896,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.416048258,0.251884817
"'market for diesel, low-sulfur' (kilogram, CH, None)",0.483779422,0.000177868,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.410638983,0.000150977
"'market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",0.453816625,0.157324839,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.385206127,0.133539602
"'market for petroleum' (kilogram, RoW, None)",0.430601437,0.241971022,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.365500738,0.205388509
"'market for steel, unalloyed' (kilogram, GLO, None)",0.411801426,3.44E-05,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.349543017,2.91959E-05
"'transport, freight, lorry, all sizes, EURO4 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",0.391781702,0.113825713,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.332549985,0.096616915
"'market for pig iron' (kilogram, RoW, None)",0.377202097,0.079212074,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.320174605,0.067236356
"'market group for transport, freight, lorry, unspecified' (ton kilometer, GLO, None)",0.346089147,0.088921779,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.293765482,0.075478095
"'transport, freight, lorry, all sizes, EURO5 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",0.34549543,0.172497065,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.293261526,0.146418008
"'market for electricity, high voltage' (kilowatt hour, ZA, None)",0.296736382,0.164886144,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.25187414,0.139957748
"'market for aluminium, wrought alloy' (kilogram, GLO, None)",0.293281336,0.161181759,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.248941447,0.136813412
"'market group for diesel' (kilogram, GLO, None)",0.275130292,0.096256115,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.233534578,0.081703585
"'market group for diesel, low-sulfur' (kilogram, RER, None)",0.269578487,4.88E-05,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.228822126,4.13964E-05
"'market for natural gas, high pressure' (cubic meter, DE, None)",0.240254918,0.091050242,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.203931855,0.077284764
"'market group for electricity, medium voltage' (kilowatt hour, RNA, None)",0.212123467,1.85E-05,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.180053472,1.56681E-05
"'market for electricity, medium voltage' (kilowatt hour, DE, None)",0.199276108,1.68E-05,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.169148448,1.4226E-05
"'market group for electricity, medium voltage' (kilowatt hour, GLO, None)",0.194978677,0.076759278,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.165500726,0.065154387
"'market for cast iron' (kilogram, GLO, None)",0.19416109,2.31E-07,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.164806746,1.96368E-07
"'market for electricity, high voltage' (kilowatt hour, RU, None)",0.185900606,0.087335329,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.157795128,0.074131493
"'market group for electricity, high voltage' (kilowatt hour, ENTSO-E, None)",0.17211061,0.086369776,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.146089979,0.073311917
"'market for electricity, medium voltage' (kilowatt hour, PL, None)",0.15431239,4.87E-06,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.130982592,4.13454E-06
"'market for petroleum' (kilogram, RNA, None)",0.144802545,0.049159827,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.122910498,0.041727574
"'transport, freight, lorry, all sizes, EURO3 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",0.141112242,0.071652176,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.119778116,0.060819405
"'market for aluminium, cast alloy' (kilogram, GLO, None)",0.141103521,0.055338345,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.119770713,0.046971989
"'market for petrol, unleaded' (kilogram, RER, None)",0.135642901,1.78E-08,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.11513566,1.51385E-08
"'market for electricity, high voltage' (kilowatt hour, DE, None)",0.132649372,0.058055249,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.112594709,0.049278136
"'market group for electricity, medium voltage' (kilowatt hour, US, None)",0.129873269,0.050495554,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.110238313,0.042861357
"'market for electricity, high voltage' (kilowatt hour, FR, None)",0.123296416,0.057258508,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.104655784,0.048601851
"'market group for electricity, medium voltage' (kilowatt hour, RAS, None)",0.118405454,0.07110459,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.100504265,0.060354607
"'market for pitch' (kilogram, RoW, None)",0.117700312,1.10E-06,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,117.8113726,0.09990573,9.34242E-07
