names,mu_star,score,mu_star_local_relative
"'market for electricity, high voltage' (kilowatt hour, CN-CSG, None)",341.81087185025535,73338.0271417976,0.4660759024637667
"'market for electricity, high voltage' (kilowatt hour, TH, None)",113.99669524392084,73338.0271417976,0.1554400897961306
"'market group for transport, freight, light commercial vehicle' (ton kilometer, GLO, None)",83.48101806797058,73338.0271417976,0.11383046602352925
"'market for electricity, high voltage' (kilowatt hour, FR, None)",76.02274189450691,73338.0271417976,0.10366074035168475
"'market for ferrochromium, high-carbon, 68% Cr' (kilogram, GLO, None)",424.6313405242836,73338.0271417976,0.5790056769638313
"'market group for electricity, medium voltage' (kilowatt hour, BR, None)",297.83674556709593,73338.0271417976,0.4061150226897085
"'market for electricity, high voltage' (kilowatt hour, PK, None)",101.30533584624936,73338.0271417976,0.13813479826826747
"'market for electricity, medium voltage' (kilowatt hour, JP, None)",1230.7265923858067,73338.0271417976,1.6781561222068622
"'market group for electricity, low voltage' (kilowatt hour, CN-SGCC, None)",30.72995878135407,73338.0271417976,0.04190180726015211
"'market group for electricity, medium voltage' (kilowatt hour, RLA, None)",1551.731660434736,73338.0271417976,2.115862289879293
"'cement, all types to generic market for cement, unspecified' (kilogram, RoW, None)",156.9012132402204,73338.0271417976,0.2139425061664872
"'market group for electricity, medium voltage' (kilowatt hour, IN, None)",930.2148314100341,73338.0271417976,1.2683935846971754
"'market for electricity, high voltage' (kilowatt hour, US-NPCC, None)",350.82994934825547,73338.0271417976,0.47837385735770177
"'market for electric arc furnace slag' (kilogram, RER, None)",6.684170066968363,73338.0271417976,0.009114193996580594
"'market for natural gas, high pressure' (cubic meter, CN, None)",7.772922343632672,73338.0271417976,0.01059876117011422
"'market for steel, low-alloyed, hot rolled' (kilogram, GLO, None)",55.59231101710611,73338.0271417976,0.07580284496829932
"'market for electricity, high voltage' (kilowatt hour, IT, None)",141.91120005677658,73338.0271417976,0.19350288736618743
"'market for electricity, high voltage' (kilowatt hour, RU, None)",1554.3315060828245,73338.0271417976,2.119407307040801
"'market for electricity, high voltage' (kilowatt hour, ZA, None)",399.53525331197307,73338.0271417976,0.5447859301416436
"'market for electricity, high voltage' (kilowatt hour, US-RFC, None)",757.0425567362181,73338.0271417976,1.0322646875576453
"'market for electricity, high voltage' (kilowatt hour, JP, None)",663.3851715686105,73338.0271417976,0.9045582454597103
"'market for electricity, high voltage' (kilowatt hour, ES, None)",350.4963098745793,73338.0271417976,0.47791892355776316
"'market for electricity, high voltage' (kilowatt hour, AR, None)",104.40271379454498,73338.0271417976,0.1423582251438049
"'market for iron scrap, sorted, pressed' (kilogram, RoW, None)",82.41539572682086,73338.0271417976,0.11237743765246418
"'market group for electricity, high voltage' (kilowatt hour, IN, None)",133.9959705285437,73338.0271417976,0.18271008336434408
"'market group for electricity, high voltage' (kilowatt hour, RAF, None)",20.40015493802639,73338.0271417976,0.02781661265387341
"'transport, freight, lorry, all sizes, EURO3 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",230.3212721528471,73338.0271417976,0.31405436051276037
"'market for electricity, medium voltage' (kilowatt hour, TW, None)",348.6596298548102,73338.0271417976,0.4754145201924832
"'market group for electricity, high voltage' (kilowatt hour, Europe without Switzerland, None)",158.82508513136418,73338.0271417976,0.21656579992843147
"'market for gold' (kilogram, GLO, None)",438.55596485601563,73338.0271417976,0.5979925857673761
"'market for concrete, 25MPa' (cubic meter, RoW, None)",5.891526217572391,73338.0271417976,0.008033385198897215
"'market for electricity, high voltage' (kilowatt hour, CN-NCGC, None)",1165.8734929000857,73338.0271417976,1.5897257375711684
"'market for building, hall' (square meter, GLO, None)",10.050788750988431,73338.0271417976,0.013704743831676074
"'market for electricity, high voltage' (kilowatt hour, RS, None)",72.33396933251788,73338.0271417976,0.0986309178901985
"'market for ferrosilicon' (kilogram, GLO, None)",67.70037611356383,73338.0271417976,0.09231278608390503
"'market for natural gas, liquefied' (cubic meter, GLO, None)",20.094575332623208,73338.0271417976,0.027399939861718327
"'market for natural gas, high pressure' (cubic meter, RoW, None)",132.00994846902177,73338.0271417976,0.18000204479700985
"'market for electricity, medium voltage' (kilowatt hour, US-NPCC, None)",60.325390294798126,73338.0271417976,0.08225663089921985
"'market for electricity, high voltage' (kilowatt hour, BD, None)",36.84884913810674,73338.0271417976,0.05024521462359525
"'market for transport, freight train' (ton kilometer, IN, None)",42.57214587081398,73338.0271417976,0.058049210661887035
"'market for electricity, high voltage' (kilowatt hour, VN, None)",123.91615124134842,73338.0271417976,0.16896575497150887
"'market for electricity, high voltage' (kilowatt hour, CN-ECGC, None)",469.86269851263205,73338.0271417976,0.6406808538824775
"'market for heat, district or industrial, natural gas' (megajoule, CA-QC, None)",4.162341106151871,73338.0271417976,0.005675556417824096
"'market for electricity, high voltage' (kilowatt hour, IN-Western grid, None)",635.9612736312702,73338.0271417976,0.8671644144471623
"'market for electricity, high voltage' (kilowatt hour, MA, None)",95.52492781764886,73338.0271417976,0.13025292817456532
"'market for hard coal' (kilogram, IN, None)",95.27777166478336,73338.0271417976,0.12991591862781596
"'market for blasting' (kilogram, GLO, None)",2.8594513423740864e-09,73338.0271417976,3.8990022691030326e-12
"'market for electricity, high voltage' (kilowatt hour, CN-CCG, None)",22.39891136145161,73338.0271417976,0.030542015151489913
"'market for polypropylene, granulate' (kilogram, GLO, None)",93.5470798369206,73338.0271417976,0.12755603536491267
"'market for electricity, high voltage' (kilowatt hour, ID, None)",34.11593618043844,73338.0271417976,0.04651875365351179
"'market for gold, unrefined' (kilogram, GLO, None)",174.0414633125547,73338.0271417976,0.23731407851488698
"'market for ferromanganese, high-coal, 74.5% Mn' (kilogram, GLO, None)",91.12372898282774,73338.0271417976,0.12425167751873369
"'market for road vehicle factory' (unit, GLO, None)",0.5974996437871596,73338.0271417976,0.0008147200941632995
"'market for natural gas, high pressure' (cubic meter, IR, None)",6.9045678829425015,73338.0271417976,0.009414717237474439
"'market group for electricity, high voltage' (kilowatt hour, GLO, None)",1412.0451126547123,73338.0271417976,1.9253928250954329
"'market for copper, anode' (kilogram, GLO, None)",81.56156947014097,73338.0271417976,0.11121320363914795
"'market group for electricity, low voltage' (kilowatt hour, CN, None)",64.21576888360869,73338.0271417976,0.08756135307464542
"'market for road' (meter-year, GLO, None)",87.86516654862498,73338.0271417976,0.11980846768449259
"'aluminium ingot, primary, to aluminium, cast alloy market' (kilogram, GLO, None)",360.99366111817653,73338.0271417976,0.49223257726881925
"'market for heat, district or industrial, other than natural gas' (megajoule, RoW, None)",194.75200100994698,73338.0271417976,0.26555391329711925
"'market for electricity, high voltage, aluminium industry' (kilowatt hour, CN, None)",524.7609207407077,73338.0271417976,0.7155372747157391
"'market for building, hall, steel construction' (square meter, GLO, None)",7.879039829407702,73338.0271417976,0.010743457571027562
"'transport, freight, lorry, all sizes, EURO5 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",854.61313267675,73338.0271417976,1.1653069573638415
"'market for electricity, high voltage' (kilowatt hour, CN-SWG, None)",1989.242851262883,73338.0271417976,2.7124302749741576
"'market for electricity, medium voltage' (kilowatt hour, FR, None)",94.29266447550617,73338.0271417976,0.1285726766186295
"'market for heat, district or industrial, natural gas' (megajoule, Europe without Switzerland, None)",116.05678164903657,73338.0271417976,0.15824911873432743
"'market for transmission network, electricity, high voltage direct current aerial line' (kilometer, GLO, None)",2.203876966770622,73338.0271417976,0.0030050944273554976
"'market for copper concentrate, sulfide ore' (kilogram, GLO, None)",70.46328791110864,73338.0271417976,0.09608015194473296
"'market for reinforcing steel' (kilogram, GLO, None)",196.588280598633,73338.0271417976,0.26805777065496117
"'market for steel, chromium steel 18/8, hot rolled' (kilogram, GLO, None)",97.16097458727745,73338.0271417976,0.13248375825466188
"'market for electricity, high voltage' (kilowatt hour, IN-Eastern grid, None)",48.63931992928701,73338.0271417976,0.06632210031399381
"'transport, freight, lorry, all sizes, EURO3 to generic market for transport, freight, lorry, unspecified' (ton kilometer, BR, None)",55.68711471132701,73338.0271417976,0.07593211445906105
"'market for lime, hydrated, loose weight' (kilogram, RoW, None)",8.743798492425412,73338.0271417976,0.011922598457031648
"'market for electricity, high voltage' (kilowatt hour, AE, None)",75.13415623049514,73338.0271417976,0.10244911018021353
"'market for natural gas, high pressure' (cubic meter, RU, None)",37.63787032358232,73338.0271417976,0.051321083741195074
"'market for lead' (kilogram, GLO, None)",80.80152317149623,73338.0271417976,0.11017684320205137
"'market group for electricity, high voltage' (kilowatt hour, RER, None)",171.29825549601082,73338.0271417976,0.23357357999937617
"'market for residual material landfill' (unit, GLO, None)",6.571331985549477,73338.0271417976,0.00896033373360854
"'market group for electricity, medium voltage' (kilowatt hour, RME, None)",343.29935625560756,73338.0271417976,0.4681055240166812
"'market group for transport, freight train' (ton kilometer, GLO, None)",77.75217468009942,73338.0271417976,0.10601890684864913
"'market for magnesium oxide' (kilogram, GLO, None)",18.84614463543403,73338.0271417976,0.025697643323558988
"'market for electricity, high voltage' (kilowatt hour, BR-Southern grid, None)",226.31507433075603,73338.0271417976,0.30859171312746164
"'market for electricity, high voltage' (kilowatt hour, HK, None)",45.170915487433376,73338.0271417976,0.06159276060166756
"'market group for electricity, medium voltage' (kilowatt hour, RER, None)",2317.0187324250073,73338.0271417976,3.159368778689803
"'market for hot rolling, steel' (kilogram, GLO, None)",151.35294062936737,73338.0271417976,0.20637716410986826
"'market for waste polypropylene' (kilogram, RoW, None)",53.84917976504221,73338.0271417976,0.07342599993987553
"'market for clinker' (kilogram, RoW, None)",2.509734128594573,73338.0271417976,0.003422145681314896
"'market group for electricity, medium voltage' (kilowatt hour, CA, None)",264.56335701096395,73338.0271417976,0.3607451240806301
"'market group for diesel' (kilogram, GLO, None)",22.35748386306659,73338.0271417976,0.030485526723862975
"'market for natural gas, high pressure' (cubic meter, DE, None)",160.37808523522108,73338.0271417976,0.21868339180318183
"'market for iron pellet' (kilogram, GLO, None)",206.99205993946816,73338.0271417976,0.2822438344833754
"'concrete, all types to generic market for concrete, normal strength' (cubic meter, RoW, None)",27.76316816019971,73338.0271417976,0.037856442615398125
"'market for electricity, high voltage' (kilowatt hour, DZ, None)",15.674132860418467,73338.0271417976,0.021372449561688982
"'market for electricity, high voltage' (kilowatt hour, IN-Northern grid, None)",67.91059339903586,73338.0271417976,0.09259942767172083
"'market group for electricity, high voltage' (kilowatt hour, CN-SGCC, None)",588.203354586316,73338.0271417976,0.8020441475048635
"'market for electricity, high voltage' (kilowatt hour, IQ, None)",67.9767355795484,73338.0271417976,0.09268961578161457
"'aluminium ingot, primary, to aluminium, wrought alloy market' (kilogram, GLO, None)",22.151107322744792,73338.0271417976,0.03020412218059271
"'market for chemical, organic' (kilogram, GLO, None)",2402.060922456956,73338.0271417976,3.2753279793204957
"'market for electricity, medium voltage' (kilowatt hour, US-WECC, None)",371.2335732685751,73338.0271417976,0.5061952001392163
"'market group for electricity, medium voltage' (kilowatt hour, US, None)",1813.6124388975586,73338.0271417976,2.4729495864280278
"'market for electricity, high voltage' (kilowatt hour, CL, None)",177.765484649055,73338.0271417976,0.24239196441069924
"'market for natural gas, high pressure' (cubic meter, IT, None)",26.93112746623956,73338.0271417976,0.036721914286252565
"'market for electricity, high voltage' (kilowatt hour, NL, None)",332.87854504512507,73338.0271417976,0.4538962363979482
"'market group for electricity, medium voltage' (kilowatt hour, RNA, None)",2493.0664738715423,73338.0271417976,3.3994185159238715
"'market for electricity, high voltage' (kilowatt hour, CN-NECG, None)",656.9322629022427,73338.0271417976,0.8957593877349296
"'market for electricity, high voltage' (kilowatt hour, EG, None)",4.316989509017731,73338.0271417976,0.005886427106459952
"'market for heat, district or industrial, other than natural gas' (megajoule, Europe without Switzerland, None)",24.277369835064746,73338.0271417976,0.033103385489392755
"'market group for electricity, low voltage' (kilowatt hour, RAS, None)",6.948281836754177,73338.0271417976,0.009474323359312371
"'market for electricity, high voltage' (kilowatt hour, TR, None)",224.95340027719794,73338.0271417976,0.3067350037140419
"'market group for electricity, high voltage' (kilowatt hour, RAS, None)",280.13193446669175,73338.0271417976,0.3819736436665555
"'market for wood chips, dry, measured as dry mass' (kilogram, RoW, None)",87.95148876176972,73338.0271417976,0.11992617225947091
"'market for activated bentonite' (kilogram, GLO, None)",11.615902986224683,73338.0271417976,0.015838853919216515
"'market for electricity, high voltage' (kilowatt hour, UA, None)",252.33263265660207,73338.0271417976,0.3440679310458161
"'transport, freight, lorry, all sizes, EURO3 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",142.78753548332315,73338.0271417976,0.19469781373753936
"'market for pig iron' (kilogram, RoW, None)",3428.243354631588,73338.0271417976,4.67457809848518
"'market for electricity, medium voltage' (kilowatt hour, CZ, None)",96.02360054890596,73338.0271417976,0.130932892922312
"'market for synthetic rubber' (kilogram, GLO, None)",364.4619879305319,73338.0271417976,0.496961811129514
"'market for electricity, medium voltage' (kilowatt hour, GB, None)",266.07493564861215,73338.0271417976,0.36280623575292203
"'market group for electricity, medium voltage' (kilowatt hour, RAF, None)",378.6271151789042,73338.0271417976,0.5162766574656232
"'market for electricity, high voltage' (kilowatt hour, BR-South-eastern/Mid-western grid, None)",547.8883764419588,73338.0271417976,0.7470726958370828
"'market for electricity, high voltage' (kilowatt hour, IN-Southern grid, None)",288.48482424650865,73338.0271417976,0.3933632189051514
"'market for explosive, tovex' (kilogram, GLO, None)",61.029658960302186,73338.0271417976,0.0832169357955356
"'market for electricity, high voltage' (kilowatt hour, US-WECC, None)",429.0086387371266,73338.0271417976,0.5849743379483703
"'market for electricity, high voltage' (kilowatt hour, CZ, None)",67.8299821960536,73338.0271417976,0.09248951033943918
"'market for extrusion, plastic pipes' (kilogram, GLO, None)",19.20620616308588,73338.0271417976,0.02618860489109022
"'market for electricity, high voltage' (kilowatt hour, CA-AB, None)",73.01862688084657,73338.0271417976,0.09956448206558177
"'transport, freight, lorry, all sizes, EURO4 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",644.4805941097366,73338.0271417976,0.8787809261130604
"'market for natural gas, high pressure' (cubic meter, MX, None)",2.126361917500617,73338.0271417976,0.0028993988526434438
"'market for electricity, high voltage' (kilowatt hour, MY, None)",122.99164830597147,73338.0271417976,0.16770514983743642
"'market group for electricity, medium voltage' (kilowatt hour, CN-SGCC, None)",13641.082877664798,73338.0271417976,18.60028611253755
"'market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",16.733917860146903,73338.0271417976,0.022817518431184697
"'market for electricity, medium voltage' (kilowatt hour, PL, None)",357.56478132393386,73338.0271417976,0.48755713135368306
"'market for steel, chromium steel 18/8' (kilogram, GLO, None)",483.7839191410312,73338.0271417976,0.6596631215694482
"'market for aluminium, primary, ingot' (kilogram, IAI Area, EU27 & EFTA, None)",7.669094483324443,73338.0271417976,0.01045718678591722
"'market for scrap steel' (kilogram, RoW, None)",217.8494070350789,73338.0271417976,0.297048360210006
"'market for electricity, high voltage' (kilowatt hour, US-PR, None)",26.592046881887654,73338.0271417976,0.03625956126481623
"'market group for heat, district or industrial, other than natural gas' (megajoule, GLO, None)",563.4685885184372,73338.0271417976,0.7683170797995179
"'market for electricity, medium voltage' (kilowatt hour, IT, None)",313.8539769132767,73338.0271417976,0.4279553038786363
"'market for building, multi-storey' (cubic meter, GLO, None)",3.7157181155853323,73338.0271417976,0.005066564046509004
"'market for ferronickel' (kilogram, GLO, None)",2404.0401103230615,73338.0271417976,3.278026699129632
"'market for electricity, high voltage' (kilowatt hour, DE, None)",225.00827515636047,73338.0271417976,0.30680982830545944
"'market for electricity, medium voltage' (kilowatt hour, DE, None)",599.2275429994697,73338.0271417976,0.8170761695578138
"'market for diesel' (kilogram, RoW, None)",502.00043780710985,73338.0271417976,0.6845022389769254
"'market group for transport, freight, lorry, unspecified' (ton kilometer, GLO, None)",91.38666447578726,73338.0271417976,0.12461020297027213
"'market for electricity, medium voltage' (kilowatt hour, US-RFC, None)",666.786778427595,73338.0271417976,0.9091965033888574
"'market for petroleum' (kilogram, RoW, None)",50.16622590578481,73338.0271417976,0.06840411156519036
"'market for hard coal' (kilogram, ID, None)",208.9631867955104,73338.0271417976,0.2849315627095944
"'market for electricity, high voltage' (kilowatt hour, TW, None)",105.50581865924323,73338.0271417976,0.14386236277565778
"'market for aluminium, primary, ingot' (kilogram, RoW, None)",389.08457205562445,73338.0271417976,0.5305359132491214
"'market for goods wagon' (unit, GLO, None)",5.431025781319477,73338.0271417976,0.007405470249177411
"'market for nitrogen, liquid' (kilogram, RoW, None)",110.25773042902438,73338.0271417976,0.1503418277339848
"'market for wastewater, average' (cubic meter, RoW, None)",21.150109150417848,73338.0271417976,0.02883921203596674
"'market for electricity, high voltage' (kilowatt hour, PH, None)",262.67960072506685,73338.0271417976,0.3581765299156209
"'market for electric arc furnace slag' (kilogram, RoW, None)",96.24510945330985,73338.0271417976,0.13123493118682053
"'market for electricity, medium voltage' (kilowatt hour, US-SERC, None)",1049.4824134969895,73338.0271417976,1.4310207874392862
"'market group for electricity, high voltage' (kilowatt hour, CN, None)",536.973294151263,73338.0271417976,0.732189445337868
"'market for diesel, low-sulfur' (kilogram, RoW, None)",260.25691827017,73338.0271417976,0.3548730834645558
"'market for iron ore concentrate' (kilogram, GLO, None)",234.16290732524794,73338.0271417976,0.31929261864721104
"'market for electricity, high voltage' (kilowatt hour, US-TRE, None)",404.6029435563905,73338.0271417976,0.5516959745509636
"'market for hard coal' (kilogram, Europe, without Russia and Turkey, None)",19.13852288408816,73338.0271417976,0.026096315417763027
"'transport, freight, lorry, all sizes, EURO4 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",23.341771265564603,73338.0271417976,0.03182765091353461
"'market for electricity, medium voltage' (kilowatt hour, US-MRO, None)",353.9526002002458,73338.0271417976,0.48263174507801465
"'market for sodium hydroxide, without water, in 50% solution state' (kilogram, GLO, None)",20.631065251349355,73338.0271417976,0.02813147020093628
"'market for electricity, high voltage' (kilowatt hour, KZ, None)",255.0138675522685,73338.0271417976,0.3477239264416048
"'market for heavy fuel oil' (kilogram, RoW, None)",768.763345568419,73338.0271417976,1.048246558476451
"'market for chemical factory, organics' (unit, GLO, None)",19.751930250764417,73338.0271417976,0.026932726472958506
"'market for electricity, high voltage' (kilowatt hour, MX, None)",215.1978508216489,73338.0271417976,0.2934328331543037
"'market for electricity, high voltage' (kilowatt hour, CN-NWG, None)",273.83310223717854,73338.0271417976,0.37338487672667786
"'market for petroleum' (kilogram, RNA, None)",170.60257963428012,73338.0271417976,0.232624991812806
"'market for copper, cathode' (kilogram, GLO, None)",107.18881049062475,73338.0271417976,0.14615720475187768
