names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count
Manufacture of rubber and plastic products,,0.0005863269397608186,,5.1296939377770684e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,0.0004976828016014632,4.354158537133509e-05,6
Manufacture of basic metals,,0.03149986833492222,,0.002522471148802853,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,0.026737544635756345,0.00214111005850623,5
Manufacture of other non-metallic mineral products,,0.000774276375865898,,6.698319471625148e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,0.0006572170061160106,5.6856306176549445e-05,5
Construction of buildings,,0.0001441900689747963,,2.9990619181740398e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,0.00012239061967672576,2.5456472087432753e-05,4
Mining of metal ores,,0.0017737508400092433,,0.00019047160918334214,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,0.0015055854123961231,0.00016167506156646047,3
Manufacture of food products,,0.05469719246446204,,0.0038477934889971175,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,0.04642776945666622,0.0032660628631001262,3
Forestry and logging,,0.00014731708167486059,,2.050794281016773e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,0.00012504487336298175,1.7407438991308153e-05,3
Specialized construction activities,,4.953924852268234e-06,,6.406892327964267e-07,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,4.204963190682862e-06,5.438263035706511e-07,3
Manufacture of fabricated metal products,,6.0532749765437957e-05,,4.540777525666942e-06,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,5.138107504354631e-05,3.85427775388379e-06,2
Water transport,2.694541368233208e-06,8.587063295721528e-06,1.2305283766749256e-05,9.969954352100186e-07,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,7.28882374104648e-06,8.462641706035252e-07,2
Manufacture of electrical equipment,-4.217263881514353e-07,8.356984736387474e-06,1.1375889206677126e-05,9.518315689997392e-07,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,7.093529726337706e-06,8.079284265971952e-07,2
"Manufacture of motor vehicles, trailers, and semi-trailers",3.1794022514986716e-05,3.472597413139792e-05,2.7070868152454205e-05,2.2889847654985654e-06,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,2.9475909977979424e-05,1.942923433436481e-06,2
Other mining and quarrying,,0.0008771829132540892,,6.891704684352879e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,0.0007445655660361004,5.849778788124297e-05,1
Manufacture of other transport equipment,-2.7386915804621484e-05,3.0544486885389174e-05,3.1558321891678675e-05,3.411252202181389e-06,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,2.5926603019129218e-05,2.8955202939222773e-06,1
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.002080679572914995,,4.8024739937983274e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,0.0017661109678939392,4.0764095076830704e-05,1
Sewerage,,0.00016896613192972528,,1.1684105190012562e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,0.0001434209008865459,9.917637773123238e-06,1
Extraction of crude petroleum and natural gas,,6.554371116984486e-05,,7.696945627176392e-06,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,5,510,2559.2381682395935,9000,117.8113726,5.563445168607166e-05,6.533278967311168e-06,1
