names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count
"Electricity, gas, steam and air conditioning supply",,9.970629319561834,,2.0707892572649387,50,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,354.0348627567291,1200,117.8113726,8.463214628196118,1.7577159246720624,76
Manufacture of basic metals,,1.9807507799099544,,0.42004020828261984,50,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,354.0348627567291,1200,117.8113726,1.681289960550001,0.35653621463928165,20
Manufacture of coke and refined petroleum products,,2.961123361499729,,0.8696736093634932,50,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,354.0348627567291,1200,117.8113726,2.5134444121566317,0.738191560093489,15
Mining of coal and lignite,,0.13266301662909857,,0.030755393981288164,50,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,354.0348627567291,1200,117.8113726,0.11260629063335315,0.026105624017904165,11
Land transport and transport via pipelines,,68.67483573710341,,15.436649456681236,50,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,354.0348627567291,1200,117.8113726,58.29219558477787,13.102851716270758,11
"Crop and animal production, hunting and related service activities",,0.4604530919861829,,0.10774000815497715,50,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,354.0348627567291,1200,117.8113726,0.39083925585820983,0.09145127993778858,8
Manufacture of food products,,1.1567946059198462,,0.18622771806713423,50,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,354.0348627567291,1200,117.8113726,0.9819040219889996,0.1580727852984324,6
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.1848010963627141,,0.038403805941314484,50,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,354.0348627567291,1200,117.8113726,0.15686184812578452,0.03259770690534717,6
Manufacture of chemicals and chemical products,,0.7497010637953718,,0.1848160301789011,50,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,354.0348627567291,1200,117.8113726,0.6363571251654968,0.15687452416533607,6
Civil engineering,,1.3257103942842081,,0.2804427882763777,50,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,354.0348627567291,1200,117.8113726,1.1252821905278507,0.23804390194871364,5
"Wholesale trade, except of motor vehicles and motorcycles",,5.778722904249411,,1.2807668827591054,50,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,354.0348627567291,1200,117.8113726,4.905063727480424,1.0871334867709586,4
Other mining and quarrying,,0.16258281738963493,,0.043061474658997956,50,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,354.0348627567291,1200,117.8113726,0.13800265101879897,0.03655120359661946,4
