names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count
Mining of metal ores,,0.016115282498049183,,0.0016292296222970312,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.013678885274314496,0.0013829137088731543,73
Manufacture of basic metals,,0.1973008815146181,,0.036687888572175836,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.1674718468687276,0.03114121138095953,19
"Electricity, gas, steam and air conditioning supply",,0.20943283213994826,,0.03562016238040316,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.1777696223360598,0.030234909919386814,10
Manufacture of electrical equipment,-0.00013395670066897376,0.00013828943635938403,0.00010213143001532284,1.1376294346854007e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.00011738207722009346,9.656363469662188e-06,7
Manufacture of other non-metallic mineral products,,0.02321519791907842,,0.0022051958321549817,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.01970539635243875,0.0018718021728192492,7
Manufacture of chemicals and chemical products,,0.12024286218518651,,0.04493420304219189,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.1020638835891014,0.03814080258172961,6
"Wholesale trade, except of motor vehicles and motorcycles",,0.644494426793557,,0.06457928541195936,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.547056207367842,0.05481583312947443,5
Manufacture of coke and refined petroleum products,,0.24844658491772,,0.03389556883291847,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.2108850609535467,0.028771049929112252,4
Other mining and quarrying,,0.019097253068146726,,0.001903048162856781,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.016210025099178522,0.0016153348533830606,4
Land transport and transport via pipelines,,8.391817389789738,,0.6160134416482506,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,7.1230961872264436,0.5228811345232137,2
Civil engineering,,0.28745303419100104,,0.021489005556904306,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.24399430025060334,0.018240179265091007,2
Manufacture of rubber and plastic products,,0.005996437445005618,,0.0007517603616789003,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.005089862984081401,0.000638105087045646,2
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.029394348483721064,,0.0029496037078400434,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.024950348879749035,0.002503666363225144,1
"Waste collection, treatment, and disposal activities",,0.008609631324820925,,0.0006370513658263235,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.007307979811128119,0.0005407384293783565,1
Mining of coal and lignite,,0.010515558282475294,,0.0011312040896687009,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.008925758227245452,0.0009601824210209574,1
Construction of buildings,,0.00043407723118170984,,6.688355359533887e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.00036845104305465825,5.677172934944557e-05,1
Specialized construction activities,5.919697514301291e-05,0.00015112056875836124,0.0002455299577908871,2.541629689138343e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.00012827332830715296,2.1573721051259046e-05,1
Manufacture of machinery and equipment,0.0010976773853613611,0.001117660448083799,0.0006963850336771186,7.71945273428248e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,147,1267.339356660843,5700,117.8113726,0.0009486863818135322,6.552383325922203e-05,1
