names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative
"'market for diesel' (kilogram, IN, None)",-0.00971088451928388,0.00971088451928388,0.0032405130668449853,0.0017960431268463568,10,_tillage__harrowing__by_spring_tine_harrow___hectare__RoW__None_,186,36.51539444923401,130,29.717802588415182,0.032676993833552985,0.0060436606021015285
"'market for diesel' (kilogram, BR, None)",-0.37173103726215634,0.37173103726215634,0.06915606324830134,0.03942712315512094,10,_tillage__harrowing__by_spring_tine_harrow___hectare__RoW__None_,186,36.51539444923401,130,29.717802588415182,1.2508698654828112,0.13267173115447883
"'market for diesel' (kilogram, RoW, None)",,5.6265559611295926,,2.074466557818225,10,_tillage__harrowing__by_spring_tine_harrow___hectare__RoW__None_,186,36.51539444923401,130,29.717802588415182,18.933283994971347,6.98055164626105
"'market for heavy fuel oil' (kilogram, RoW, None)",,0.29740967016978476,,0.08733241427849454,10,_tillage__harrowing__by_spring_tine_harrow___hectare__RoW__None_,186,36.51539444923401,130,29.717802588415182,1.000779479858727,0.29387238177744385
"'market for petroleum coke' (kilogram, GLO, None)",,0.004186441054981493,,0.0031287597375721982,10,_tillage__harrowing__by_spring_tine_harrow___hectare__RoW__None_,186,36.51539444923401,130,29.717802588415182,0.014087316996356533,0.010528233802831286
"'market for diesel, low-sulfur' (kilogram, RoW, None)",,0.11277089811376799,,0.029457632882008797,10,_tillage__harrowing__by_spring_tine_harrow___hectare__RoW__None_,186,36.51539444923401,130,29.717802588415182,0.37947253259475244,0.0991245324898019
"'market group for diesel' (kilogram, RER, None)",0.006137400790841241,0.006137400790841241,0.004313921992750132,0.0028807249826954084,10,_tillage__harrowing__by_spring_tine_harrow___hectare__RoW__None_,186,36.51539444923401,130,29.717802588415182,0.020652269872853145,0.009693600238862864
"'market group for diesel' (kilogram, GLO, None)",,0.040418802924985724,,0.023510273968063992,10,_tillage__harrowing__by_spring_tine_harrow___hectare__RoW__None_,186,36.51539444923401,130,29.717802588415182,0.13600872004157563,0.07911175093823708
"'market for coke' (megajoule, GLO, None)",,0.119687966327602,,0.03393241028310193,10,_tillage__harrowing__by_spring_tine_harrow___hectare__RoW__None_,186,36.51539444923401,130,29.717802588415182,0.402748372701889,0.11418209735443129
"'market for light fuel oil' (kilogram, RoW, None)",,1.0060293251048253,,0.6562059409644896,10,_tillage__harrowing__by_spring_tine_harrow___hectare__RoW__None_,186,36.51539444923401,130,29.717802588415182,3.385274944578181,2.2081240327651166
"'market for diesel' (kilogram, PE, None)",-0.003442291437221456,0.003442291437221456,0.0016391452730889634,0.0009610940251061803,10,_tillage__harrowing__by_spring_tine_harrow___hectare__RoW__None_,186,36.51539444923401,130,29.717802588415182,0.011583263691789098,0.0032340682735433517
"'market for diesel' (kilogram, ZA, None)",0.004032960806465269,0.004032960806465269,0.0010855139414501765,0.0006233981011081657,10,_tillage__harrowing__by_spring_tine_harrow___hectare__RoW__None_,186,36.51539444923401,130,29.717802588415182,0.013570858055425095,0.0020977260995440608
