names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count
Mining of metal ores,,0.09979891763233241,,0.01281942074394482,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,0.0847107672458545,0.010881310064580998,65
Manufacture of basic metals,,1.0628715448454942,,0.10769588367871108,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,0.9021807669232556,0.09141382644302634,20
"Electricity, gas, steam and air conditioning supply",,1.5559952679595883,,0.2374201086818882,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,1.3207513278387764,0.20152562816494018,14
Manufacture of food products,,1.2379172509269838,,0.09382830123595,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,1.050762098435125,0.07964282154195867,11
Manufacture of electrical equipment,-0.0009473400245437112,0.000951170172293014,0.0006521397571664609,7.695501360072677e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,0.000807367023489729,6.53205305246794e-05,9
Manufacture of other non-metallic mineral products,,0.1498459460220856,,0.016568765607402284,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,0.12719141006093804,0.014063808307927554,7
Manufacture of chemicals and chemical products,,0.5963411648683816,,0.06381835675522289,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,0.5061830209661623,0.05416994586074697,6
"Crop and animal production, hunting and related service activities",,0.4169043690316685,,0.051157029076568473,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,0.3538744688487472,0.04342282748055214,6
Sewerage,0.003660212754676659,0.003660212754676659,0.001123063548691025,0.00013229848467707914,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,0.0031068416180023858,0.00011229687063087417,5
"Wholesale trade, except of motor vehicles and motorcycles",,4.380335838937743,,0.449670490593695,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,3.7180925255918313,0.3816868275700703,4
Manufacture of coke and refined petroleum products,,1.807895275695732,,0.25832014348675775,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,1.5345677041163106,0.2192658805222661,3
Land transport and transport via pipelines,,38.720339646567034,,4.288588372731332,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,32.8663853005368,3.6402159469716016,2
Unknown,,0.11345668607351418,,0.019782772357690208,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,0.09630367898244332,0.01679190380444664,2
Civil engineering,,1.4105108497632601,,0.12698948633262136,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,1.1972620457893386,0.107790515915457,2
Forestry and logging,,89.77976498670002,,3.0917014272704737,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,76.20636531544834,2.6242809662931252,2
Manufacture of rubber and plastic products,,0.037367187807158725,,0.0058515712738029515,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,0.031717810413795934,0.004966898479037796,2
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.15465643838251805,,0.013802329677340887,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,0.1312746256743961,0.011715617408349326,1
"Waste collection, treatment, and disposal activities",,0.24194434439425858,,0.01585962496350629,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,0.20536586498802797,0.013461879454841605,1
Mining of coal and lignite,,0.07898487500627735,,0.008169423597702135,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,0.06704350629582373,0.0069343251142989695,1
Construction of buildings,,0.003619977528636648,,0.00036993829036526557,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,0.0030726893751823136,0.0003140089807978908,1
Manufacture of machinery and equipment,,0.011305731865949986,,0.0008618464250325128,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,3,165,1831.8662102222443,6600,117.8113726,0.00959646901351015,0.0007315477326273956,1
