names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative
"'market for transport, freight train' (ton kilometer, RoW, None)",,83447986.37605348,,34254039.38462859,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.48869922066096355,0.20060307119120235
"'market for steel, low-alloyed' (kilogram, GLO, None)",,1168499060.5429933,,279031479.6223049,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,6.84311994847964,1.6341013432821068
"'transport, freight, lorry, all sizes, EURO3 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",,135412355.3363797,,126361361.36255892,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.7930198845366542,0.7400142472133
"'market for steel, chromium steel 18/8, hot rolled' (kilogram, GLO, None)",6081462.842698574,6081462.842698574,4062667.099355427,2522955.8089406393,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.03561507330221521,0.014775270095015227
"'market for ferrochromium, high-carbon, 68% Cr' (kilogram, GLO, None)",-40261285.42870326,89236517.65264526,96766138.01248269,26916533.846832473,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.522598789080673,0.15763219323907157
"'transport, freight, lorry, all sizes, EURO3 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",,179251613.7176346,,233955341.43873492,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,1.0497571928370237,1.3701204546187706
"'market for steel, chromium steel 18/8' (kilogram, GLO, None)",59081087.12545619,59081087.12545619,29398515.571738996,18496505.458407413,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.3459985373870973,0.1083217006787942
"'market for residual material landfill' (unit, GLO, None)",-763375.8668673992,763375.8668673992,446936.5956572307,272886.15990905283,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.004470583502498274,0.0015981123028630253
"'market for hot rolling, steel' (kilogram, GLO, None)",-27357464.220969867,27357464.220969867,14055125.644748857,7880918.144436408,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.16021442846803965,0.04615328329101695
"'market for railway track' (meter-year, GLO, None)",49568600.72268753,49568600.72268753,20793862.49154797,12084976.343623877,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.290290246588662,0.07077364927921079
"'market for aluminium, primary, ingot' (kilogram, RoW, None)",,3164713.2152764318,,1454817.297524155,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.01853361535833128,0.008519894971464109
"'aluminium ingot, primary, to aluminium, wrought alloy market' (kilogram, GLO, None)",,7827022.145213604,,6395297.23415273,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.045837650356529674,0.03745299209667356
"'transport, freight, lorry, all sizes, EURO5 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",,212103549.5491484,,137972461.2190901,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,1.2421490783130271,0.8080127178454415
"'transport, freight, lorry, all sizes, EURO3 to generic market for transport, freight, lorry, unspecified' (ton kilometer, BR, None)",,3240011.5042868615,,3585073.545083257,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.018974587235000322,0.020995385551893817
"'market group for transport, freight, lorry, unspecified' (ton kilometer, GLO, None)",,93704647.56847481,,37399439.599611804,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.5487656470541861,0.21902358318297202
"'market for aluminium, wrought alloy' (kilogram, GLO, None)",,60097135.764013484,,24668119.403981335,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.35194885685411165,0.14446472888597703
"'market for reinforcing steel' (kilogram, GLO, None)",,294568629.2892245,,105992243.99996266,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,1.7250920701200076,0.6207259070993313
"'market for pig iron' (kilogram, RoW, None)",,100126706.75591703,,38976645.28126799,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.5863753660688347,0.22826022532283086
"'market for ferromanganese, high-coal, 74.5% Mn' (kilogram, GLO, None)",4395121.499048376,4395121.499048376,2109251.7203090233,1195456.9789168974,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.025739296351811717,0.007000994503302324
"'market for steel, low-alloyed, hot rolled' (kilogram, GLO, None)",27496657.54218445,27496657.54218445,22956286.4912408,12999051.706827397,10,_market_for_hydropower_plant__reservoir___unit__GLO__None_,233,2107.175365447998,460,17075530888.54745,0.16102959094892003,0.07612677925900305
