names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count
Land transport and transport via pipelines,,21.46561481053674,,1.8607811092863018,300,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1048.442944765091,3900,278.0948230382074,7.718811366577501,0.6691174934351976,14
Manufacture of basic metals,,0.8724528937428861,,0.06509138993943196,300,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1048.442944765091,3900,278.0948230382074,0.313724967696727,0.023406185425641338,8
"Electricity, gas, steam and air conditioning supply",,0.48110947103880436,,0.04411566861931478,300,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1048.442944765091,3900,278.0948230382074,0.17300195155833764,0.015863534652442536,8
Manufacture of coke and refined petroleum products,,0.705367668306782,,0.04767159527922638,300,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1048.442944765091,3900,278.0948230382074,0.2536428620283491,0.017142208818708142,6
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.08598748919153605,,0.007101271749578733,300,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1048.442944765091,3900,278.0948230382074,0.030920204933021084,0.0025535433101547137,3
"Wholesale trade, except of motor vehicles and motorcycles",,1.9093623762738252,,0.18504426327915133,300,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1048.442944765091,3900,278.0948230382074,0.6865868107194136,0.06653998850375152,2
Manufacture of chemicals and chemical products,-0.052008009931017105,0.052008009931017105,0.02038472938211476,0.002089223032879837,300,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1048.442944765091,3900,278.0948230382074,0.018701538332438407,0.0007512628282881769,2
Unknown,-0.012915033625278913,0.01325508784529509,0.007306556045276299,0.0007357464424099021,300,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1048.442944765091,3900,278.0948230382074,0.004766391441768759,0.000264566752581661,1
Civil engineering,,1.2311630211436504,,0.10632099793644836,300,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1048.442944765091,3900,278.0948230382074,0.4427133909553222,0.03823192275745491,1
Manufacture of other transport equipment,-0.007079619612937144,0.007079619612937144,0.0023359829478425335,0.0002441371204516855,300,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1048.442944765091,3900,278.0948230382074,0.002545757427481661,8.778916406442545e-05,1
Mining of coal and lignite,,0.15267336768766374,,0.01649796995628808,300,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1048.442944765091,3900,278.0948230382074,0.05489975182554476,0.0059324980508613885,1
Manufacture of other non-metallic mineral products,-0.06473946496843438,0.08887885613976658,0.09574280733994205,0.008854206193870744,300,_market_for_wood_wool_boards__cement_bonded___cubic_meter__RoW__None_,0,48,1048.442944765091,3900,278.0948230382074,0.03195991035315157,0.0031838802668592886,1
