names,mu_star,mu_star_conf,score,mu_star_local_relative,mu_star_local_relative_conf
"'market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",0.14843223552859594,0.0655125646280592,30.388252584169592,0.48845268452823115,0.21558516550631543
"'market for bitumen adhesive compound, hot' (kilogram, GLO, None)",0.002280791978180652,3.365295422923006e-08,30.388252584169592,0.0075055055300178855,1.1074330166243642e-07
"'market for electricity, high voltage' (kilowatt hour, TH, None)",0.03999529027547002,0.018384494811026886,30.388252584169592,0.13161431432982462,0.060498690275478606
"'market for natural gas, high pressure' (cubic meter, RU, None)",0.001708735515941484,6.0220931158679455e-09,30.388252584169592,0.0056230134036454275,1.9817174742732934e-08
"'market for benzene' (kilogram, GLO, None)",0.005931759082549171,0.002046858079970412,30.388252584169592,0.01951990844527616,0.006735688649095602
"'market group for electricity, high voltage' (kilowatt hour, IN, None)",0.0019023097897090224,0.0006243338032743777,30.388252584169592,0.0062600170392818465,0.002054523541770273
"'market for electricity, high voltage' (kilowatt hour, PT, None)",0.0356750846214215,0.013782597721641034,30.388252584169592,0.11739761778867805,0.04535501896157372
"'market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",0.29864735475429854,0.10507337914460209,30.388252584169592,0.9827723852403261,0.3457697307654302
"'market for waste wood, untreated' (kilogram, RoW, None)",0.01776387797177481,0.009668141343259455,30.388252584169592,0.058456398315672474,0.03181539088659531
"'market for synthetic rubber' (kilogram, GLO, None)",0.012310261577996506,3.519733644532633e-07,30.388252584169592,0.0405099356861651,1.1582547021365082e-06
"'market for electricity, high voltage' (kilowatt hour, US-MRO, None)",0.018578496679547567,0.007671066605221758,30.388252584169592,0.06113710101654815,0.025243526537020795
"'market group for waste wood, untreated' (kilogram, RER, None)",0.054119699601107206,7.552697949382367e-10,30.388252584169592,0.17809414822785907,2.4854005436682656e-09
"'market for natural gas, liquefied' (cubic meter, GLO, None)",0.0025869781408975,0.0010086982279063112,30.388252584169592,0.008513086212285718,0.003319368973626936
"'market for iron scrap, sorted, pressed' (kilogram, RER, None)",0.029858946545931,0.013273780206358516,30.388252584169592,0.09825818863137155,0.043680630103994
"'market for zinc concentrate' (kilogram, GLO, None)",1.322322085712773,0.5888976207756075,30.388252584169592,4.351425216208784,1.9379120900238498
"'market for electricity, high voltage, aluminium industry' (kilowatt hour, CN, None)",0.01493922680545463,6.857352574485238e-08,30.388252584169592,0.04916119070708609,2.2565800897868992e-07
"'market for aluminium, primary, ingot' (kilogram, IAI Area, EU27 & EFTA, None)",0.019910593603831295,0.008202643701723853,30.388252584169592,0.06552069273704632,0.026992811380003222
"'market for petroleum' (kilogram, Europe without Switzerland, None)",0.06686029192706121,0.03132191288280501,30.388252584169592,0.22002019280928084,0.10307243825899287
"'market for electricity, medium voltage' (kilowatt hour, CA-ON, None)",0.01655335151879154,2.0442252282604621e-07,30.388252584169592,0.05447286405475916,6.727024604650606e-07
"'market for electricity, high voltage' (kilowatt hour, CA-AB, None)",0.022163224690725344,0.007795674971990898,30.388252584169592,0.07293352794583201,0.025653580936904428
"'market for steel, low-alloyed, hot rolled' (kilogram, GLO, None)",0.008216855293530934,5.397213367913288e-08,30.388252584169592,0.02703957810924413,1.7760854636060594e-07
"'aluminium ingot, primary, to aluminium, wrought alloy market' (kilogram, GLO, None)",0.011592659632058577,0.004466080794143736,30.388252584169592,0.03814849044034088,0.014696734475842447
"'market for hydrochloric acid, without water, in 30% solution state' (kilogram, RER, None)",0.2303496518210238,0.08075653414125739,30.388252584169592,0.7580220388882175,0.26574918685297017
"'market group for electricity, medium voltage' (kilowatt hour, RER, None)",1.640479549296428,0.00043272413554887426,30.388252584169592,5.398400400788484,0.0014239849242739836
"'market for natural gas, high pressure' (cubic meter, ES, None)",0.00501240375223837,0.002273307051338468,30.388252584169592,0.016494544193862346,0.0074808745420351045
"'market for electricity, high voltage' (kilowatt hour, CN-SWG, None)",0.03847127216752888,0.021677075700350594,30.388252584169592,0.12659915887223486,0.07133373543052296
"'market for electricity, medium voltage' (kilowatt hour, FI, None)",0.12778254849171145,3.57382816130601e-06,30.388252584169592,0.420499823534698,1.1760558299320424e-05
"'market for oxygen, liquid' (kilogram, RoW, None)",0.0524647687505496,9.139974365274641e-08,30.388252584169592,0.17264819227506523,3.007732787516715e-07
"'market for electricity, high voltage' (kilowatt hour, GB, None)",0.019644748380448544,0.009113691559418012,30.388252584169592,0.06464586381213064,0.029990837854775777
"'market for concrete, 25MPa' (cubic meter, RoW, None)",0.0035048973603844396,0.0006443035353066515,30.388252584169592,0.011533724588725695,0.002120238844013999
"'market for steel, chromium steel 18/8, hot rolled' (kilogram, GLO, None)",0.00013385967972947554,3.2520290625780784e-11,30.388252584169592,0.0004404981147195288,1.0701599420929472e-10
"'market for heat, district or industrial, other than natural gas' (megajoule, Europe without Switzerland, None)",0.016618243166531106,0.008719686172654437,30.388252584169592,0.05468640594092004,0.028694266471895973
"'market for pig iron' (kilogram, RoW, None)",1.3547308801705185,0.3804222098941401,30.388252584169592,4.458074304924824,1.251872607154505
"'market for transport, freight, lorry, unspecified' (ton kilometer, BR, None)",0.06941132794116225,0.028211627783750158,30.388252584169592,0.22841500263598993,0.09283728212278543
"'market for waste reinforced concrete' (kilogram, RoW, None)",0.005959049987098198,0.0009733716712921297,30.388252584169592,0.019609715861722485,0.003203118272747267
"'market for electricity, high voltage' (kilowatt hour, IL, None)",0.03838234500141535,0.015460887321468308,30.388252584169592,0.1263065222164508,0.05087784260922748
"'market for transport, freight train' (ton kilometer, RoW, None)",0.20162838880663844,0.041406396009622704,30.388252584169592,0.6635076770148818,0.13625790392170456
"'market for fibre cement corrugated slab' (kilogram, GLO, None)",0.008357663419428719,3.710378981491725e-08,30.388252584169592,0.02750294179067916,1.2209912271904058e-07
"'market for chemical, organic' (kilogram, GLO, None)",0.06282783736350606,0.027270187059513017,30.388252584169592,0.20675041182274326,0.0897392404646495
"'market for road' (meter-year, GLO, None)",0.05965153338020457,5.0162635361923276e-05,30.388252584169592,0.19629800435211384,0.00016507245759848303
"'market for wood chips, dry, measured as dry mass' (kilogram, RoW, None)",0.00666571257749684,0.003251381822182333,30.388252584169592,0.021935162474492745,0.01069946951762571
"'market for ammonium nitrate' (kilogram, RoW, None)",0.0009825728365720821,9.52610438125592e-10,30.388252584169592,0.003233396964338588,3.1347983418495192e-09
"'market for coke' (megajoule, GLO, None)",0.17498049435031432,0.06300757900084505,30.388252584169592,0.5758162430223723,0.20734189577477752
"'market for electricity, high voltage' (kilowatt hour, MX, None)",0.22368136353810364,0.1049700065449201,30.388252584169592,0.7360784004231551,0.3454295578667232
"'market for aluminium, wrought alloy' (kilogram, GLO, None)",0.42532254868283204,0.17093225894704092,30.388252584169592,1.3996281869277303,0.5624945313113728
"'market for polystyrene foam slab' (kilogram, GLO, None)",0.010869481100142053,0.004554030155056107,30.388252584169592,0.03576869407030131,0.014986153423736107
"'market for electricity, high voltage' (kilowatt hour, DK, None)",0.030417649185389264,0.015243705064872803,30.388252584169592,0.10009673672791237,0.05016315111456535
"'market for concrete, 40MPa' (cubic meter, RoW, None)",0.0008045357990226875,0.00035331410759258553,30.388252584169592,0.002647522416085883,0.0011626667463486874
"'transport, freight, lorry, all sizes, EURO3 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",0.08318473805667903,0.03516917871482509,30.388252584169592,0.2737397875257005,0.11573281029375827
"'market for blast oxygen furnace converter' (unit, GLO, None)",0.00020254761162270541,9.408636866787948e-12,30.388252584169592,0.0006665326051956677,3.0961427744908465e-11
"'market for chlorine, gaseous' (kilogram, RoW, None)",0.015390404579409812,0.004859944925151688,30.388252584169592,0.05064590185559818,0.015992841022005388
"'market for polyethylene, high density, granulate' (kilogram, GLO, None)",0.010358809671576097,0.003633372046107823,30.388252584169592,0.03408820445625886,0.011956502059616899
"'market group for electricity, high voltage' (kilowatt hour, RME, None)",0.001086764212725022,0.0005204054584143911,30.388252584169592,0.0035762642478862354,0.0017125218272191483
"'market for electricity, high voltage' (kilowatt hour, BY, None)",0.03435670121166279,0.0111085035838743,30.388252584169592,0.11305915375193543,0.036555256190219855
"'market for electricity, high voltage' (kilowatt hour, FR, None)",0.021506806404436484,0.008470570072883014,30.388252584169592,0.0707734225417101,0.027874488832226103
"'market for waste mineral oil' (kilogram, Europe without Switzerland, None)",0.026512278331822615,0.008669156292630948,30.388252584169592,0.08724515586537503,0.02852798550564584
"'market for electricity, high voltage' (kilowatt hour, BE, None)",0.026186051844082302,0.011059937708187669,30.388252584169592,0.08617162757730802,0.03639543826205135
"'market for sludge from steel rolling' (kilogram, GLO, None)",0.001363680513635046,2.303922198776626e-09,30.388252584169592,0.004487525269371493,7.58162119521419e-09
"'market for diesel' (kilogram, RoW, None)",0.1302076542501583,0.022125840978270066,30.388252584169592,0.4284802289618603,0.072810507668994
"'market for electricity, high voltage' (kilowatt hour, JP, None)",0.024350542313510287,0.015780666968666618,30.388252584169592,0.08013143317821249,0.05193015598694666
"'market for hard coal' (kilogram, RLA, None)",0.09767066195712067,0.03391215150329594,30.388252584169592,0.3214092738191898,0.11159625387924438
"'market for electricity, high voltage' (kilowatt hour, AE, None)",0.013735271120621739,0.008109470757758908,30.388252584169592,0.045199279170718,0.026686202950621265
"'market for electricity, high voltage' (kilowatt hour, TW, None)",0.03582722849715143,0.016025716423658607,30.388252584169592,0.11789828453583147,0.052736551334337065
"'market for electricity, high voltage' (kilowatt hour, IT, None)",0.01546183801116463,0.007676607113766808,30.388252584169592,0.05088097108689723,0.025261758939590515
"'market for hot rolling, steel' (kilogram, GLO, None)",0.011618107458601656,1.5500801592963892e-07,30.388252584169592,0.03823223275646318,5.10091903113865e-07
"'market for sodium chloride, powder' (kilogram, GLO, None)",0.0864910014109455,0.04987412637991839,30.388252584169592,0.2846198581882329,0.16412304801592884
"'market for residual material landfill' (unit, GLO, None)",0.0021099807725976304,7.657688923213533e-08,30.388252584169592,0.006943409354497733,2.5199503992548475e-07
"'market for steel, low-alloyed' (kilogram, GLO, None)",2.827750262893541,0.8413169465732014,30.388252584169592,9.305405946134016,2.768559805283031
"'market for refractory, basic, packed' (kilogram, GLO, None)",0.00147233037631036,2.7841895927917607e-10,30.388252584169592,0.004845064296580691,9.162058874823727e-10
"'market for clay brick' (kilogram, GLO, None)",0.013456032530493189,3.9860152713193135e-08,30.388252584169592,0.04428037608685322,1.311696110290916e-07
"'market for electricity, high voltage' (kilowatt hour, TR, None)",0.027264728779050004,0.017738894011910818,30.388252584169592,0.08972127865375598,0.05837418246665387
"'market for iron pellet' (kilogram, GLO, None)",0.15732590807375021,6.130318302730004e-06,30.388252584169592,0.5177194958413217,2.017331626999679e-05
"'market group for transport, freight, light commercial vehicle' (ton kilometer, GLO, None)",0.017942950745617203,0.003489085974475768,30.388252584169592,0.05904568120828499,0.011481693344530666
"'market group for transport, freight train' (ton kilometer, RER, None)",0.040625122351728035,7.127705119592925e-07,30.388252584169592,0.13368693128768852,2.345546227066054e-06
"'market for electric arc furnace slag' (kilogram, RER, None)",0.041223812177240936,0.014181824417232244,30.388252584169592,0.13565706702963237,0.04666877234204675
"'market for electricity, high voltage' (kilowatt hour, NL, None)",0.07656033989369566,0.03985183370556668,30.388252584169592,0.2519405802674514,0.13114223529367078
"'market for chlorine, gaseous' (kilogram, RER, None)",0.02724647383522889,0.006863513031063939,30.388252584169592,0.08966120628279438,0.022586073391529616
"'market for electricity, high voltage' (kilowatt hour, UZ, None)",0.058393258783253535,0.023495098428320656,30.388252584169592,0.19215734310985957,0.07731638521577959
"'market for electricity, medium voltage' (kilowatt hour, GB, None)",0.035558057631066654,2.9863853020511576e-06,30.388252584169592,0.11701251176775532,9.827433458963942e-06
"'market for hydrogen cyanide' (kilogram, RoW, None)",0.25716630977869065,1.2106191753339469e-06,30.388252584169592,0.8462688305831,3.983839386554938e-06
"'market for building, hall' (square meter, GLO, None)",0.0016963449561345101,7.148478064070949e-08,30.388252584169592,0.005582239226937982,2.352382074050176e-07
"'market for petroleum' (kilogram, RNA, None)",0.11614752151223641,0.03658535619735129,30.388252584169592,0.38221191294408985,0.12039308971786684
"'market for electricity, medium voltage' (kilowatt hour, BE, None)",0.11508632594733648,1.9602653409688907e-06,30.388252584169592,0.3787197886043943,6.450733998407227e-06
"'market for chlorine, liquid' (kilogram, RoW, None)",0.015167894265735704,0.010079106225252616,30.388252584169592,0.04991367708203545,0.03316777164904575
"'market for stone wool, packed' (kilogram, GLO, None)",0.005052282127510743,9.064510136782255e-09,30.388252584169592,0.016625773770692794,2.982899431836468e-08
"'market for diesel, low-sulfur' (kilogram, RoW, None)",0.08996106667234187,0.029037626894225958,30.388252584169592,0.29603895921019835,0.09555543483060547
"'market for chemical factory, organics' (unit, GLO, None)",0.005545776897687737,1.7420866672412344e-07,30.388252584169592,0.018249739376514022,5.732763548729861e-07
"'market for electricity, high voltage' (kilowatt hour, CN-CCG, None)",0.04802697816415069,0.039137154546073735,30.388252584169592,0.1580445536679848,0.12879040819366422
"'market group for electricity, medium voltage' (kilowatt hour, RNA, None)",0.11488898457730894,2.2506124806595444e-06,30.388252584169592,0.37807038841436713,7.40619248976486e-06
"'market group for electricity, high voltage' (kilowatt hour, GLO, None)",0.02031884114706468,0.00731416903444775,30.388252584169592,0.06686413142968789,0.02406906752597542
"'market for basic oxygen furnace slag' (kilogram, RoW, None)",0.1293539038072895,8.760438898987177e-07,30.388252584169592,0.42567075368682084,2.8828373315387097e-06
"'market for electricity, high voltage' (kilowatt hour, DZ, None)",0.007821965761671911,0.003232102921674123,30.388252584169592,0.025740097230028534,0.010636027565987291
"'market for electricity, medium voltage' (kilowatt hour, US-WECC, None)",0.04141701296040736,1.3532814012149359e-06,30.388252584169592,0.1362928416028208,4.453304438834078e-06
"'market for electricity, medium voltage' (kilowatt hour, IE, None)",0.025413918596308704,5.284751858508044e-07,30.388252584169592,0.08363073370512851,1.7390772450210167e-06
"'market for magnesium oxide' (kilogram, GLO, None)",0.007192669084454728,5.84750920074138e-08,30.388252584169592,0.02366924213405303,1.924266354093546e-07
"'market group for electricity, medium voltage' (kilowatt hour, BR, None)",0.009588977665751485,0.0028977470498703466,30.388252584169592,0.031554883385255104,0.009535747545352096
"'market for electricity, high voltage' (kilowatt hour, IN-Northern grid, None)",0.022937859150527373,0.010842639375462754,30.388252584169592,0.07548265266979051,0.03568036479040951
"'market group for heavy fuel oil' (kilogram, RER, None)",0.008827717053591044,1.2025332165805258e-07,30.388252584169592,0.029049768587844832,3.957230555622574e-07
"'market for natural gas, high pressure' (cubic meter, PL, None)",0.013815123804373997,0.005125683735469658,30.388252584169592,0.04546205401613262,0.016867319768626064
"'market for hydrogen, liquid' (kilogram, RoW, None)",0.07315098156719167,0.02692594028097196,30.388252584169592,0.2407212503074258,0.08860641198894968
"'market for cast iron' (kilogram, GLO, None)",0.005602980114184674,7.07826504784093e-08,30.388252584169592,0.01843798059353858,2.329276758588044e-07
"'market group for cement, unspecified' (kilogram, GLO, None)",0.026899828527345626,0.013525154900660339,30.388252584169592,0.08852048485788479,0.04450784020304646
"'market for electricity, high voltage' (kilowatt hour, PL, None)",0.04078661704153462,0.016074601055145566,30.388252584169592,0.1342183691825108,0.052897418206663986
"'market for electricity, high voltage' (kilowatt hour, KR, None)",0.15534388097781257,0.08030263965029355,30.388252584169592,0.5111971494495776,0.2642555356806738
"'market group for electricity, medium voltage' (kilowatt hour, CN, None)",0.14306131719203155,8.789581647209834e-06,30.388252584169592,0.47077836014354335,2.892427467773736e-05
"'market for waste mineral oil' (kilogram, RoW, None)",0.02001557478397977,0.010253835954329046,30.388252584169592,0.06586615906439666,0.03374276268741646
"'market for electricity, high voltage' (kilowatt hour, IN-Eastern grid, None)",0.056226852734863345,0.026850467074880792,30.388252584169592,0.18502825254307012,0.08835804888915604
"'market for electricity, high voltage' (kilowatt hour, CN-NCGC, None)",0.025853938884713996,0.009030679309015912,30.388252584169592,0.08507872841027492,0.029717665680192285
"'cement, all types to generic market for cement, unspecified' (kilogram, RoW, None)",0.00944618219574469,0.003040669362986133,30.388252584169592,0.031084979860492436,0.010006068478482157
"'market for electricity, medium voltage' (kilowatt hour, US-NPCC, None)",0.033919616396189414,1.1612587016916863e-06,30.388252584169592,0.11162081894060419,3.821406638881995e-06
"'market group for electricity, medium voltage' (kilowatt hour, RAS, None)",0.6030600133042511,0.19462853371698283,30.388252584169592,1.984516916969448,0.6404729366320073
"'market group for electricity, high voltage' (kilowatt hour, CN-SGCC, None)",0.0011674975413207278,0.0006224011049860295,30.388252584169592,0.0038419370711987636,0.002048163523921287
"'market group for electricity, high voltage' (kilowatt hour, RER, None)",0.013422266177059328,3.3465654897136828e-06,30.388252584169592,0.04416925961728876,1.101269472617533e-05
"'market for building, multi-storey' (cubic meter, GLO, None)",0.021967137879202348,1.720238421174736e-06,30.388252584169592,0.07228825618833336,5.660866535217869e-06
"'market for petroleum' (kilogram, RoW, None)",0.23367866153269837,0.11382446792553813,30.388252584169592,0.7689769620199569,0.3745673352235912
"'market for explosive, tovex' (kilogram, GLO, None)",0.04972434280677511,1.565608610072136e-06,30.388252584169592,0.16363014842346818,5.152019207868904e-06
"'market for electronics, for control units' (kilogram, GLO, None)",7.750425225925284e-05,3.4431412545998473e-12,30.388252584169592,0.00025504675546769603,1.1330500972581463e-11
"'market for natural gas, high pressure' (cubic meter, CN, None)",0.0018419868964636877,9.177946372558292e-09,30.388252584169592,0.006061509760594952,3.02022840804589e-08
"'market for electricity, high voltage' (kilowatt hour, US-RFC, None)",0.025534860752515876,0.010218589381353869,30.388252584169592,0.08402872353976011,0.033626775192322586
"'market for diesel' (kilogram, BR, None)",0.05466844204492176,2.3106592412608984e-06,30.388252584169592,0.17989991985719064,7.603791086245643e-06
"'market for concrete, 35MPa' (cubic meter, RoW, None)",0.003609094667654312,0.0011271051837306624,30.388252584169592,0.011876611390068634,0.003709016109461374
"'market for electricity, high voltage' (kilowatt hour, BR-Southern grid, None)",0.005848600168059192,0.002121840830759091,30.388252584169592,0.019246253636531745,0.006982437785397504
"'market for electricity, high voltage' (kilowatt hour, FI, None)",0.07132481217837296,0.033063436734453416,30.388252584169592,0.23471179193610098,0.10880334972494414
"'market for packaging film, low density polyethylene' (kilogram, GLO, None)",0.0007839423695703118,1.4533777835280462e-11,30.388252584169592,0.002579754684475334,4.782696140564418e-11
"'market for sodium hydroxide, without water, in 50% solution state' (kilogram, GLO, None)",0.05765549763955704,0.023168631261817216,30.388252584169592,0.18972955907833938,0.076242064915199
"'market for basic oxygen furnace slag' (kilogram, RER, None)",0.10193305718344803,4.1365932597655614e-07,30.388252584169592,0.33543573096581697,1.3612474913810846e-06
"'market for electricity, high voltage' (kilowatt hour, KZ, None)",0.0561739596872437,0.033179865155131084,30.388252584169592,0.18485419499411057,0.1091864860055025
"'market for nitrogen, liquid' (kilogram, RoW, None)",0.04943026207329222,1.9459009835626258e-08,30.388252584169592,0.1626624036258088,6.403464556485622e-08
"'market for building, hall, steel construction' (square meter, GLO, None)",0.027189472620718823,3.838429342974928e-06,30.388252584169592,0.08947362980286291,1.2631293399787365e-05
"'market for heavy fuel oil' (kilogram, RoW, None)",0.5345083748953419,0.15712191748930326,30.388252584169592,1.758930933639099,0.5170482147800565
"'market for electricity, high voltage' (kilowatt hour, ZA, None)",0.4863123525793851,0.14772857321034974,30.388252584169592,1.6003300987195423,0.4861371110470078
"'market for heat, district or industrial, natural gas' (megajoule, RoW, None)",0.1611233204367546,0.05375562232777246,30.388252584169592,0.5302158128061958,0.17689606264420688
"'market group for transport, freight, inland waterways, barge' (ton kilometer, GLO, None)",0.014862760810611952,9.306513544908885e-09,30.388252584169592,0.048909560592353823,3.062536590128583e-08
"'market for electricity, high voltage' (kilowatt hour, CA-QC, None)",3.0541947211584457,1.1848276454923408,30.388252584169592,10.050576987600442,3.8989660304112483
"'market for biogas' (cubic meter, RoW, None)",0.23198984779510887,0.07418106799694422,30.388252584169592,0.7634195061152061,0.24411100240619954
"'market for electricity, high voltage' (kilowatt hour, UA, None)",0.03457360620760692,0.013104936167580735,30.388252584169592,0.11377293285240637,0.043125007373433506
"'market for hard coal' (kilogram, ID, None)",0.24121468193970247,0.05929510230084939,30.388252584169592,0.7937760859120951,0.19512508044552218
"'market for electricity, medium voltage' (kilowatt hour, PH, None)",0.043513965051635496,5.434705503222112e-05,30.388252584169592,0.1431933768850651,0.00017884231704896577
"'market group for natural gas, high pressure' (cubic meter, Europe without Switzerland, None)",0.010969205590414081,0.004822014565029946,30.388252584169592,0.0360968619700376,0.01586802186691682
"'market for electricity, high voltage' (kilowatt hour, US-NPCC, None)",0.2118111777763109,0.09084829042203306,30.388252584169592,0.6970166421699795,0.29895858661303687
"'market for electricity, high voltage' (kilowatt hour, ID, None)",0.10816730250927867,0.03722110155161064,30.388252584169592,0.35595104460079147,0.1224851657676445
"'market group for electricity, high voltage' (kilowatt hour, Europe without Switzerland, None)",0.004253648377019556,0.0023452394041788885,30.388252584169592,0.013997673493195343,0.007717585595562062
"'market for electricity, medium voltage' (kilowatt hour, CZ, None)",0.04416726374492068,1.162924058952979e-06,30.388252584169592,0.14534321650310722,3.826886905497129e-06
"'market for natural gas, high pressure' (cubic meter, RoW, None)",0.06711574021864308,0.02138256194065653,30.388252584169592,0.22086080807952166,0.07036456565388537
"'market for electricity, high voltage' (kilowatt hour, DE, None)",0.038097539918090284,0.0156414521792131,30.388252584169592,0.1253693012211461,0.05147203556996013
"'market for electricity, high voltage' (kilowatt hour, SE, None)",0.2755836102492361,0.11402215813141932,30.388252584169592,0.9068754759291364,0.37521788334357153
"'market for electricity, high voltage' (kilowatt hour, ES, None)",0.042446203152443296,0.01980100525035489,30.388252584169592,0.13967964441152222,0.06516006537562477
"'market for electricity, high voltage' (kilowatt hour, IQ, None)",0.023365682628924845,0.008489132337535127,30.388252584169592,0.07689051077947445,0.027935572517774326
"'market for argon, crude, liquid' (kilogram, GLO, None)",0.0329567338975151,0.004028805475845842,30.388252584169592,0.10845221786356853,0.013257772768232819
"'market for electricity, high voltage' (kilowatt hour, VN, None)",0.043817828636129263,0.022702967334561966,30.388252584169592,0.14419331455391302,0.07470968352549766
"'market for hazardous waste, for incineration' (kilogram, RoW, None)",4.529709940470639e-14,2.337386052182677e-14,30.388252584169592,1.490612179138704e-13,7.691742214227583e-14
