names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count
Mining of metal ores,,0.021338402751109195,,0.003256948123202925,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.018112345421488787,0.002764544756015282,73
Manufacture of basic metals,,0.20021522149400403,,0.01972794993906141,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.16994558086831427,0.01674536974120732,19
"Electricity, gas, steam and air conditioning supply",,0.23745934064629634,,0.02866577013061286,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.20155892882475113,0.024331921017456053,10
Manufacture of electrical equipment,-0.00015746593583577348,0.00015849053798668516,0.00011479582873987813,1.2241061468007017e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.0001345290649696455,1.0390390331473837e-05,8
Manufacture of other non-metallic mineral products,,0.02487793259288278,,0.0026536659269887314,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.02111674963447695,0.0022524700870760685,7
Manufacture of chemicals and chemical products,,0.11339454043829326,,0.012652412364848533,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.09625092886685649,0.010739550932664826,6
"Wholesale trade, except of motor vehicles and motorcycles",,0.7308974532100487,,0.07360756676199488,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.6203963480602455,0.06247916914771171,5
Manufacture of coke and refined petroleum products,,0.2922067511493985,,0.049185355083125,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.24802932408021064,0.04174924202786599,4
Other mining and quarrying,,0.02103126073385686,,0.0025082325545708654,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.01785163882714737,0.0021290241334229777,4
Land transport and transport via pipelines,,13.531382041782155,,1.0568326251784028,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,11.48563312960005,0.8970548444135543,2
Civil engineering,,0.29420970755106884,,0.023912894964425623,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.24972946249424213,0.020297611713273274,2
Manufacture of rubber and plastic products,,0.007489092969629083,,0.0009324480213104018,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.006356850620064062,0.0007914753904755047,2
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.02822470293175866,,0.002729793392510586,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.023957536788565232,0.0023170881828012808,1
"Waste collection, treatment, and disposal activities",,0.009617544345431796,,0.0007760524113488863,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.00816351098640183,0.0006587245307664689,1
Mining of coal and lignite,,0.01479882904978502,,0.0017674272826771846,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.012561460513689846,0.0015002178853123598,1
Construction of buildings,,0.0004016048716102416,,3.4616262627043494e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.00034088803376715907,2.938278526350307e-05,1
Specialized construction activities,5.321732040703818e-05,0.0001643442550546921,0.0002638719652728998,2.3143265458623563e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.0001394977848298935,1.9644339037794696e-05,1
Manufacture of machinery and equipment,0.001091809798748696,0.0011115268169607508,0.0006997019440651475,7.016371324118425e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,2,148,1271.569792509079,5700,117.8113726,0.0009434800668477662,5.955597638218524e-05,1
