S1,S1_conf,ST,ST_conf,index
0.0041280675298425605,0.37757401217174863,0.0057692725762974436,0.8834054002255054,M0
0.0041283497854126255,0.37757281584946123,0.005769269436671373,0.8834038738477817,M0
-0.2526203332480224,0.06126618799632603,0.9969619266893179,0.0503104806699006,M1
-5.656342163540055e-09,5.176023048218182e-08,7.366617197958346e-13,5.266177291552092e-14,M1
