scenario,method,iteration,score,category,runtime,runs
fu,climate change,47,15.0,500,2.649467945098877,1502
fu,climate change,48,15.0,500,2.649467945098877,1502
fu,climate change,49,5.050000000745058,500,2.649467945098877,1502
fu,climate change,50,15.025000000372529,500,2.649467945098877,1502
fu,climate change,51,5.075000001117587,500,2.649467945098877,1502
fu,climate change,52,8.358333333705861,500,2.649467945098877,1502
fu,climate change,53,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,54,6.700000000496705,500,2.649467945098877,1502
fu,climate change,55,9.353333333631355,500,2.649467945098877,1502
fu,climate change,56,5.050000000745058,500,2.649467945098877,1502
fu,climate change,57,5.050000000745058,500,2.649467945098877,1502
fu,climate change,58,11.683333333581686,500,2.649467945098877,1502
fu,climate change,59,15.0,500,2.649467945098877,1502
fu,climate change,60,11.020000000298023,500,2.649467945098877,1502
fu,climate change,61,11.020000000298023,500,2.649467945098877,1502
fu,climate change,62,12.512500000186265,500,2.649467945098877,1502
fu,climate change,63,12.512500000186265,500,2.649467945098877,1502
fu,climate change,64,7.5375000005587935,500,2.649467945098877,1502
fu,climate change,65,10.0,500,2.649467945098877,1502
fu,climate change,66,8.693333333730699,500,2.649467945098877,1502
fu,climate change,67,14.0,500,2.649467945098877,1502
fu,climate change,68,5.050000000745058,500,2.649467945098877,1502
fu,climate change,69,11.683333333581686,500,2.649467945098877,1502
fu,climate change,70,11.683333333581686,500,2.649467945098877,1502
fu,climate change,71,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,72,8.06000000089407,500,2.649467945098877,1502
fu,climate change,73,9.353333333631355,500,2.649467945098877,1502
fu,climate change,74,10.0,500,2.649467945098877,1502
fu,climate change,75,6.733333334326745,500,2.649467945098877,1502
fu,climate change,76,20.0,500,2.649467945098877,1502
fu,climate change,77,9.030000000447036,500,2.649467945098877,1502
fu,climate change,78,5.050000000745058,500,2.649467945098877,1502
fu,climate change,79,5.050000000745058,500,2.649467945098877,1502
fu,climate change,80,15.0,500,2.649467945098877,1502
fu,climate change,81,15.0,500,2.649467945098877,1502
fu,climate change,82,11.020000000298023,500,2.649467945098877,1502
fu,climate change,83,6.716666667411725,500,2.649467945098877,1502
fu,climate change,84,10.0,500,2.649467945098877,1502
fu,climate change,85,10.000000000000002,500,2.649467945098877,1502
fu,climate change,86,10.0,500,2.649467945098877,1502
fu,climate change,87,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,88,13.366666667163374,500,2.649467945098877,1502
fu,climate change,89,10.0,500,2.649467945098877,1502
fu,climate change,90,16.666666666666664,500,2.649467945098877,1502
fu,climate change,91,11.360000000397365,500,2.649467945098877,1502
fu,climate change,92,10.029997867043171,500,2.649467945098877,1502
fu,climate change,93,10.029997867043171,500,2.649467945098877,1502
fu,climate change,94,10.050000000745058,500,2.649467945098877,1502
fu,climate change,95,10.050000000745058,500,2.649467945098877,1502
fu,climate change,96,10.01666666691502,500,2.649467945098877,1502
fu,climate change,97,10.01666666691502,500,2.649467945098877,1502
fu,climate change,98,15.0,500,2.649467945098877,1502
fu,climate change,99,8.366666667163372,500,2.649467945098877,1502
fu,climate change,100,8.366666667163372,500,2.649467945098877,1502
fu,climate change,101,5.050000000745058,500,2.649467945098877,1502
fu,climate change,102,11.683333333581686,500,2.649467945098877,1502
fu,climate change,103,11.683333333581686,500,2.649467945098877,1502
fu,climate change,104,8.91111111144225,500,2.649467945098877,1502
fu,climate change,105,13.333333333333334,500,2.649467945098877,1502
fu,climate change,106,20.0,500,2.649467945098877,1502
fu,climate change,107,10.0,500,2.649467945098877,1502
fu,climate change,108,10.81600000023842,500,2.649467945098877,1502
fu,climate change,109,14.0,500,2.649467945098877,1502
fu,climate change,110,20.0,500,2.649467945098877,1502
fu,climate change,111,16.0,500,2.649467945098877,1502
fu,climate change,112,4.060000000894069,500,2.649467945098877,1502
fu,climate change,113,10.029997867043171,500,2.649467945098877,1502
fu,climate change,114,10.029997867043171,500,2.649467945098877,1502
fu,climate change,115,10.050000000745058,500,2.649467945098877,1502
fu,climate change,116,13.366666667163374,500,2.649467945098877,1502
fu,climate change,117,10.000000000000002,500,2.649467945098877,1502
fu,climate change,118,10.0,500,2.649467945098877,1502
fu,climate change,119,20.0,500,2.649467945098877,1502
fu,climate change,120,12.040000000596049,500,2.649467945098877,1502
fu,climate change,121,10.0,500,2.649467945098877,1502
fu,climate change,122,12.512500000186265,500,2.649467945098877,1502
fu,climate change,123,12.512500000186265,500,2.649467945098877,1502
fu,climate change,124,7.5375000005587935,500,2.649467945098877,1502
fu,climate change,125,16.0,500,2.649467945098877,1502
fu,climate change,126,20.0,500,2.649467945098877,1502
fu,climate change,127,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,128,8.836000000536442,500,2.649467945098877,1502
fu,climate change,129,8.06000000089407,500,2.649467945098877,1502
fu,climate change,130,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,131,10.000000000000002,500,2.649467945098877,1502
fu,climate change,132,10.0,500,2.649467945098877,1502
fu,climate change,133,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,134,15.0,500,2.649467945098877,1502
fu,climate change,135,5.050000000745058,500,2.649467945098877,1502
fu,climate change,136,5.050000000745058,500,2.649467945098877,1502
fu,climate change,137,7.5375000005587935,500,2.649467945098877,1502
fu,climate change,138,7.5375000005587935,500,2.649467945098877,1502
fu,climate change,139,12.512500000186265,500,2.649467945098877,1502
fu,climate change,140,10.0,500,2.649467945098877,1502
fu,climate change,141,10.0,500,2.649467945098877,1502
fu,climate change,142,8.06000000089407,500,2.649467945098877,1502
fu,climate change,143,17.499999999999996,500,2.649467945098877,1502
fu,climate change,144,12.499999999999998,500,2.649467945098877,1502
fu,climate change,145,7.525000000372527,500,2.649467945098877,1502
fu,climate change,146,10.841666666790841,500,2.649467945098877,1502
fu,climate change,147,7.525000000372527,500,2.649467945098877,1502
fu,climate change,148,2.5750000011175875,500,2.649467945098877,1502
fu,climate change,149,3.4000000009934115,500,2.649467945098877,1502
fu,climate change,150,10.0,500,2.649467945098877,1502
fu,climate change,151,10.000000000000002,500,2.649467945098877,1502
fu,climate change,152,7.8222222228844975,500,2.649467945098877,1502
fu,climate change,153,10.0,500,2.649467945098877,1502
fu,climate change,154,10.0,500,2.649467945098877,1502
fu,climate change,155,11.25625000009313,500,2.649467945098877,1502
fu,climate change,156,13.768750000279393,500,2.649467945098877,1502
fu,climate change,157,6.30625000083819,500,2.649467945098877,1502
fu,climate change,158,8.040000000596049,500,2.649467945098877,1502
fu,climate change,159,16.0,500,2.649467945098877,1502
fu,climate change,160,20.0,500,2.649467945098877,1502
fu,climate change,161,8.358333333705861,500,2.649467945098877,1502
fu,climate change,162,5.075000001117587,500,2.649467945098877,1502
fu,climate change,163,15.025000000372529,500,2.649467945098877,1502
fu,climate change,164,14.0,500,2.649467945098877,1502
fu,climate change,165,10.0,500,2.649467945098877,1502
fu,climate change,166,10.0,500,2.649467945098877,1502
fu,climate change,167,10.050000000745058,500,2.649467945098877,1502
fu,climate change,168,10.050000000745058,500,2.649467945098877,1502
fu,climate change,169,10.0,500,2.649467945098877,1502
fu,climate change,170,10.0,500,2.649467945098877,1502
fu,climate change,171,5.075000001117587,500,2.649467945098877,1502
fu,climate change,172,15.025000000372529,500,2.649467945098877,1502
fu,climate change,173,15.025000000372529,500,2.649467945098877,1502
fu,climate change,174,5.075000001117587,500,2.649467945098877,1502
fu,climate change,175,10.0,500,2.649467945098877,1502
fu,climate change,176,10.0,500,2.649467945098877,1502
fu,climate change,177,3.4000000009934115,500,2.649467945098877,1502
fu,climate change,178,8.706666667262715,500,2.649467945098877,1502
fu,climate change,179,10.0,500,2.649467945098877,1502
fu,climate change,180,10.0,500,2.649467945098877,1502
fu,climate change,181,10.050000000745058,500,2.649467945098877,1502
fu,climate change,182,14.0,500,2.649467945098877,1502
fu,climate change,183,6.040000000596048,500,2.649467945098877,1502
fu,climate change,184,10.0,500,2.649467945098877,1502
fu,climate change,185,10.025000000372529,500,2.649467945098877,1502
fu,climate change,186,10.025000000372529,500,2.649467945098877,1502
fu,climate change,187,10.025000000372529,500,2.649467945098877,1502
fu,climate change,188,16.666666666666664,500,2.649467945098877,1502
fu,climate change,189,11.360000000397365,500,2.649467945098877,1502
fu,climate change,190,10.0,500,2.649467945098877,1502
fu,climate change,191,10.012500000186265,500,2.649467945098877,1502
fu,climate change,192,10.037500000558794,500,2.649467945098877,1502
fu,climate change,193,10.037500000558794,500,2.649467945098877,1502
fu,climate change,194,15.025000000372529,500,2.649467945098877,1502
fu,climate change,195,10.000000000000002,500,2.649467945098877,1502
fu,climate change,196,10.0,500,2.649467945098877,1502
fu,climate change,197,9.183333333581686,500,2.649467945098877,1502
fu,climate change,198,12.499999999999998,500,2.649467945098877,1502
fu,climate change,199,17.499999999999996,500,2.649467945098877,1502
fu,climate change,200,5.050000000745058,500,2.649467945098877,1502
fu,climate change,201,11.683333333581686,500,2.649467945098877,1502
fu,climate change,202,11.683333333581686,500,2.649467945098877,1502
fu,climate change,203,17.499999999999996,500,2.649467945098877,1502
fu,climate change,204,7.550000000745058,500,2.649467945098877,1502
fu,climate change,205,9.183333333581686,500,2.649467945098877,1502
fu,climate change,206,10.033333333830038,500,2.649467945098877,1502
fu,climate change,207,10.033333333830038,500,2.649467945098877,1502
fu,climate change,208,10.0,500,2.649467945098877,1502
fu,climate change,209,10.0,500,2.649467945098877,1502
fu,climate change,210,10.0,500,2.649467945098877,1502
fu,climate change,211,6.733333334326745,500,2.649467945098877,1502
fu,climate change,212,10.019999736662609,500,2.649467945098877,1502
fu,climate change,213,10.019999736662609,500,2.649467945098877,1502
fu,climate change,214,10.0,500,2.649467945098877,1502
fu,climate change,215,10.0,500,2.649467945098877,1502
fu,climate change,216,10.0,500,2.649467945098877,1502
fu,climate change,217,20.0,500,2.649467945098877,1502
fu,climate change,218,9.224000000357629,500,2.649467945098877,1502
fu,climate change,219,6.040000000596048,500,2.649467945098877,1502
fu,climate change,220,10.0,500,2.649467945098877,1502
fu,climate change,221,10.050000000745058,500,2.649467945098877,1502
fu,climate change,222,10.050000000745058,500,2.649467945098877,1502
fu,climate change,223,10.029997867043171,500,2.649467945098877,1502
fu,climate change,224,7.045000000670552,500,2.649467945098877,1502
fu,climate change,225,13.015000000223518,500,2.649467945098877,1502
fu,climate change,226,15.025000000372529,500,2.649467945098877,1502
fu,climate change,227,10.025000000372529,500,2.649467945098877,1502
fu,climate change,228,10.025000000372529,500,2.649467945098877,1502
fu,climate change,229,10.025000000372529,500,2.649467945098877,1502
fu,climate change,230,10.050000000745058,500,2.649467945098877,1502
fu,climate change,231,10.01666666691502,500,2.649467945098877,1502
fu,climate change,232,10.01666666691502,500,2.649467945098877,1502
fu,climate change,233,10.000000000000002,500,2.649467945098877,1502
fu,climate change,234,10.0,500,2.649467945098877,1502
fu,climate change,235,8.030000000447036,500,2.649467945098877,1502
fu,climate change,236,4.060000000894069,500,2.649467945098877,1502
fu,climate change,237,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,238,13.366666667163374,500,2.649467945098877,1502
fu,climate change,239,6.040000000596048,500,2.649467945098877,1502
fu,climate change,240,9.224000000357629,500,2.649467945098877,1502
fu,climate change,241,10.0,500,2.649467945098877,1502
fu,climate change,242,10.0,500,2.649467945098877,1502
fu,climate change,243,10.0,500,2.649467945098877,1502
fu,climate change,244,6.733333334326745,500,2.649467945098877,1502
fu,climate change,245,17.499999999999996,500,2.649467945098877,1502
fu,climate change,246,12.499999999999998,500,2.649467945098877,1502
fu,climate change,247,9.183333333581686,500,2.649467945098877,1502
fu,climate change,248,10.050000000745058,500,2.649467945098877,1502
fu,climate change,249,10.050000000745058,500,2.649467945098877,1502
fu,climate change,250,10.01666666691502,500,2.649467945098877,1502
fu,climate change,251,17.499999999999996,500,2.649467945098877,1502
fu,climate change,252,12.499999999999998,500,2.649467945098877,1502
fu,climate change,253,9.183333333581686,500,2.649467945098877,1502
fu,climate change,254,10.033333333830038,500,2.649467945098877,1502
fu,climate change,255,10.0,500,2.649467945098877,1502
fu,climate change,256,10.0,500,2.649467945098877,1502
fu,climate change,257,7.525000000372527,500,2.649467945098877,1502
fu,climate change,258,10.841666666790841,500,2.649467945098877,1502
fu,climate change,259,12.525000000372527,500,2.649467945098877,1502
fu,climate change,260,10.019999736662609,500,2.649467945098877,1502
fu,climate change,261,10.0,500,2.649467945098877,1502
fu,climate change,262,10.0,500,2.649467945098877,1502
fu,climate change,263,5.075000001117587,500,2.649467945098877,1502
fu,climate change,264,15.025000000372529,500,2.649467945098877,1502
fu,climate change,265,11.675000000124175,500,2.649467945098877,1502
fu,climate change,266,5.050000000745058,500,2.649467945098877,1502
fu,climate change,267,9.030000000447036,500,2.649467945098877,1502
fu,climate change,268,9.030000000447036,500,2.649467945098877,1502
fu,climate change,269,7.045000000670552,500,2.649467945098877,1502
fu,climate change,270,5.075000001117587,500,2.649467945098877,1502
fu,climate change,271,15.025000000372529,500,2.649467945098877,1502
fu,climate change,272,9.183333333581686,500,2.649467945098877,1502
fu,climate change,273,12.499999999999998,500,2.649467945098877,1502
fu,climate change,274,17.499999999999996,500,2.649467945098877,1502
fu,climate change,275,16.666666666666664,500,2.649467945098877,1502
fu,climate change,276,11.360000000397365,500,2.649467945098877,1502
fu,climate change,277,10.0,500,2.649467945098877,1502
fu,climate change,278,13.768750000279393,500,2.649467945098877,1502
fu,climate change,279,11.25625000009313,500,2.649467945098877,1502
fu,climate change,280,8.768750000279397,500,2.649467945098877,1502
fu,climate change,281,10.01666666691502,500,2.649467945098877,1502
fu,climate change,282,10.01666666691502,500,2.649467945098877,1502
fu,climate change,283,10.050000000745058,500,2.649467945098877,1502
fu,climate change,284,17.499999999999996,500,2.649467945098877,1502
fu,climate change,285,12.499999999999998,500,2.649467945098877,1502
fu,climate change,286,10.510000000149011,500,2.649467945098877,1502
fu,climate change,287,3.4000000009934115,500,2.649467945098877,1502
fu,climate change,288,12.244444444775581,500,2.649467945098877,1502
fu,climate change,289,10.000000000000002,500,2.649467945098877,1502
fu,climate change,290,10.0,500,2.649467945098877,1502
fu,climate change,291,16.666666666666664,500,2.649467945098877,1502
fu,climate change,292,3.4000000009934115,500,2.649467945098877,1502
fu,climate change,293,15.0,500,2.649467945098877,1502
fu,climate change,294,11.020000000298023,500,2.649467945098877,1502
fu,climate change,295,11.020000000298023,500,2.649467945098877,1502
fu,climate change,296,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,297,8.06000000089407,500,2.649467945098877,1502
fu,climate change,298,10.0,500,2.649467945098877,1502
fu,climate change,299,10.019999736662609,500,2.649467945098877,1502
fu,climate change,300,10.019999736662609,500,2.649467945098877,1502
fu,climate change,301,10.0,500,2.649467945098877,1502
fu,climate change,302,7.5375000005587935,500,2.649467945098877,1502
fu,climate change,303,12.512500000186265,500,2.649467945098877,1502
fu,climate change,304,12.512500000186265,500,2.649467945098877,1502
fu,climate change,305,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,306,20.0,500,2.649467945098877,1502
fu,climate change,307,16.0,500,2.649467945098877,1502
fu,climate change,308,10.050000000745058,500,2.649467945098877,1502
fu,climate change,309,10.029997867043171,500,2.649467945098877,1502
fu,climate change,310,10.029997867043171,500,2.649467945098877,1502
fu,climate change,311,10.019999736662609,500,2.649467945098877,1502
fu,climate change,312,10.0,500,2.649467945098877,1502
fu,climate change,313,10.0,500,2.649467945098877,1502
fu,climate change,314,10.050000000745058,500,2.649467945098877,1502
fu,climate change,315,10.01666666691502,500,2.649467945098877,1502
fu,climate change,316,10.01666666691502,500,2.649467945098877,1502
fu,climate change,317,15.0,500,2.649467945098877,1502
fu,climate change,318,8.366666667163372,500,2.649467945098877,1502
fu,climate change,319,8.366666667163372,500,2.649467945098877,1502
fu,climate change,320,7.5375000005587935,500,2.649467945098877,1502
fu,climate change,321,7.5375000005587935,500,2.649467945098877,1502
fu,climate change,322,12.512500000186265,500,2.649467945098877,1502
fu,climate change,323,10.0,500,2.649467945098877,1502
fu,climate change,324,9.224000000357629,500,2.649467945098877,1502
fu,climate change,325,6.040000000596048,500,2.649467945098877,1502
fu,climate change,326,10.0,500,2.649467945098877,1502
fu,climate change,327,16.666666666666664,500,2.649467945098877,1502
fu,climate change,328,3.4000000009934115,500,2.649467945098877,1502
fu,climate change,329,10.033333333830038,500,2.649467945098877,1502
fu,climate change,330,10.033333333830038,500,2.649467945098877,1502
fu,climate change,331,10.0,500,2.649467945098877,1502
fu,climate change,332,10.012500000186265,500,2.649467945098877,1502
fu,climate change,333,10.037500000558794,500,2.649467945098877,1502
fu,climate change,334,10.037500000558794,500,2.649467945098877,1502
fu,climate change,335,10.0,500,2.649467945098877,1502
fu,climate change,336,7.8222222228844975,500,2.649467945098877,1502
fu,climate change,337,16.666666666666664,500,2.649467945098877,1502
fu,climate change,338,8.358333333705861,500,2.649467945098877,1502
fu,climate change,339,5.075000001117587,500,2.649467945098877,1502
fu,climate change,340,15.025000000372529,500,2.649467945098877,1502
fu,climate change,341,8.06000000089407,500,2.649467945098877,1502
fu,climate change,342,9.353333333631355,500,2.649467945098877,1502
fu,climate change,343,6.700000000496705,500,2.649467945098877,1502
fu,climate change,344,12.525000000372527,500,2.649467945098877,1502
fu,climate change,345,2.5750000011175875,500,2.649467945098877,1502
fu,climate change,346,7.525000000372527,500,2.649467945098877,1502
fu,climate change,347,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,348,13.366666667163374,500,2.649467945098877,1502
fu,climate change,349,12.020000000298023,500,2.649467945098877,1502
fu,climate change,350,10.0,500,2.649467945098877,1502
fu,climate change,351,10.019999736662609,500,2.649467945098877,1502
fu,climate change,352,10.019999736662609,500,2.649467945098877,1502
fu,climate change,353,12.525000000372527,500,2.649467945098877,1502
fu,climate change,354,2.5750000011175875,500,2.649467945098877,1502
fu,climate change,355,7.525000000372527,500,2.649467945098877,1502
fu,climate change,356,10.01666666691502,500,2.649467945098877,1502
fu,climate change,357,10.01666666691502,500,2.649467945098877,1502
fu,climate change,358,10.050000000745058,500,2.649467945098877,1502
fu,climate change,359,10.0,500,2.649467945098877,1502
fu,climate change,360,10.0,500,2.649467945098877,1502
fu,climate change,361,10.019999736662609,500,2.649467945098877,1502
fu,climate change,362,10.0,500,2.649467945098877,1502
fu,climate change,363,10.033333333830038,500,2.649467945098877,1502
fu,climate change,364,10.033333333830038,500,2.649467945098877,1502
fu,climate change,365,15.0,500,2.649467945098877,1502
fu,climate change,366,8.366666667163372,500,2.649467945098877,1502
fu,climate change,367,8.366666667163372,500,2.649467945098877,1502
fu,climate change,368,10.81600000023842,500,2.649467945098877,1502
fu,climate change,369,14.0,500,2.649467945098877,1502
fu,climate change,370,10.0,500,2.649467945098877,1502
fu,climate change,371,7.525000000372527,500,2.649467945098877,1502
fu,climate change,372,2.5750000011175875,500,2.649467945098877,1502
fu,climate change,373,12.525000000372527,500,2.649467945098877,1502
fu,climate change,374,10.0,500,2.649467945098877,1502
fu,climate change,375,6.040000000596048,500,2.649467945098877,1502
fu,climate change,376,11.34666666686535,500,2.649467945098877,1502
fu,climate change,377,13.366666667163374,500,2.649467945098877,1502
fu,climate change,378,10.000000000000002,500,2.649467945098877,1502
fu,climate change,379,10.0,500,2.649467945098877,1502
fu,climate change,380,10.000000000000002,500,2.649467945098877,1502
fu,climate change,381,13.350000000248352,500,2.649467945098877,1502
fu,climate change,382,6.716666667411725,500,2.649467945098877,1502
fu,climate change,383,12.040000000596049,500,2.649467945098877,1502
fu,climate change,384,20.0,500,2.649467945098877,1502
fu,climate change,385,16.0,500,2.649467945098877,1502
fu,climate change,386,10.025000000372529,500,2.649467945098877,1502
fu,climate change,387,10.025000000372529,500,2.649467945098877,1502
fu,climate change,388,10.025000000372529,500,2.649467945098877,1502
fu,climate change,389,5.050000000745058,500,2.649467945098877,1502
fu,climate change,390,5.050000000745058,500,2.649467945098877,1502
fu,climate change,391,15.0,500,2.649467945098877,1502
fu,climate change,392,17.499999999999996,500,2.649467945098877,1502
fu,climate change,393,12.499999999999998,500,2.649467945098877,1502
fu,climate change,394,10.510000000149011,500,2.649467945098877,1502
fu,climate change,395,6.30625000083819,500,2.649467945098877,1502
fu,climate change,396,8.768750000279397,500,2.649467945098877,1502
fu,climate change,397,11.25625000009313,500,2.649467945098877,1502
fu,climate change,398,10.0,500,2.649467945098877,1502
fu,climate change,399,10.050000000745058,500,2.649467945098877,1502
fu,climate change,400,10.050000000745058,500,2.649467945098877,1502
fu,climate change,401,20.0,500,2.649467945098877,1502
fu,climate change,402,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,403,4.060000000894069,500,2.649467945098877,1502
fu,climate change,404,8.06000000089407,500,2.649467945098877,1502
fu,climate change,405,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,406,4.060000000894069,500,2.649467945098877,1502
fu,climate change,407,13.768750000279393,500,2.649467945098877,1502
fu,climate change,408,11.25625000009313,500,2.649467945098877,1502
fu,climate change,409,8.768750000279397,500,2.649467945098877,1502
fu,climate change,410,10.0,500,2.649467945098877,1502
fu,climate change,411,10.0,500,2.649467945098877,1502
fu,climate change,412,16.666666666666664,500,2.649467945098877,1502
fu,climate change,413,10.0,500,2.649467945098877,1502
fu,climate change,414,16.666666666666664,500,2.649467945098877,1502
fu,climate change,415,11.360000000397365,500,2.649467945098877,1502
fu,climate change,416,10.029997867043171,500,2.649467945098877,1502
fu,climate change,417,10.029997867043171,500,2.649467945098877,1502
fu,climate change,418,10.050000000745058,500,2.649467945098877,1502
fu,climate change,419,10.000000000000002,500,2.649467945098877,1502
fu,climate change,420,12.010000000149011,500,2.649467945098877,1502
fu,climate change,421,8.030000000447036,500,2.649467945098877,1502
fu,climate change,422,10.0,500,2.649467945098877,1502
fu,climate change,423,12.040000000596049,500,2.649467945098877,1502
fu,climate change,424,20.0,500,2.649467945098877,1502
fu,climate change,425,20.0,500,2.649467945098877,1502
fu,climate change,426,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,427,6.700000000496705,500,2.649467945098877,1502
fu,climate change,428,16.0,500,2.649467945098877,1502
fu,climate change,429,20.0,500,2.649467945098877,1502
fu,climate change,430,12.040000000596049,500,2.649467945098877,1502
fu,climate change,431,10.012500000186265,500,2.649467945098877,1502
fu,climate change,432,10.012500000186265,500,2.649467945098877,1502
fu,climate change,433,10.037500000558794,500,2.649467945098877,1502
fu,climate change,434,10.0,500,2.649467945098877,1502
fu,climate change,435,10.0,500,2.649467945098877,1502
fu,climate change,436,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,437,15.025000000372529,500,2.649467945098877,1502
fu,climate change,438,10.000000000000002,500,2.649467945098877,1502
fu,climate change,439,10.0,500,2.649467945098877,1502
fu,climate change,440,7.5375000005587935,500,2.649467945098877,1502
fu,climate change,441,7.5375000005587935,500,2.649467945098877,1502
fu,climate change,442,12.512500000186265,500,2.649467945098877,1502
fu,climate change,443,7.5375000005587935,500,2.649467945098877,1502
fu,climate change,444,12.512500000186265,500,2.649467945098877,1502
fu,climate change,445,12.512500000186265,500,2.649467945098877,1502
fu,climate change,446,8.06000000089407,500,2.649467945098877,1502
fu,climate change,447,10.0,500,2.649467945098877,1502
fu,climate change,448,10.0,500,2.649467945098877,1502
fu,climate change,449,12.040000000596049,500,2.649467945098877,1502
fu,climate change,450,20.0,500,2.649467945098877,1502
fu,climate change,451,10.0,500,2.649467945098877,1502
fu,climate change,452,10.000000000000002,500,2.649467945098877,1502
fu,climate change,453,12.244444444775581,500,2.649467945098877,1502
fu,climate change,454,3.4000000009934115,500,2.649467945098877,1502
fu,climate change,455,8.358333333705861,500,2.649467945098877,1502
fu,climate change,456,5.075000001117587,500,2.649467945098877,1502
fu,climate change,457,15.025000000372529,500,2.649467945098877,1502
fu,climate change,458,4.060000000894069,500,2.649467945098877,1502
fu,climate change,459,16.0,500,2.649467945098877,1502
fu,climate change,460,20.0,500,2.649467945098877,1502
fu,climate change,461,10.0,500,2.649467945098877,1502
fu,climate change,462,10.0,500,2.649467945098877,1502
fu,climate change,463,10.050000000745058,500,2.649467945098877,1502
fu,climate change,464,10.033333333830038,500,2.649467945098877,1502
fu,climate change,465,10.0,500,2.649467945098877,1502
fu,climate change,466,10.0,500,2.649467945098877,1502
fu,climate change,467,4.060000000894069,500,2.649467945098877,1502
fu,climate change,468,0.10000000149011615,500,2.649467945098877,1502
fu,climate change,469,20.0,500,2.649467945098877,1502
fu,climate change,470,8.545000000670552,500,2.649467945098877,1502
fu,climate change,471,2.5750000011175875,500,2.649467945098877,1502
fu,climate change,472,7.525000000372527,500,2.649467945098877,1502
fu,climate change,473,14.0,500,2.649467945098877,1502
fu,climate change,474,10.0,500,2.649467945098877,1502
fu,climate change,475,10.0,500,2.649467945098877,1502
fu,climate change,476,10.0,500,2.649467945098877,1502
fu,climate change,477,10.0,500,2.649467945098877,1502
fu,climate change,478,10.019999736662609,500,2.649467945098877,1502
fu,climate change,479,10.033333333830038,500,2.649467945098877,1502
fu,climate change,480,10.033333333830038,500,2.649467945098877,1502
