names,mu_star,mu_star_conf,reference_product,score,mu_star_local_relative,mu_star_local_relative_conf
"'market for electricity, high voltage' (kilowatt hour, MY, None)",0.0001806098891014435,5.899943883142529e-05,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.024851029106515574,0.008118031515119938
"'market for electricity, high voltage' (kilowatt hour, CN-CSG, None)",0.00020300129941484835,7.920821506132205e-05,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.027931976623856748,0.010898659357785561
"'market for electricity, medium voltage' (kilowatt hour, JP, None)",0.0006592125256738385,1.542268111886609e-07,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.0907043891361831,2.1220847833541258e-05
"'market for electricity, high voltage' (kilowatt hour, CN-NECG, None)",7.382708561598228e-05,2.6082357148565095e-05,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.010158242511635149,0.0035888035804144975
"'market for natural gas, high pressure' (cubic meter, CN, None)",0.0006799375572291294,1.0139264491964581e-08,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.0935560511629767,1.3951127386327476e-06
"'market for natural gas, high pressure' (cubic meter, AE, None)",0.00012219514156544818,1.3670286225881656e-10,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.016813448227146238,1.880963897292315e-08
"'market for electricity, high voltage' (kilowatt hour, JP, None)",0.00028615539810682427,0.00018534071337790483,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.03937357008920508,0.025501967171851065
"'market for electricity, high voltage' (kilowatt hour, ID, None)",0.00040875853572852887,0.0001749984738879854,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.05624315655949966,0.024078926075545515
"'market group for electricity, medium voltage' (kilowatt hour, RAS, None)",0.0002686991931932172,0.00011665924067297655,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.03697168247078295,0.016051735593945255
"'market group for electricity, medium voltage' (kilowatt hour, CN-SGCC, None)",7.600353162646455e-05,4.182620542753279e-05,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.010457710738011588,0.005755079379462448
"'market for electricity, high voltage' (kilowatt hour, CN-NWG, None)",4.556610134690278e-05,1.7006053552056733e-05,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.006269670594871482,0.0023399490133774008
"'market for heavy fuel oil, burned in refinery furnace' (megajoule, GLO, None)",6.14379476000515e-06,7.900097271322416e-10,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.0008453558283267092,1.0870143833800102e-07
"'market for electricity, high voltage, aluminium industry' (kilowatt hour, CN, None)",3.3334510075813675e-05,1.6855420432055978e-08,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.004586664020817793,2.3192226397100015e-06
"'market for natural gas, high pressure' (cubic meter, KW, None)",2.224061217223905e-05,2.6058654294156477e-11,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.0030601984375761395,3.5855421846639845e-09
"'market for natural gas, high pressure' (cubic meter, MX, None)",0.008538290781465768,0.0025383517927962235,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,1.174826659745751,0.34926467536849165
"'market for natural gas, high pressure' (cubic meter, BR, None)",0.0013904235935197826,0.0004884076816612256,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.1913154222332665,0.06720248582840144
"'market for electricity, high voltage' (kilowatt hour, TM, None)",0.7349288284892947,4.561453087175491e-06,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,101.12257860778945,0.000627633425840454
"'market for natural gas, high pressure' (cubic meter, CH, None)",0.00013161195813440053,5.572137860791104e-05,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.01810915569814918,0.007666986611472895
"'market for natural gas, high pressure' (cubic meter, CO, None)",1.1305523744434276e-05,9.756396861185286e-10,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.0015555842541907284,1.3424320427761946e-07
"'market for natural gas, high pressure' (cubic meter, NG, None)",7.883337555367743e-05,1.523976926879975e-10,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.010847083292039147,2.096917015783148e-08
"'market for heat, district or industrial, other than natural gas' (megajoule, RoW, None)",3.891663810516046e-05,1.723323101555624e-05,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.005354737279838938,0.002371207510826561
"'market for natural gas, high pressure' (cubic meter, AZ, None)",2.8402566550561616e-05,4.1119817098854856e-10,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.003908052939733028,5.65788383273013e-08
"'market for natural gas, high pressure' (cubic meter, MY, None)",0.0004249084910369877,1.1698271287351783e-09,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.058465310680938784,1.609624377182407e-07
"'market for electricity, high voltage' (kilowatt hour, CN-ECGC, None)",4.3274859353992256e-05,1.3954432596839919e-05,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.005954407008037049,0.0019200610351640317
"'market for electricity, high voltage' (kilowatt hour, CN-NCGC, None)",3.429269220999178e-05,1.0366001162979278e-05,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.0047185051521327495,0.0014263105852121
"'market for electricity, high voltage' (kilowatt hour, CN-CCG, None)",3.347426732462912e-05,2.405129469753084e-05,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.00460589392830203,0.003309339414089401
"'market for natural gas, high pressure' (cubic meter, ID, None)",0.00028878713115960687,5.370865089755874e-10,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.039735683564943634,7.390045214950794e-08
"'market for electricity, high voltage' (kilowatt hour, AE, None)",0.00039768910931033407,0.00015175735353058933,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.054720058131835586,0.020881062650994715
"'market group for electricity, medium voltage' (kilowatt hour, CN, None)",0.0001419776789398558,9.207834989921077e-08,_market_for_electricity__medium_voltage___kilowatt_hour__TM__None_,0.7267702610114051,0.019535427707550044,1.2669526374272735e-05
