names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count
"Electricity, gas, steam and air conditioning supply",,10.873276852838698,,1.0519584469896603,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,2.3192701963690334,0.22438276031616153,39
Manufacture of other non-metallic mineral products,,0.41030255818800315,,0.03541676009856121,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,0.08751754485594386,0.007554395722674933,14
Manufacture of chemicals and chemical products,,20.835327542471024,,1.696173905691917,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,4.4441758317065405,0.36179393209353433,11
Land transport and transport via pipelines,,113.54347719387745,,9.848436378324399,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,24.2188262298423,2.1006717001895514,11
Manufacture of basic metals,,3.9658059975799276,,0.341415070480536,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,0.8459065081532819,0.07282384218424597,9
Manufacture of coke and refined petroleum products,,3.1510562525952874,,0.23074959661456493,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,0.6721203692903851,0.04921889412873909,7
Manufacture of machinery and equipment,,0.028202004437568012,,0.0023602276263192438,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,0.006015488178510103,0.0005034366055840789,4
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.3587712093377244,,0.030354523384533164,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,0.07652590699141683,0.006474620518133423,3
"Wholesale trade, except of motor vehicles and motorcycles",,10.956828186508341,,1.0026951705689706,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,2.3370916977130647,0.21387490235169093,3
Mining of coal and lignite,,5.060538216697681,,0.42783018485813334,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,1.0794129150228804,0.09125618801745805,2
Mining of metal ores,,0.21158530641945594,,0.02619973318140356,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,0.04513115060067104,0.005588403674701461,2
Construction of buildings,,0.03730542649447002,,0.002664554121460181,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,0.007957248307245281,0.000568349453817273,2
Manufacture of electrical equipment,-0.0023907930493838117,0.0023907930493838117,0.0013503494293386625,0.0001763361316718254,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,0.0005099562110086898,3.761250083710503e-05,1
Civil engineering,,4.76922536027828,,0.1896136981899829,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,1.0172758762206116,0.04044460607296412,1
Specialized construction activities,-1.3008473350358456e-09,3.0177151365427962e-09,1.7457757022672913e-08,1.609964024303067e-09,300,_market_for_concrete__25_30MPa___cubic_meter__IN__None_,0,110,1349.9837448596954,4800,468.8232043796153,6.436787062483566e-10,3.4340536246142115e-10,1
