names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative
"'market group for electricity, medium voltage' (kilowatt hour, CN-SGCC, None)",,8.458433701165682e-06,,7.261598134445117e-06,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.01122384725581547,0.00963571639544735
"'market for electricity, high voltage' (kilowatt hour, IR, None)",,7.980559838380342e-05,,7.02910239754097e-05,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.10589736564292286,0.09327208138383068
"'market for electricity, high voltage' (kilowatt hour, CN-NCGC, None)",,3.137593555768007e-06,,1.62038185854849e-06,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.004163403304316004,0.002150152039843529
"'market group for electricity, medium voltage' (kilowatt hour, IN, None)",,7.206688422411664e-06,,4.233409130716723e-06,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.00956285441620888,0.005617486538670964
"'market for electricity, high voltage' (kilowatt hour, RU, None)",,5.447711970361336e-05,,2.770520002576115e-05,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.07228795449515281,0.036763181490457715
"'market for electricity, high voltage' (kilowatt hour, CN-NECG, None)",,3.5475342331905984e-06,,2.1727538598328805e-06,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.00470737062851488,0.002883117407882141
"'market group for electricity, medium voltage' (kilowatt hour, US, None)",,0.00015077278761462532,,0.00013228265067021704,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.20006667880920398,0.17553134754869548
"'market group for electricity, medium voltage' (kilowatt hour, CN, None)",6.51040837474845e-06,7.1315087603426865e-06,7.978964420944683e-06,3.918141219800522e-06,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.009463095397740753,0.005199144443455887
"'market for electricity, high voltage' (kilowatt hour, AZ, None)",,5.635960834325694e-05,,3.955339200758555e-05,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.07478590691739093,0.05248503990536117
"'market group for electricity, medium voltage' (kilowatt hour, GLO, None)",,2.8638421437271466e-05,,9.517608088969094e-06,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.03800151177106331,0.01262930977594364
"'market for electricity, high voltage' (kilowatt hour, QA, None)",-6.309907191150017e-05,6.309907191150017e-05,5.576454888375699e-05,3.140716059753721e-05,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.08372878125424013,0.04167546684642612
"'market group for electricity, medium voltage' (kilowatt hour, RER, None)",-9.147055982039118e-05,9.147055982039118e-05,3.834778385344238e-05,2.435160898409793e-05,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.12137608783131047,0.03231316214409673
"'market for heat, district or industrial, other than natural gas' (megajoule, RoW, None)",,8.300430048925936e-06,,2.270276092594925e-06,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.01101418564218179,0.003012523712079622
"'market for electricity, medium voltage' (kilowatt hour, US-SERC, None)",-3.6137125860634736e-05,3.6137125860634736e-05,5.852421842107452e-05,3.304313033082825e-05,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.04795185435668153,0.043846303085180977
"'market group for electricity, medium voltage' (kilowatt hour, RNA, None)",4.248618984884489e-05,4.248618984884489e-05,2.3750008814720697e-05,1.2282562136641366e-05,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.05637669126369053,0.01629824222807665
"'market for natural gas, high pressure' (cubic meter, TR, None)",,0.008989769095056986,,0.004093307951404237,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,11.928898275110294,5.4315804604869795
"'market group for electricity, medium voltage' (kilowatt hour, RAS, None)",,0.0001545868671893047,,6.270245778315224e-05,10,_natural_gas__burned_in_gas_turbine___megajoule__TR__None_,41,34.52920317649841,180,0.07536126880899123,0.20512773953039018,0.08320249748193109
