names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count
Land transport and transport via pipelines,,46.76911985612106,,7.420646960772122,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,39.69830655900623,6.29875265605056,76
"Electricity, gas, steam and air conditioning supply",,7.929463705451127,,1.4004351030528606,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,6.730643681042324,1.1887096059967817,20
"Wholesale trade, except of motor vehicles and motorcycles",,6.026609079831904,,1.281164478957467,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,5.1154731048706115,1.0874709721847913,15
Manufacture of food products,,1.1529262053489968,,0.17074879941013543,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.9786204675362529,0.14493405487250507,11
Manufacture of basic metals,,1.6288538943838515,,0.24597846620810837,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,1.3825947855766274,0.20879008603292376,11
Manufacture of rubber and plastic products,,0.04920221994538637,,0.00971131614573595,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.04176355716730387,0.008243105849134255,8
"Crop and animal production, hunting and related service activities",,0.47698760038017335,,0.09328161672413689,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.4048739861470499,0.07917878780756765,6
Construction of buildings,,0.005116311973807396,,0.0008002110329876366,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.004342799732228395,0.0006792307188411763,6
Mining of coal and lignite,,0.12998809891118962,,0.02118158469228122,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.11033578171823254,0.017979235981061152,6
Manufacture of coke and refined petroleum products,,2.1405217189011223,,0.4907027423329886,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,1.8169058484436351,0.4165155973515825,5
Manufacture of chemicals and chemical products,,0.8353225254989826,,0.15436640631277007,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.7090338624057272,0.1310284422513978,4
"Waste collection, treatment, and disposal activities",,0.4522726601599593,,0.07746555865084563,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.3838955868000466,0.06575388856036946,4
Manufacture of other transport equipment,-0.0034846790831012707,0.0034846790831012707,0.0015965800301580926,0.00033088230244674333,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.002957846094309295,0.00028085769238100135,2
Civil engineering,,1.3978246894551767,,0.21152328206614732,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,1.186493849113491,0.1795440265213813,2
Sewerage,0.003650616792802086,0.003650616792802086,0.0011527957954731473,0.00022793265659614348,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.0030986964265299513,0.0001934725413734323,2
Manufacture of machinery and equipment,,0.018838860513676232,,0.0023893892589461297,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.015990697755164117,0.002028148222208328,2
Other mining and quarrying,,0.16095288601474655,,0.027288012327256042,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.13661914165215877,0.023162460232006535,2
Unknown,,0.021945292901690873,,0.003697897980789473,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.018627482574369796,0.0031388293839379926,1
Manufacture of other non-metallic mineral products,,0.17788181802403824,,0.02949459340801559,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.15098866442036363,0.025035438223911834,1
Mining of metal ores,,0.15494006235848082,,0.030654407232615227,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.1315153698145444,0.02601990500246088,1
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.1715941121024702,,0.026113893073731687,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.14565156853326586,0.022165850798118693,1
Manufacture of electrical equipment,-0.0008661186488060105,0.0008842052956804143,0.0008056654247419646,0.0001720498231427196,100,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,705.0699179172516,2400,117.8113726,0.0007505262659849651,0.0001460383826669036,1
