scenario,method,iteration,score,names,runtime
fu,climate change,0,9.999999905005097,Baseline,0.2884337902069092
fu,climate change,0,9.999999810010195,pr1_1,0.31247544288635254
fu,climate change,0,14.949999809265137,pr2_0,0.33909082412719727
fu,climate change,0,10.0,pr1_0,0.34580373764038086
fu,climate change,0,5.050000000745058,pr2_1,0.31513023376464844
