names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count
"Electricity, gas, steam and air conditioning supply",,8.65483554217766,,0.7173587980741908,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,7.3463498057721965,0.6089045414230161,229
Land transport and transport via pipelines,,49.92790156912305,,5.155253087382451,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,42.37952624373638,4.375853513638165,49
Manufacture of chemicals and chemical products,,0.9080966350926727,,0.08543809852076337,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.7708055810332463,0.07252109591392993,32
Manufacture of basic metals,,1.6473360037798368,,0.24180894111034465,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,1.398282667814225,0.20525093271882028,31
"Waste collection, treatment, and disposal activities",,5.1942691679188036,,0.599903086006173,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,4.408970928090862,0.5092064312356319,31
Manufacture of rubber and plastic products,,0.05696300007496455,,0.0064566918406976205,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.04835101978513452,0.005480533583646254,28
Manufacture of machinery and equipment,,0.01626302971978048,,0.0014549646250541642,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.013804295256789563,0.0012349950543349873,27
Manufacture of coke and refined petroleum products,,2.0886654745631987,,0.27722506978107103,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,1.772889516918504,0.23531265586924419,19
Other mining and quarrying,,0.16519459770967512,,0.016187984919031666,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.14021956799582785,0.013740596142610145,13
Mining of coal and lignite,,0.3306886774723031,,0.04515991939471619,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.28069334069731666,0.03833239389209543,9
Manufacture of other non-metallic mineral products,,0.1722491199932467,,0.018517831426622573,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.14620754872118918,0.015718203614769336,7
"Crop and animal production, hunting and related service activities",,0.498030467572828,,0.05792705192703731,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.42273547670458766,0.04916932096506047,7
Forestry and logging,,85.43437328873823,,3.103268312894771,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,72.51793388301311,2.634099106400506,6
"Water collection, treatment, and supply",,0.0995786308870604,,0.01162488585352514,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.08452378466479253,0.009867371542299762,5
Manufacture of fabricated metal products,,0.0015335336697718748,,0.00015404903339381133,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.001301685597857023,0.00013075905151945522,5
Manufacture of other transport equipment,,0.0031844707636571987,,0.0002279882261006017,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.0027030249231280064,0.00019351970957394795,5
Specialized construction activities,,0.0012265955289168832,,0.00018230285971804173,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.001041152056755583,0.0001547413086655114,4
Manufacture of food products,,1.1163991142165806,,0.0837809050302162,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.9476157433519118,0.07111444606852513,4
Civil engineering,,1.5036734400305802,,0.12943761883292876,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,1.2763398022158179,0.10986852625204772,3
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.16821118127339021,,0.014889712973094429,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.1427800878311728,0.012638604104587463,3
"Manufacture of motor vehicles, trailers, and semi-trailers",0.001161197415079876,0.0012931912435471156,0.0013626047412894653,0.00013070051833443164,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.001097679464221025,0.00011094049364673275,3
Water transport,0.0001945224790659712,0.0006190134918347211,0.0009288770750708131,7.924800480215018e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.0005254276205884058,6.726685467897705e-05,2
Construction of buildings,,0.006371910928981183,,0.0006593579681998834,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.0054085703174136385,0.000559672596667364,2
"Wholesale trade, except of motor vehicles and motorcycles",,6.108321144164849,,0.6446073531909051,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,5.184831488980419,0.5471520609300712,2
Mining of metal ores,,0.17334189338248793,,0.019639183831308322,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.14713511060687523,0.016670023782838366,2
Repair and installation of machinery and equipment,0.0031356136465348285,0.0031402162968587194,0.002205548714901479,0.00025192127497017163,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.0026654610905184543,0.00021383442821391223,2
Manufacture of wood and products of wood and cork,,0.0026066290153622896,,0.0003216571869147951,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.0022125444749824513,0.00027302728065727933,1
Manufacture of electrical equipment,,0.0013377263944110566,,0.0002465364196109886,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.0011354815455320963,0.00020926368496532446,1
Manufacture of paper and paper products,,0.0004990529843131638,,5.9574301740994464e-05,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.00042360340372875327,5.0567530473704425e-05,1
Sewerage,,0.004679411425511106,,0.0003369501608904815,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.003971952216700602,0.0002860081785436065,1
Extraction of crude petroleum and natural gas,,0.001783438796363923,,0.00016942049252043496,300,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_cutoff5e_5,0,535,3094.4745717048645,9600,117.8113726,0.0015138086901161554,0.00014380656873904798,1
