names,mu,mu_star,sigma,mu_star_conf,trajectories,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative
"'transport, freight, lorry, all sizes, EURO4 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",,0.0019398273809266848,,0.0006218398994069065,100,144,2546.428167104721,10600,1.0646383108373958,0.18220529556191767,0.05840855932732644
"'market for electricity, high voltage' (kilowatt hour, DE, None)",,0.001654911581455733,,0.0004700281386904807,100,144,2546.428167104721,10600,1.0646383108373958,0.15544354966467958,0.04414909118954944
"'market for diesel' (kilogram, RoW, None)",,0.0005246492711139819,,5.2334024793638724e-05,100,144,2546.428167104721,10600,1.0646383108373958,0.04927957840454913,0.004915662367294971
"'market for natural gas, high pressure' (cubic meter, PL, None)",,0.0035503182556216443,,0.0011680161952212053,100,144,2546.428167104721,10600,1.0646383108373958,0.33347646984722223,0.1097101413063463
"'market for electricity, high voltage' (kilowatt hour, NL, None)",,0.001464268887351108,,0.0005907788725415592,100,144,2546.428167104721,10600,1.0646383108373958,0.13753674580800884,0.055491040152113216
"'market group for transport, freight, light commercial vehicle' (ton kilometer, GLO, None)",,0.001187299146798131,,6.394189050970594e-05,100,144,2546.428167104721,10600,1.0646383108373958,0.11152136220462099,0.006005973095164326
"'market for electricity, medium voltage' (kilowatt hour, US-RFC, None)",-0.0002890532730030837,0.0002890532730030837,0.0004275283944816823,8.09470200872994e-05,100,144,2546.428167104721,10600,1.0646383108373958,0.027150373047887744,0.0076032413321318664
"'market for electricity, high voltage, aluminium industry' (kilowatt hour, CN, None)",-0.0036698847046378936,0.0036698847046378936,5.5701878469125656e-05,1.1980595186414221e-05,100,144,2546.428167104721,10600,1.0646383108373958,0.3447071805777241,0.0011253206900840185
"'market for electricity, medium voltage' (kilowatt hour, IT, None)",0.001453797900673814,0.001453797900673814,0.0026174059528585748,0.00047792817211941927,100,144,2546.428167104721,10600,1.0646383108373958,0.1365532205515245,0.04489113037304686
"'market group for heat, district or industrial, natural gas' (megajoule, RER, None)",-7.952888062289748e-05,8.29698178244434e-05,5.24079232538944e-05,8.446789970132759e-06,100,144,2546.428167104721,10600,1.0646383108373958,0.007793239918182461,0.0007933952671202392
"'market for electricity, high voltage' (kilowatt hour, CN-CSG, None)",,0.000386271912135945,,7.528530079119532e-05,100,144,2546.428167104721,10600,1.0646383108373958,0.03628198499001235,0.007071443890834563
"'market group for electricity, high voltage' (kilowatt hour, GLO, None)",,0.0005889181512684158,,8.651636268673082e-05,100,144,2546.428167104721,10600,1.0646383108373958,0.05531626518354386,0.008126361958427085
"'market for petroleum' (kilogram, RNA, None)",,0.0007367086911611727,,0.0001281678564803567,100,144,2546.428167104721,10600,1.0646383108373958,0.06919802562634735,0.01203862900439359
"'market for natural gas, high pressure' (cubic meter, RoE, None)",,0.004916705960179843,,0.0016500114868864717,100,144,2546.428167104721,10600,1.0646383108373958,0.46181937190599376,0.1549832905776844
"'market group for diesel' (kilogram, GLO, None)",,0.0004413437350267932,,6.690624871374949e-05,100,144,2546.428167104721,10600,1.0646383108373958,0.04145480493555153,0.006284411150029355
"'market group for electricity, medium voltage' (kilowatt hour, RAS, None)",,0.003098491324934515,,0.0004295032791126297,100,144,2546.428167104721,10600,1.0646383108373958,0.29103699288234175,0.040342647332952175
"'market for electricity, high voltage' (kilowatt hour, GB, None)",,0.0011452850961482343,,0.00040100066886903225,100,144,2546.428167104721,10600,1.0646383108373958,0.10757504069597171,0.03766543668277572
"'market group for electricity, medium voltage' (kilowatt hour, RNA, None)",0.0022238746248055812,0.0022238746248055812,0.0009403954109104567,0.00016546261740810344,100,144,2546.428167104721,10600,1.0646383108373958,0.20888545923698568,0.015541674174580295
"'market for electricity, high voltage' (kilowatt hour, RU, None)",,0.0015639965047304024,,0.0003014156130354782,100,144,2546.428167104721,10600,1.0646383108373958,0.14690402259714233,0.028311550501916322
"'market for transport, freight train' (ton kilometer, RoW, None)",,0.0013822360974216196,,0.00018834880094322848,100,144,2546.428167104721,10600,1.0646383108373958,0.12983151962044423,0.01769134165339982
"'market for electricity, medium voltage' (kilowatt hour, ES, None)",-0.0013202696641436385,0.0013202696641436385,0.0026011602336696075,0.0005025400150590711,100,144,2546.428167104721,10600,1.0646383108373958,0.12401109848331258,0.047202886646432636
"'market group for waste wood, untreated' (kilogram, RER, None)",0.0007818550440554001,0.0007818550440554001,7.26489726043003e-05,1.4705198875811195e-05,100,144,2546.428167104721,10600,1.0646383108373958,0.07343855994064583,0.001381238935901598
"'market for coke' (megajoule, GLO, None)",,0.00039822136046254066,,3.853679562448872e-05,100,144,2546.428167104721,10600,1.0646383108373958,0.037404380098750904,0.00361970776668533
"'market for pipeline, petroleum' (kilometer, GLO, None)",-1.4154633365991986e-05,1.4154633365991986e-05,6.519033007752731e-06,1.3524679932366642e-06,100,144,2546.428167104721,10600,1.0646383108373958,0.001329525081138457,0.00012703544287945778
"'market for electricity, medium voltage' (kilowatt hour, PL, None)",0.0023984189166735407,0.0023984189166735407,0.004843224282676279,0.000923601270151739,100,144,2546.428167104721,10600,1.0646383108373958,0.22528016249829053,0.08675258637135427
"'market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",,0.010136653788866514,,0.0021100042668927865,100,144,2546.428167104721,10600,1.0646383108373958,0.9521218319575111,0.1981897744439756
"'market for electricity, medium voltage' (kilowatt hour, DK, None)",0.0010853351712895598,0.0010853351712895598,0.0019923245885150437,0.0004260469231690335,100,144,2546.428167104721,10600,1.0646383108373958,0.10194402739798879,0.040017996612758046
"'market for waste graphical paper' (kilogram, RoW, None)",,0.001490606891914178,,0.00020513106605578503,100,144,2546.428167104721,10600,1.0646383108373958,0.1400106380486848,0.019267676540255095
"'market group for heat, district or industrial, other than natural gas' (megajoule, GLO, None)",,0.0007458678750245049,,0.0001094411395420709,100,144,2546.428167104721,10600,1.0646383108373958,0.07005833506384336,0.010279654454289694
"'market for electricity, medium voltage' (kilowatt hour, BG, None)",0.002396036343837641,0.002396036343837641,0.004186778003528318,0.000848412864754475,100,144,2546.428167104721,10600,1.0646383108373958,0.22505637073618254,0.07969024373048836
"'market for electricity, high voltage' (kilowatt hour, CN-NCGC, None)",,0.00010805462518213629,,3.268243752846898e-05,100,144,2546.428167104721,10600,1.0646383108373958,0.010149421083404884,0.0030698160300809078
"'market for electricity, medium voltage' (kilowatt hour, FR, None)",-0.001757594720119708,0.001757594720119708,0.0031955169133774334,0.000578486305535231,100,144,2546.428167104721,10600,1.0646383108373958,0.16508843446909818,0.05433641638165549
"'market for electricity, high voltage' (kilowatt hour, RS, None)",,0.002048283192980595,,0.000786128035277308,100,144,2546.428167104721,10600,1.0646383108373958,0.19239239957178597,0.0738399160799479
"'market group for diesel, low-sulfur' (kilogram, RER, None)",-3.639029366710705e-05,0.00010871883263985278,0.00019027264292952238,3.407361937397633e-05,100,144,2546.428167104721,10600,1.0646383108373958,0.010211809168725059,0.0032004878114122704
"'market for natural gas, high pressure' (cubic meter, BE, None)",,0.005038784719447718,,0.001505112045544453,100,144,2546.428167104721,10600,1.0646383108373958,0.47328606045413113,0.14137308701211407
"'market group for electricity, high voltage' (kilowatt hour, RAS, None)",,6.904738510743907e-05,,2.1160302595902827e-05,100,144,2546.428167104721,10600,1.0646383108373958,0.0064855251219664975,0.0019875578758065827
"'market for road' (meter-year, GLO, None)",-0.0010317947932683778,0.0010317947932683778,0.00030531231172394485,7.113370226224084e-05,100,144,2546.428167104721,10600,1.0646383108373958,0.09691505394511074,0.006681489998823199
"'market group for electricity, medium voltage' (kilowatt hour, IN, None)",,0.0001491424072567754,,3.492349733018199e-05,100,144,2546.428167104721,10600,1.0646383108373958,0.014008739469413495,0.003280315669150847
"'market for petroleum' (kilogram, CH, None)",,0.017579747992039145,,0.003304497318394738,100,144,2546.428167104721,10600,1.0646383108373958,1.6512413477034957,0.310386850140267
"'market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",,0.004137147672110898,,0.0011479073579605788,100,144,2546.428167104721,10600,1.0646383108373958,0.3885965430698062,0.10782134611121474
"'market for waste wood, untreated' (kilogram, RoW, None)",,0.0009505349187022039,,0.00015183781627203558,100,144,2546.428167104721,10600,1.0646383108373958,0.08928242662567314,0.014261915499979226
