names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative
"'market for chemical factory, organics' (unit, GLO, None)",-1.5786180548260858e-07,5.737550112606418e-07,8.868574339610044e-07,3.804487100307451e-07,10,_nutrient_supply_from_potassium_chloride_sludge___kilogram__GLO__None_,179,86.25271701812744,530,0.0010966144775548404,0.052320576009534665,0.034693022736581494
"'transport, freight, lorry, all sizes, EURO5 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RER, None)",,2.7801834023999816e-05,,2.373808901598544e-05,10,_nutrient_supply_from_potassium_chloride_sludge___kilogram__GLO__None_,179,86.25271701812744,530,0.0010966144775548404,2.53524229280563,2.1646704016634075
other,,4.9765229743301005e-05,,2.1325128037471125e-05,10,_nutrient_supply_from_potassium_chloride_sludge___kilogram__GLO__None_,179,86.25271701812744,530,0.0010966144775548404,4.538078856506097,1.9446330933930862
"'transport, freight, lorry, all sizes, EURO6 to generic market for transport, freight, lorry, unspecified' (ton kilometer, RoW, None)",,0.00012696996422339129,,0.00019712174762921448,10,_nutrient_supply_from_potassium_chloride_sludge___kilogram__GLO__None_,179,86.25271701812744,530,0.0010966144775548404,11.578359288717458,17.975482876055377
"'transport, freight, lorry, all sizes, EURO5 to generic market for transport, freight, lorry, unspecified' (ton kilometer, BR, None)",,1.364671054065644e-05,,1.8563317462911802e-05,10,_nutrient_supply_from_potassium_chloride_sludge___kilogram__GLO__None_,179,86.25271701812744,530,0.0010966144775548404,1.2444401218452803,1.6927842776891913
"'market group for transport, freight train' (ton kilometer, GLO, None)",,1.1168072741618703e-06,,5.822735669517632e-07,10,_nutrient_supply_from_potassium_chloride_sludge___kilogram__GLO__None_,179,86.25271701812744,530,0.0010966144775548404,0.1018413760733904,0.053097380972944926
"'market for pipeline, petroleum' (kilometer, GLO, None)",8.990697343952392e-08,2.4581616795060965e-07,5.639679347535507e-07,3.043320836718792e-07,10,_nutrient_supply_from_potassium_chloride_sludge___kilogram__GLO__None_,179,86.25271701812744,530,0.0010966144775548404,0.02241591488913356,0.027751966611863365
"'market for diesel' (kilogram, ZA, None)",6.075920054513699e-06,6.075920054513699e-06,7.895178258672695e-06,4.176206675549223e-06,10,_nutrient_supply_from_potassium_chloride_sludge___kilogram__GLO__None_,179,86.25271701812744,530,0.0010966144775548404,0.554061630488537,0.38082724248370825
"'market for diesel, low-sulfur' (kilogram, CO, None)",-4.871228862877259e-07,4.871228862877259e-07,3.778952940027179e-07,2.027415332925515e-07,10,_nutrient_supply_from_potassium_chloride_sludge___kilogram__GLO__None_,179,86.25271701812744,530,0.0010966144775548404,0.04442061419559961,0.018487949725468824
"'market for coke' (megajoule, GLO, None)",,8.391685673582591e-07,,2.674436130628976e-07,10,_nutrient_supply_from_potassium_chloride_sludge___kilogram__GLO__None_,179,86.25271701812744,530,0.0010966144775548404,0.07652357182347096,0.024388116200984866
"'market for chemical factory' (kilogram, GLO, None)",1.881121866233594e-07,1.8904460597279426e-07,1.7355407459494456e-07,9.524998807719168e-08,10,_nutrient_supply_from_potassium_chloride_sludge___kilogram__GLO__None_,179,86.25271701812744,530,0.0010966144775548404,0.01723893034809404,0.008685822595519066
