names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative
other,,0.5265850526110675,,0.21543202846834475,10,_heat_and_power_co_generation_unit_construction__1MWel__6_4_MWth___kilogram__RoW__None_,333,161.54710030555725,590,4.742176167859339,11.104291236164109,4.542893828543547
"'market for cast iron' (kilogram, GLO, None)",0.0006153764145589435,0.0009358796103986156,0.0012510892184596112,0.0006348360939847455,10,_heat_and_power_co_generation_unit_construction__1MWel__6_4_MWth___kilogram__RoW__None_,333,161.54710030555725,590,4.742176167859339,0.01973523499067054,0.013387020463040206
"'market for aluminium, primary, liquid' (kilogram, GLO, None)",,0.0013527434293207463,,0.0010009662201302654,10,_heat_and_power_co_generation_unit_construction__1MWel__6_4_MWth___kilogram__RoW__None_,333,161.54710030555725,590,4.742176167859339,0.028525794517907734,0.021107740090181227
"'market for ferrochromium, high-carbon, 68% Cr' (kilogram, GLO, None)",-0.004972731148340759,0.009017267500288573,0.012969162151906377,0.0056526499930607,10,_heat_and_power_co_generation_unit_construction__1MWel__6_4_MWth___kilogram__RoW__None_,333,161.54710030555725,590,4.742176167859339,0.1901504115642977,0.1191994939237434
"'market for aluminium oxide, metallurgical' (kilogram, IAI Area, EU27 & EFTA, None)",,9.799924611149091e-05,,9.360076629586055e-05,10,_heat_and_power_co_generation_unit_construction__1MWel__6_4_MWth___kilogram__RoW__None_,333,161.54710030555725,590,4.742176167859339,0.0020665458777278756,0.0019737935281749094
"'market for waste polyethylene' (kilogram, RoW, None)",,0.003910637648874637,,0.0015288224754247694,10,_heat_and_power_co_generation_unit_construction__1MWel__6_4_MWth___kilogram__RoW__None_,333,161.54710030555725,590,4.742176167859339,0.08246504369406281,0.032238837641388046
"'market for aluminium, primary, ingot' (kilogram, RoW, None)",,0.017232372307180888,,0.01004529795880012,10,_heat_and_power_co_generation_unit_construction__1MWel__6_4_MWth___kilogram__RoW__None_,333,161.54710030555725,590,4.742176167859339,0.3633853255805918,0.21182886512912194
"'market for waste reinforced concrete' (kilogram, Europe without Switzerland, None)",,0.0008239436830017932,,0.0003662694568776388,10,_heat_and_power_co_generation_unit_construction__1MWel__6_4_MWth___kilogram__RoW__None_,333,161.54710030555725,590,4.742176167859339,0.017374801227043594,0.007723657745152395
"'market for ferronickel' (kilogram, GLO, None)",-0.012312879824851453,0.021455674854863726,0.03970522996453542,0.02133597849800197,10,_heat_and_power_co_generation_unit_construction__1MWel__6_4_MWth___kilogram__RoW__None_,333,161.54710030555725,590,4.742176167859339,0.45244364813526133,0.4499195673625349
"'market for aluminium, primary, ingot' (kilogram, IAI Area, North America, None)",,0.02531950899839707,,0.013813814625350938,10,_heat_and_power_co_generation_unit_construction__1MWel__6_4_MWth___kilogram__RoW__None_,333,161.54710030555725,590,4.742176167859339,0.5339217292264055,0.29129695178715004
