names,mu,mu_star,sigma,mu_star_conf,trajectories,reference_product,tier,number of variables,runtime,number of runs,score,mu_star_relative,mu_star_conf_relative,count,fu,levels
Manufacture of other transport equipment,-0.003722953186886704,0.003761215134464093,0.002014235698110584,0.0002563687653029424,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1466.417676448822,4800,54.698955968801435,0.006876210099164182,0.00046869041787409455,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Forestry and logging,,93.42403661497774,,3.8778176095318844,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1466.417676448822,4800,54.698955968801435,170.796745495954,7.089381398328095,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Unknown,,0.04407067474480493,,0.043574651971121314,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1466.417676448822,4800,54.698955968801435,0.08056949893146308,0.0796626758214086,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
"Wholesale trade, except of motor vehicles and motorcycles",,5.921827252861961,,0.8088048791348016,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1466.417676448822,4800,54.698955968801435,10.826216237544983,1.478647745299048,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Manufacture of rubber and plastic products,,0.05818395920219423,,0.008876907886173844,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1466.417676448822,4800,54.698955968801435,0.10637124268949581,0.016228660545618005,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Mining of coal and lignite,,0.13985945622506699,,0.017059689410273682,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1466.417676448822,4800,54.698955968801435,0.2556894436976794,0.031188327287277644,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Other mining and quarrying,,0.18153179511396303,,0.02308055901771869,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1466.417676448822,4800,54.698955968801435,0.33187433269750716,0.04219561161438459,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Sewerage,0.003863949869440404,0.003863949869440404,0.0011741938611951656,0.00015176590885756757,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1466.417676448822,4800,54.698955968801435,0.0070640285559458935,0.00027745668298336456,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Manufacture of electrical equipment,-0.0009608807543304287,0.0009925302108335287,0.0008355006725026537,0.00011063871096310002,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1466.417676448822,4800,54.698955968801435,0.0018145322762643528,0.00020226841445786435,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Mining of metal ores,,0.16195576264423647,,0.025072305149276043,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1466.417676448822,4800,54.698955968801435,0.29608565607104265,0.04583689890457233,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Construction of buildings,,0.004766850483691573,,0.0005787202535218155,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1466.417676448822,4800,54.698955968801435,0.0087147010381888,0.0010580096882505388,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,4
Manufacture of other non-metallic mineral products,,0.19773294469570676,,0.02392082493271829,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,0.36149308737901215,0.043731776062347474,76,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Electricity, gas, steam and air conditioning supply",,8.285048532511896,,0.9440336587262301,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,15.146630106134799,1.72587143941957,20,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of machinery and equipment,,0.019650161362296456,,0.0018893668244900075,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,0.035924198212310104,0.003454118622607062,15,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of food products,,1.1820295145843127,,0.11760459873309381,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,2.160972716295545,0.21500337008291673,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of chemicals and chemical products,,0.8378362059065606,,0.09629545620172417,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,1.5317224818412183,0.17604624164426114,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of basic metals,,1.644329464078069,,0.16902176563964494,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,3.0061441483745006,0.30900364119572893,8,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Waste collection, treatment, and disposal activities",,0.43969383681116453,,0.07038762622370606,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,0.8038431977786781,0.1286818458909032,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Land transport and transport via pipelines,,49.34484116327957,,6.296705956984537,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,90.21166910648955,11.511565157799318,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of coke and refined petroleum products,,2.333342172026035,,0.3592195370606238,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,4.265789228878336,0.6567210117602817,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Civil engineering,,1.4262680430556725,,0.17113414926812273,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,2.6074867751939745,0.3128654765654618,5,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.1831690721322671,,0.02099831042512903,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,0.3348675836459127,0.038388868769462084,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Crop and animal production, hunting and related service activities",,0.5053165451098441,,0.06365131988561686,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,0.9238138757128397,0.11636660838996922,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of other transport equipment,-0.00329947712757904,0.0033197060952602176,0.0015350963432251758,0.00017357794869558632,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,0.006069048369321114,0.0003173332024739005,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Forestry and logging,,86.35337015762299,,3.680976730091013,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,157.8702346839604,6.729519174352298,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Unknown,,0.017576644832451808,,0.002330560560427619,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,0.03213341922371786,0.004260703918657785,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
"Wholesale trade, except of motor vehicles and motorcycles",,5.869295726561858,,0.6450300380565326,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,10.730178707450138,1.179236471029607,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of rubber and plastic products,,0.05750189793699178,,0.00964534747062806,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,0.10512430615639,0.01763351292505375,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Mining of coal and lignite,,0.1180798451803236,,0.014003090791198911,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,0.21587221015273608,0.025600288969291906,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Other mining and quarrying,,0.15123948701255885,,0.018938350598224685,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,0.27649428464196113,0.03462287398872206,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Sewerage,0.0036532851062061676,0.0036532851062061676,0.0010523806319450634,0.0001460336071818409,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,0.006678893667165945,0.00026697695521854905,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of electrical equipment,-0.0008439876451094985,0.0008613247989734684,0.0006284150430531562,7.914872275463832e-05,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,0.001574664056595049,0.00014469878145349294,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Mining of metal ores,,0.13719815360424903,,0.017846143020419654,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,0.25082408096144015,0.0326261127005761,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Construction of buildings,,0.004691142152061616,,0.0007400608822407596,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1460.5442335605621,4800,54.698955968801435,0.008576291940082541,0.0013529707635788644,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,8
Manufacture of other non-metallic mineral products,,0.1752560866893414,,0.024582704428634347,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,0.32040115498603294,0.04494181651776964,76,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Electricity, gas, steam and air conditioning supply",,6.907799280289341,,0.7507821204929053,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,12.628758918596787,1.37257120761341,20,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of machinery and equipment,,0.017931659959145713,,0.0017625036387698945,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,0.03278245378097046,0.0032221888106514704,15,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of food products,,1.102037091573598,,0.0976769476587185,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,2.01473149177137,0.17857186838160194,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of chemicals and chemical products,,0.8176199517265185,,0.09078248995118596,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,1.4947633592730056,0.1659675003723388,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of basic metals,,1.5781440793447248,,0.1918556657520168,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,2.8851447918765554,0.35074831384614585,8,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Waste collection, treatment, and disposal activities",,0.46479043926041536,,0.06876855411611468,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,0.8497245167266395,0.12572187695015258,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Land transport and transport via pipelines,,51.31880006503163,,6.642924039533612,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,93.82043798843667,12.144517060476486,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of coke and refined petroleum products,,2.3626495485872163,,0.4243988367334134,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,4.3193686364595285,0.7758810551621446,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Civil engineering,,1.4707389245836502,,0.14639220322869903,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,2.68878792754749,0.2676325363727171,5,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.1904628123480828,,0.018464787127595802,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,0.34820191532854267,0.033757110717300594,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Crop and animal production, hunting and related service activities",,0.453860475476858,,0.05450488934814691,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,0.8297424830845506,0.09964520964391858,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of other transport equipment,-0.003531910888380736,0.003531910888380736,0.0015838318741235704,0.00023266824392467305,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,0.006456998722965073,0.00042536139822738056,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Forestry and logging,,83.99239779068152,,3.6932051680700884,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,153.5539322516286,6.751875063532431,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Unknown,,0.016317557153280104,,0.0021016696331506153,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,0.02983156966028223,0.003842248167130176,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
"Wholesale trade, except of motor vehicles and motorcycles",,5.311820336172185,,0.6846585472589423,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,9.711008632782463,1.2516848541852426,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of rubber and plastic products,,0.05678531884466686,,0.00799800372413858,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,0.1038142645301227,0.014621858100363726,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Mining of coal and lignite,,0.12037174138751171,,0.01512837723061357,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,0.22006222834704187,0.027657524650456438,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Other mining and quarrying,,0.1595817011545955,,0.019546875171427166,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,0.29174542425565836,0.035735371590229416,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Sewerage,0.003468316461323324,0.003468316461323324,0.001003798547006701,0.000139211441233057,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,0.006340736125387005,0.0002545047501682826,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of electrical equipment,-0.0007897626550343695,0.0008167018890686428,0.0006709689718868605,9.832877190601325e-05,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,0.0014930849677175994,0.00017976352594754622,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Mining of metal ores,,0.14578983275826166,,0.018420023656545766,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,0.26653128963085804,0.03367527465615974,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Construction of buildings,,0.0044427231160439895,,0.0005177908787536917,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1452.6798083782196,4800,54.698955968801435,0.00812213512553691,0.0009466193085093313,1,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,12
Manufacture of other non-metallic mineral products,,0.19721436520808303,,0.02271744541523748,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1464.600485086441,4800,54.698955968801435,0.3605450263448683,0.04153177151716533,76,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
"Electricity, gas, steam and air conditioning supply",,7.564676002835123,,0.9446626863161887,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1464.600485086441,4800,54.698955968801435,13.829653361482395,1.7270214203996772,20,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of machinery and equipment,,0.018872570604073814,,0.0018214672742098408,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1464.600485086441,4800,54.698955968801435,0.03450261576260822,0.0033299854484402746,15,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of food products,,1.072635249071165,,0.10447465177778312,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1464.600485086441,4800,54.698955968801435,1.9609793826466495,0.19099935259709927,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of chemicals and chemical products,,0.91146174187628,,0.1368641345605434,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1464.600485086441,4800,54.698955968801435,1.6663238369597935,0.25021343120078265,11,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of basic metals,,1.8205789212011148,,0.19224385964085666,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1464.600485086441,4800,54.698955968801435,3.3283613717225533,0.3514580054334246,8,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
"Waste collection, treatment, and disposal activities",,0.4864300696916936,,0.08493392347820398,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1464.600485086441,4800,54.698955968801435,0.8892858393296172,0.15527521864703894,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Land transport and transport via pipelines,,53.23976312936162,,6.5641333995221,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1464.600485086441,4800,54.698955968801435,97.33232049205455,12.000472921761203,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of coke and refined petroleum products,,2.2532424050476183,,0.35196456848762303,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1464.600485086441,4800,54.698955968801435,4.119351759351306,0.6434575619475672,6,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Civil engineering,,1.4770133543286426,,0.15933561508630856,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1464.600485086441,4800,54.698955968801435,2.700258767591624,0.29129553254579227,5,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Wholesale and retail trade and repair of motor vehicles and motorcycles,,0.19371649610604488,,0.021427999336770018,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1464.600485086441,4800,54.698955968801435,0.3541502624228051,0.03917442107851542,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
"Crop and animal production, hunting and related service activities",,0.41515882560652295,,0.05846999473286999,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1464.600485086441,4800,54.698955968801435,0.7589885734625657,0.10689416954542869,4,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Manufacture of other transport equipment,-0.003379426735938358,0.0033955913872007583,0.00170377177385467,0.00023650852376107102,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1464.600485086441,4800,54.698955968801435,0.0062077809842248114,0.0004323821535021035,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
Forestry and logging,,83.24187596651001,,3.532126223235266,200,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,0,188,1464.600485086441,4800,54.698955968801435,152.18183691474582,6.45739239566086,2,_market_for_sawnwood__board__softwood__raw__dried__u_20_____cubic_meter__CH__None_,16
