scenario,method,iteration,score,category,runtime,runs
fu,climate change,59,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,60,19.70210887739727,100,0.7905099391937256,302
fu,climate change,61,11.551750990862743,100,0.7905099391937256,302
fu,climate change,62,15.681327286561796,100,0.7905099391937256,302
fu,climate change,63,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,64,9.934627702061592,100,0.7905099391937256,302
fu,climate change,65,18.215730181929786,100,0.7905099391937256,302
fu,climate change,66,4.318672393825619,100,0.7905099391937256,302
fu,climate change,67,9.954793862714117,100,0.7905099391937256,302
fu,climate change,68,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,69,8.926935823466131,100,0.7905099391937256,302
fu,climate change,70,11.551750990862743,100,0.7905099391937256,302
fu,climate change,71,10.065372295395255,100,0.7905099391937256,302
fu,climate change,72,9.954793862714117,100,0.7905099391937256,302
fu,climate change,73,4.318672393825619,100,0.7905099391937256,302
fu,climate change,74,11.551750990862743,100,0.7905099391937256,302
fu,climate change,75,19.70210887739727,100,0.7905099391937256,302
fu,climate change,76,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,77,11.073064116166849,100,0.7905099391937256,302
fu,climate change,78,8.448248948770237,100,0.7905099391937256,302
fu,climate change,79,0.29789074516626846,100,0.7905099391937256,302
fu,climate change,80,11.551750990862743,100,0.7905099391937256,302
fu,climate change,81,19.70210887739727,100,0.7905099391937256,302
fu,climate change,82,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,83,11.073064116166849,100,0.7905099391937256,302
fu,climate change,84,16.709185267985912,100,0.7905099391937256,302
fu,climate change,85,0.29789074516626846,100,0.7905099391937256,302
fu,climate change,86,10.045206134742735,100,0.7905099391937256,302
fu,climate change,87,9.934627702061592,100,0.7905099391937256,302
fu,climate change,88,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,89,4.318672393825619,100,0.7905099391937256,302
fu,climate change,90,18.215730181929786,100,0.7905099391937256,302
fu,climate change,91,10.065372295395255,100,0.7905099391937256,302
fu,climate change,92,4.318672393825619,100,0.7905099391937256,302
fu,climate change,93,9.954793862714117,100,0.7905099391937256,302
fu,climate change,94,10.065372295395255,100,0.7905099391937256,302
fu,climate change,95,11.073064116166849,100,0.7905099391937256,302
fu,climate change,96,8.448248948770237,100,0.7905099391937256,302
fu,climate change,97,0.29789074516626846,100,0.7905099391937256,302
fu,climate change,98,16.709185267985912,100,0.7905099391937256,302
fu,climate change,99,11.073064116166849,100,0.7905099391937256,302
fu,climate change,100,8.448248948770237,100,0.7905099391937256,302
fu,climate change,101,10.045206134742735,100,0.7905099391937256,302
fu,climate change,102,9.934627702061592,100,0.7905099391937256,302
fu,climate change,103,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,104,10.045206134742735,100,0.7905099391937256,302
fu,climate change,105,9.934627702061592,100,0.7905099391937256,302
fu,climate change,106,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,107,9.934627702061592,100,0.7905099391937256,302
fu,climate change,108,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,109,15.681327286561796,100,0.7905099391937256,302
fu,climate change,110,8.926935823466131,100,0.7905099391937256,302
fu,climate change,111,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,112,19.70210887739727,100,0.7905099391937256,302
fu,climate change,113,9.954793862714117,100,0.7905099391937256,302
fu,climate change,114,10.065372295395255,100,0.7905099391937256,302
fu,climate change,115,18.215730181929786,100,0.7905099391937256,302
fu,climate change,116,19.70210887739727,100,0.7905099391937256,302
fu,climate change,117,11.551750990862743,100,0.7905099391937256,302
fu,climate change,118,8.926935823466131,100,0.7905099391937256,302
fu,climate change,119,19.70210887739727,100,0.7905099391937256,302
fu,climate change,120,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,121,8.926935823466131,100,0.7905099391937256,302
fu,climate change,122,18.215730181929786,100,0.7905099391937256,302
fu,climate change,123,10.065372295395255,100,0.7905099391937256,302
fu,climate change,124,9.954793862714117,100,0.7905099391937256,302
fu,climate change,125,10.065372295395255,100,0.7905099391937256,302
fu,climate change,126,9.954793862714117,100,0.7905099391937256,302
fu,climate change,127,4.318672393825619,100,0.7905099391937256,302
fu,climate change,128,0.29789074516626846,100,0.7905099391937256,302
fu,climate change,129,16.709185267985912,100,0.7905099391937256,302
fu,climate change,130,11.073064116166849,100,0.7905099391937256,302
fu,climate change,131,0.29789074516626846,100,0.7905099391937256,302
fu,climate change,132,16.709185267985912,100,0.7905099391937256,302
fu,climate change,133,11.073064116166849,100,0.7905099391937256,302
fu,climate change,134,19.70210887739727,100,0.7905099391937256,302
fu,climate change,135,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,136,8.926935823466131,100,0.7905099391937256,302
fu,climate change,137,11.551750990862743,100,0.7905099391937256,302
fu,climate change,138,19.70210887739727,100,0.7905099391937256,302
fu,climate change,139,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,140,8.926935823466131,100,0.7905099391937256,302
fu,climate change,141,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,142,19.70210887739727,100,0.7905099391937256,302
fu,climate change,143,18.215730181929786,100,0.7905099391937256,302
fu,climate change,144,10.065372295395255,100,0.7905099391937256,302
fu,climate change,145,9.954793862714117,100,0.7905099391937256,302
fu,climate change,146,11.551750990862743,100,0.7905099391937256,302
fu,climate change,147,8.926935823466131,100,0.7905099391937256,302
fu,climate change,148,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,149,10.045206134742735,100,0.7905099391937256,302
fu,climate change,150,15.681327286561796,100,0.7905099391937256,302
fu,climate change,151,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,152,9.954793862714117,100,0.7905099391937256,302
fu,climate change,153,4.318672393825619,100,0.7905099391937256,302
fu,climate change,154,18.215730181929786,100,0.7905099391937256,302
fu,climate change,155,15.681327286561796,100,0.7905099391937256,302
fu,climate change,156,10.045206134742735,100,0.7905099391937256,302
fu,climate change,157,9.934627702061592,100,0.7905099391937256,302
fu,climate change,158,0.29789074516626846,100,0.7905099391937256,302
fu,climate change,159,16.709185267985912,100,0.7905099391937256,302
fu,climate change,160,11.073064116166849,100,0.7905099391937256,302
fu,climate change,161,10.045206134742735,100,0.7905099391937256,302
fu,climate change,162,15.681327286561796,100,0.7905099391937256,302
fu,climate change,163,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,164,18.215730181929786,100,0.7905099391937256,302
fu,climate change,165,4.318672393825619,100,0.7905099391937256,302
fu,climate change,166,9.954793862714117,100,0.7905099391937256,302
fu,climate change,167,10.065372295395255,100,0.7905099391937256,302
fu,climate change,168,9.954793862714117,100,0.7905099391937256,302
fu,climate change,169,4.318672393825619,100,0.7905099391937256,302
fu,climate change,170,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,171,9.934627702061592,100,0.7905099391937256,302
fu,climate change,172,10.045206134742735,100,0.7905099391937256,302
fu,climate change,173,19.70210887739727,100,0.7905099391937256,302
fu,climate change,174,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,175,8.926935823466131,100,0.7905099391937256,302
fu,climate change,176,10.065372295395255,100,0.7905099391937256,302
fu,climate change,177,18.215730181929786,100,0.7905099391937256,302
fu,climate change,178,4.318672393825619,100,0.7905099391937256,302
fu,climate change,179,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,180,8.926935823466131,100,0.7905099391937256,302
fu,climate change,181,11.551750990862743,100,0.7905099391937256,302
fu,climate change,182,9.954793862714117,100,0.7905099391937256,302
fu,climate change,183,10.065372295395255,100,0.7905099391937256,302
fu,climate change,184,18.215730181929786,100,0.7905099391937256,302
fu,climate change,185,11.073064116166849,100,0.7905099391937256,302
fu,climate change,186,8.448248948770237,100,0.7905099391937256,302
fu,climate change,187,0.29789074516626846,100,0.7905099391937256,302
fu,climate change,188,0.29789074516626846,100,0.7905099391937256,302
fu,climate change,189,16.709185267985912,100,0.7905099391937256,302
fu,climate change,190,11.073064116166849,100,0.7905099391937256,302
fu,climate change,191,0.29789074516626846,100,0.7905099391937256,302
fu,climate change,192,16.709185267985912,100,0.7905099391937256,302
fu,climate change,193,11.073064116166849,100,0.7905099391937256,302
fu,climate change,194,11.551750990862743,100,0.7905099391937256,302
fu,climate change,195,8.926935823466131,100,0.7905099391937256,302
fu,climate change,196,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,197,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,198,8.926935823466131,100,0.7905099391937256,302
fu,climate change,199,11.551750990862743,100,0.7905099391937256,302
fu,climate change,200,9.934627702061592,100,0.7905099391937256,302
fu,climate change,201,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,202,15.681327286561796,100,0.7905099391937256,302
fu,climate change,203,11.073064116166849,100,0.7905099391937256,302
fu,climate change,204,16.709185267985912,100,0.7905099391937256,302
fu,climate change,205,0.29789074516626846,100,0.7905099391937256,302
fu,climate change,206,11.551750990862743,100,0.7905099391937256,302
fu,climate change,207,8.926935823466131,100,0.7905099391937256,302
fu,climate change,208,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,209,15.681327286561796,100,0.7905099391937256,302
fu,climate change,210,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,211,9.934627702061592,100,0.7905099391937256,302
fu,climate change,212,19.70210887739727,100,0.7905099391937256,302
fu,climate change,213,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,214,8.926935823466131,100,0.7905099391937256,302
fu,climate change,215,9.934627702061592,100,0.7905099391937256,302
fu,climate change,216,10.045206134742735,100,0.7905099391937256,302
fu,climate change,217,15.681327286561796,100,0.7905099391937256,302
fu,climate change,218,16.709185267985912,100,0.7905099391937256,302
fu,climate change,219,11.073064116166849,100,0.7905099391937256,302
fu,climate change,220,8.448248948770237,100,0.7905099391937256,302
fu,climate change,221,16.709185267985912,100,0.7905099391937256,302
fu,climate change,222,11.073064116166849,100,0.7905099391937256,302
fu,climate change,223,8.448248948770237,100,0.7905099391937256,302
fu,climate change,224,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,225,19.70210887739727,100,0.7905099391937256,302
fu,climate change,226,11.551750990862743,100,0.7905099391937256,302
fu,climate change,227,10.065372295395255,100,0.7905099391937256,302
fu,climate change,228,9.954793862714117,100,0.7905099391937256,302
fu,climate change,229,4.318672393825619,100,0.7905099391937256,302
fu,climate change,230,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,231,9.934627702061592,100,0.7905099391937256,302
fu,climate change,232,10.045206134742735,100,0.7905099391937256,302
fu,climate change,233,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,234,19.70210887739727,100,0.7905099391937256,302
fu,climate change,235,11.551750990862743,100,0.7905099391937256,302
fu,climate change,236,18.215730181929786,100,0.7905099391937256,302
fu,climate change,237,10.065372295395255,100,0.7905099391937256,302
fu,climate change,238,9.954793862714117,100,0.7905099391937256,302
fu,climate change,239,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,240,19.70210887739727,100,0.7905099391937256,302
fu,climate change,241,11.551750990862743,100,0.7905099391937256,302
fu,climate change,242,4.318672393825619,100,0.7905099391937256,302
fu,climate change,243,18.215730181929786,100,0.7905099391937256,302
fu,climate change,244,10.065372295395255,100,0.7905099391937256,302
fu,climate change,245,16.709185267985912,100,0.7905099391937256,302
fu,climate change,246,0.29789074516626846,100,0.7905099391937256,302
fu,climate change,247,8.448248948770237,100,0.7905099391937256,302
fu,climate change,248,16.709185267985912,100,0.7905099391937256,302
fu,climate change,249,0.29789074516626846,100,0.7905099391937256,302
fu,climate change,250,8.448248948770237,100,0.7905099391937256,302
fu,climate change,251,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,252,9.934627702061592,100,0.7905099391937256,302
fu,climate change,253,10.045206134742735,100,0.7905099391937256,302
fu,climate change,254,10.045206134742735,100,0.7905099391937256,302
fu,climate change,255,9.934627702061592,100,0.7905099391937256,302
fu,climate change,256,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,257,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,258,19.70210887739727,100,0.7905099391937256,302
fu,climate change,259,11.551750990862743,100,0.7905099391937256,302
fu,climate change,260,18.215730181929786,100,0.7905099391937256,302
fu,climate change,261,10.065372295395255,100,0.7905099391937256,302
fu,climate change,262,9.954793862714117,100,0.7905099391937256,302
fu,climate change,263,11.551750990862743,100,0.7905099391937256,302
fu,climate change,264,19.70210887739727,100,0.7905099391937256,302
fu,climate change,265,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,266,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,267,15.681327286561796,100,0.7905099391937256,302
fu,climate change,268,10.045206134742735,100,0.7905099391937256,302
fu,climate change,269,0.29789074516626846,100,0.7905099391937256,302
fu,climate change,270,8.448248948770237,100,0.7905099391937256,302
fu,climate change,271,11.073064116166849,100,0.7905099391937256,302
fu,climate change,272,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,273,19.70210887739727,100,0.7905099391937256,302
fu,climate change,274,11.551750990862743,100,0.7905099391937256,302
fu,climate change,275,15.681327286561796,100,0.7905099391937256,302
fu,climate change,276,10.045206134742735,100,0.7905099391937256,302
fu,climate change,277,9.934627702061592,100,0.7905099391937256,302
fu,climate change,278,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,279,9.934627702061592,100,0.7905099391937256,302
fu,climate change,280,10.045206134742735,100,0.7905099391937256,302
fu,climate change,281,8.448248948770237,100,0.7905099391937256,302
fu,climate change,282,11.073064116166849,100,0.7905099391937256,302
fu,climate change,283,16.709185267985912,100,0.7905099391937256,302
fu,climate change,284,9.934627702061592,100,0.7905099391937256,302
fu,climate change,285,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,286,15.681327286561796,100,0.7905099391937256,302
fu,climate change,287,19.70210887739727,100,0.7905099391937256,302
fu,climate change,288,11.551750990862743,100,0.7905099391937256,302
fu,climate change,289,8.926935823466131,100,0.7905099391937256,302
fu,climate change,290,15.681327286561796,100,0.7905099391937256,302
fu,climate change,291,1.7842694984576242,100,0.7905099391937256,302
fu,climate change,292,9.934627702061592,100,0.7905099391937256,302
fu,climate change,293,19.70210887739727,100,0.7905099391937256,302
fu,climate change,294,3.2908143545776314,100,0.7905099391937256,302
fu,climate change,295,8.926935823466131,100,0.7905099391937256,302
fu,climate change,296,11.073064116166849,100,0.7905099391937256,302
fu,climate change,297,16.709185267985912,100,0.7905099391937256,302
fu,climate change,298,0.29789074516626846,100,0.7905099391937256,302
fu,climate change,299,0.0,100,0.7905099391937256,302
fu,climate change,0,8.926935823466133,200,1.1777119636535645,602
fu,climate change,1,11.551750990862741,200,1.1777119636535645,602
fu,climate change,2,10.065372295395257,200,1.1777119636535645,602
fu,climate change,3,9.954793862714117,200,1.1777119636535645,602
fu,climate change,4,4.318672393825619,200,1.1777119636535645,602
fu,climate change,5,8.448248948770237,200,1.1777119636535645,602
fu,climate change,6,11.073064116166847,200,1.1777119636535645,602
fu,climate change,7,16.709185267985912,200,1.1777119636535645,602
fu,climate change,8,9.934627702061592,200,1.1777119636535645,602
fu,climate change,9,1.7842694984576244,200,1.1777119636535645,602
fu,climate change,10,15.681327286561793,200,1.1777119636535645,602
fu,climate change,11,10.045206134742735,200,1.1777119636535645,602
fu,climate change,12,15.681327286561793,200,1.1777119636535645,602
fu,climate change,13,1.7842694984576244,200,1.1777119636535645,602
fu,climate change,14,16.709185267985912,200,1.1777119636535645,602
fu,climate change,15,11.073064116166847,200,1.1777119636535645,602
fu,climate change,16,8.448248948770237,200,1.1777119636535645,602
fu,climate change,17,11.551750990862741,200,1.1777119636535645,602
fu,climate change,18,8.926935823466133,200,1.1777119636535645,602
fu,climate change,19,3.2908143545776305,200,1.1777119636535645,602
fu,climate change,20,10.045206134742735,200,1.1777119636535645,602
fu,climate change,21,9.934627702061592,200,1.1777119636535645,602
fu,climate change,22,1.7842694984576244,200,1.1777119636535645,602
fu,climate change,23,4.318672393825619,200,1.1777119636535645,602
fu,climate change,24,9.954793862714117,200,1.1777119636535645,602
fu,climate change,25,10.065372295395257,200,1.1777119636535645,602
fu,climate change,26,18.21573018192979,200,1.1777119636535645,602
fu,climate change,27,4.318672393825619,200,1.1777119636535645,602
fu,climate change,28,9.954793862714117,200,1.1777119636535645,602
fu,climate change,29,1.7842694984576244,200,1.1777119636535645,602
fu,climate change,30,15.681327286561793,200,1.1777119636535645,602
fu,climate change,31,10.045206134742735,200,1.1777119636535645,602
fu,climate change,32,11.551750990862741,200,1.1777119636535645,602
fu,climate change,33,8.926935823466133,200,1.1777119636535645,602
fu,climate change,34,3.2908143545776305,200,1.1777119636535645,602
fu,climate change,35,9.954793862714117,200,1.1777119636535645,602
fu,climate change,36,10.065372295395257,200,1.1777119636535645,602
fu,climate change,37,18.21573018192979,200,1.1777119636535645,602
fu,climate change,38,1.7842694984576244,200,1.1777119636535645,602
fu,climate change,39,9.934627702061592,200,1.1777119636535645,602
fu,climate change,40,10.045206134742735,200,1.1777119636535645,602
fu,climate change,41,3.2908143545776305,200,1.1777119636535645,602
fu,climate change,42,8.926935823466133,200,1.1777119636535645,602
fu,climate change,43,11.551750990862741,200,1.1777119636535645,602
fu,climate change,44,18.21573018192979,200,1.1777119636535645,602
fu,climate change,45,10.065372295395257,200,1.1777119636535645,602
fu,climate change,46,9.954793862714117,200,1.1777119636535645,602
fu,climate change,47,15.681327286561793,200,1.1777119636535645,602
fu,climate change,48,10.045206134742735,200,1.1777119636535645,602
fu,climate change,49,9.934627702061592,200,1.1777119636535645,602
fu,climate change,50,8.926935823466133,200,1.1777119636535645,602
fu,climate change,51,11.551750990862741,200,1.1777119636535645,602
fu,climate change,52,19.70210887739727,200,1.1777119636535645,602
fu,climate change,53,11.551750990862741,200,1.1777119636535645,602
fu,climate change,54,19.70210887739727,200,1.1777119636535645,602
fu,climate change,55,3.2908143545776305,200,1.1777119636535645,602
fu,climate change,56,9.934627702061592,200,1.1777119636535645,602
fu,climate change,57,1.7842694984576244,200,1.1777119636535645,602
fu,climate change,58,15.681327286561793,200,1.1777119636535645,602
fu,climate change,59,11.551750990862741,200,1.1777119636535645,602
fu,climate change,60,8.926935823466133,200,1.1777119636535645,602
fu,climate change,61,3.2908143545776305,200,1.1777119636535645,602
fu,climate change,62,1.7842694984576244,200,1.1777119636535645,602
fu,climate change,63,15.681327286561793,200,1.1777119636535645,602
fu,climate change,64,10.045206134742735,200,1.1777119636535645,602
fu,climate change,65,18.21573018192979,200,1.1777119636535645,602
fu,climate change,66,10.065372295395257,200,1.1777119636535645,602
fu,climate change,67,9.954793862714117,200,1.1777119636535645,602
fu,climate change,68,11.073064116166847,200,1.1777119636535645,602
fu,climate change,69,16.709185267985912,200,1.1777119636535645,602
fu,climate change,70,0.2978907451662687,200,1.1777119636535645,602
fu,climate change,71,19.70210887739727,200,1.1777119636535645,602
fu,climate change,72,11.551750990862741,200,1.1777119636535645,602
fu,climate change,73,8.926935823466133,200,1.1777119636535645,602
fu,climate change,74,16.709185267985912,200,1.1777119636535645,602
fu,climate change,75,11.073064116166847,200,1.1777119636535645,602
fu,climate change,76,8.448248948770237,200,1.1777119636535645,602
fu,climate change,77,3.2908143545776305,200,1.1777119636535645,602
fu,climate change,78,8.926935823466133,200,1.1777119636535645,602
fu,climate change,79,11.551750990862741,200,1.1777119636535645,602
fu,climate change,80,3.2908143545776305,200,1.1777119636535645,602
fu,climate change,81,19.70210887739727,200,1.1777119636535645,602
fu,climate change,82,11.551750990862741,200,1.1777119636535645,602
fu,climate change,83,11.073064116166847,200,1.1777119636535645,602
fu,climate change,84,8.448248948770237,200,1.1777119636535645,602
fu,climate change,85,0.2978907451662687,200,1.1777119636535645,602
fu,climate change,86,8.926935823466133,200,1.1777119636535645,602
fu,climate change,87,11.551750990862741,200,1.1777119636535645,602
fu,climate change,88,19.70210887739727,200,1.1777119636535645,602
fu,climate change,89,8.448248948770237,200,1.1777119636535645,602
fu,climate change,90,11.073064116166847,200,1.1777119636535645,602
fu,climate change,91,16.709185267985912,200,1.1777119636535645,602
fu,climate change,92,15.681327286561793,200,1.1777119636535645,602
fu,climate change,93,1.7842694984576244,200,1.1777119636535645,602
fu,climate change,94,9.934627702061592,200,1.1777119636535645,602
fu,climate change,95,0.2978907451662687,200,1.1777119636535645,602
fu,climate change,96,8.448248948770237,200,1.1777119636535645,602
fu,climate change,97,11.073064116166847,200,1.1777119636535645,602
fu,climate change,98,11.073064116166847,200,1.1777119636535645,602
fu,climate change,99,16.709185267985912,200,1.1777119636535645,602
fu,climate change,100,0.2978907451662687,200,1.1777119636535645,602
fu,climate change,101,18.21573018192979,200,1.1777119636535645,602
fu,climate change,102,4.318672393825619,200,1.1777119636535645,602
fu,climate change,103,9.954793862714117,200,1.1777119636535645,602
fu,climate change,104,1.7842694984576244,200,1.1777119636535645,602
fu,climate change,105,9.934627702061592,200,1.1777119636535645,602
fu,climate change,106,10.045206134742735,200,1.1777119636535645,602
fu,climate change,107,8.448248948770237,200,1.1777119636535645,602
fu,climate change,108,0.2978907451662687,200,1.1777119636535645,602
fu,climate change,109,16.709185267985912,200,1.1777119636535645,602
fu,climate change,110,11.551750990862741,200,1.1777119636535645,602
fu,climate change,111,19.70210887739727,200,1.1777119636535645,602
fu,climate change,112,3.2908143545776305,200,1.1777119636535645,602
fu,climate change,113,15.681327286561793,200,1.1777119636535645,602
fu,climate change,114,10.045206134742735,200,1.1777119636535645,602
fu,climate change,115,9.934627702061592,200,1.1777119636535645,602
fu,climate change,116,16.709185267985912,200,1.1777119636535645,602
fu,climate change,117,0.2978907451662687,200,1.1777119636535645,602
fu,climate change,118,8.448248948770237,200,1.1777119636535645,602
fu,climate change,119,10.045206134742735,200,1.1777119636535645,602
fu,climate change,120,15.681327286561793,200,1.1777119636535645,602
fu,climate change,121,1.7842694984576244,200,1.1777119636535645,602
fu,climate change,122,9.934627702061592,200,1.1777119636535645,602
fu,climate change,123,10.045206134742735,200,1.1777119636535645,602
fu,climate change,124,15.681327286561793,200,1.1777119636535645,602
fu,climate change,125,3.2908143545776305,200,1.1777119636535645,602
fu,climate change,126,19.70210887739727,200,1.1777119636535645,602
fu,climate change,127,11.551750990862741,200,1.1777119636535645,602
fu,climate change,128,8.448248948770237,200,1.1777119636535645,602
fu,climate change,129,11.073064116166847,200,1.1777119636535645,602
fu,climate change,130,16.709185267985912,200,1.1777119636535645,602
fu,climate change,131,1.7842694984576244,200,1.1777119636535645,602
fu,climate change,132,9.934627702061592,200,1.1777119636535645,602
fu,climate change,133,10.045206134742735,200,1.1777119636535645,602
fu,climate change,134,1.7842694984576244,200,1.1777119636535645,602
fu,climate change,135,15.681327286561793,200,1.1777119636535645,602
fu,climate change,136,10.045206134742735,200,1.1777119636535645,602
fu,climate change,137,16.709185267985912,200,1.1777119636535645,602
fu,climate change,138,11.073064116166847,200,1.1777119636535645,602
fu,climate change,139,8.448248948770237,200,1.1777119636535645,602
fu,climate change,140,9.934627702061592,200,1.1777119636535645,602
fu,climate change,141,10.045206134742735,200,1.1777119636535645,602
fu,climate change,142,15.681327286561793,200,1.1777119636535645,602
fu,climate change,143,10.045206134742735,200,1.1777119636535645,602
fu,climate change,144,15.681327286561793,200,1.1777119636535645,602
fu,climate change,145,1.7842694984576244,200,1.1777119636535645,602
fu,climate change,146,3.2908143545776305,200,1.1777119636535645,602
fu,climate change,147,19.70210887739727,200,1.1777119636535645,602
fu,climate change,148,11.551750990862741,200,1.1777119636535645,602
fu,climate change,149,9.954793862714117,200,1.1777119636535645,602
fu,climate change,150,10.065372295395257,200,1.1777119636535645,602
fu,climate change,151,18.21573018192979,200,1.1777119636535645,602
fu,climate change,152,1.7842694984576244,200,1.1777119636535645,602
fu,climate change,153,15.681327286561793,200,1.1777119636535645,602
fu,climate change,154,10.045206134742735,200,1.1777119636535645,602
fu,climate change,155,3.2908143545776305,200,1.1777119636535645,602
fu,climate change,156,19.70210887739727,200,1.1777119636535645,602
fu,climate change,157,11.551750990862741,200,1.1777119636535645,602
fu,climate change,158,16.709185267985912,200,1.1777119636535645,602
fu,climate change,159,11.073064116166847,200,1.1777119636535645,602
fu,climate change,160,8.448248948770237,200,1.1777119636535645,602
fu,climate change,161,0.2978907451662687,200,1.1777119636535645,602
