Category
"3510:Electric power generation, transmission and distribution"
0510:Mining of hard coal
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4912:Freight rail transport
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
2410:Manufacture of basic iron and steel
4210:Construction of roads and railways
2410:Manufacture of basic iron and steel
2012:Manufacture of fertilizers and nitrogen compounds
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
0510:Mining of hard coal
2410:Manufacture of basic iron and steel
2420:Manufacture of basic precious and other non-ferrous metals
0510:Mining of hard coal
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4312:Site preparation
4220:Construction of utility projects
4220:Construction of utility projects
2420:Manufacture of basic precious and other non-ferrous metals
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
5012:Sea and coastal freight water transport
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
4912:Freight rail transport
4220:Construction of utility projects
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
2012:Manufacture of fertilizers and nitrogen compounds
2420:Manufacture of basic precious and other non-ferrous metals
2029:Manufacture of other chemical products n.e.c.
4220:Construction of utility projects
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
492:Other land transport
0520:Mining of lignite
"2394:Manufacture of cement, lime and plaster"
3530:Steam and air conditioning supply
"3510:Electric power generation, transmission and distribution"
