Category
1610:Sawmilling and planing of wood
0510:Mining of hard coal
"3510:Electric power generation, transmission and distribution"
1621:Manufacture of veneer sheets and wood-based panels
"3510:Electric power generation, transmission and distribution"
"0810:Quarrying of stone, sand and clay"
"2824:Manufacture of machinery for mining, quarrying and construction"
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4912:Freight rail transport
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"2394:Manufacture of cement, lime and plaster"
"0810:Quarrying of stone, sand and clay"
"0810:Quarrying of stone, sand and clay"
2420:Manufacture of basic precious and other non-ferrous metals
"3510:Electric power generation, transmission and distribution"
2420:Manufacture of basic precious and other non-ferrous metals
2910:Manufacture of motor vehicles
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
0510:Mining of hard coal
"3510:Electric power generation, transmission and distribution"
4100:Construction of buildings
2011:Manufacture of basic chemicals
"3510:Electric power generation, transmission and distribution"
1910:Manufacture of coke oven products
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
4912:Freight rail transport
"4661:Wholesale of solid, liquid and gaseous fuels and related products"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
2013:Manufacture of plastics and synthetic rubber in primary forms
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
0220:Logging
"0810:Quarrying of stone, sand and clay"
"3510:Electric power generation, transmission and distribution"
4290:Construction of other civil engineering projects
2410:Manufacture of basic iron and steel
"3510:Electric power generation, transmission and distribution"
"0810:Quarrying of stone, sand and clay"
4923:Freight transport by road
2420:Manufacture of basic precious and other non-ferrous metals
2012:Manufacture of fertilizers and nitrogen compounds
"3510:Electric power generation, transmission and distribution"
"1701:Manufacture of pulp, paper and paperboard"
"3510:Electric power generation, transmission and distribution"
0510:Mining of hard coal
"2394:Manufacture of cement, lime and plaster"
2910:Manufacture of motor vehicles
"0810:Quarrying of stone, sand and clay"
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
5012:Sea and coastal freight water transport
"2394:Manufacture of cement, lime and plaster"
2013:Manufacture of plastics and synthetic rubber in primary forms
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
4290:Construction of other civil engineering projects
4100:Construction of buildings
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"2394:Manufacture of cement, lime and plaster"
1920:Manufacture of refined petroleum products
"4661:Wholesale of solid, liquid and gaseous fuels and related products"
3530:Steam and air conditioning supply
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2029:Manufacture of other chemical products n.e.c.
"3510:Electric power generation, transmission and distribution"
0510:Mining of hard coal
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"2394:Manufacture of cement, lime and plaster"
3520:Manufacture of gas; distribution of gaseous fuels through mains
3530:Steam and air conditioning supply
"3510:Electric power generation, transmission and distribution"
"2394:Manufacture of cement, lime and plaster"
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
5012:Sea and coastal freight water transport
2012:Manufacture of fertilizers and nitrogen compounds
2392:Manufacture of clay building materials
4923:Freight transport by road
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
2420:Manufacture of basic precious and other non-ferrous metals
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
2399:Manufacture of other non-metallic mineral products n.e.c.
"2394:Manufacture of cement, lime and plaster"
4210:Construction of roads and railways
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"0810:Quarrying of stone, sand and clay"
4923:Freight transport by road
"2394:Manufacture of cement, lime and plaster"
"2394:Manufacture of cement, lime and plaster"
0620:Extraction of natural gas
4912:Freight rail transport
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
0610:Extraction of crude petroleum
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
0910:Support activities for petroleum and natural gas extraction
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"0810:Quarrying of stone, sand and clay"
1920:Manufacture of refined petroleum products
4210:Construction of roads and railways
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"2395:Manufacture of articles of concrete, cement and plaster"
4923:Freight transport by road
