Category
2410:Manufacture of basic iron and steel
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
3821:Treatment and disposal of non-hazardous waste
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4912:Freight rail transport
3821:Treatment and disposal of non-hazardous waste
2011:Manufacture of basic chemicals
4923:Freight transport by road
2011:Manufacture of basic chemicals
3821:Treatment and disposal of non-hazardous waste
4912:Freight rail transport
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
1910:Manufacture of coke oven products
"3510:Electric power generation, transmission and distribution"
4220:Construction of utility projects
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
1610:Sawmilling and planing of wood
3520:Manufacture of gas; distribution of gaseous fuels through mains
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
0610:Extraction of crude petroleum
2420:Manufacture of basic precious and other non-ferrous metals
3821:Treatment and disposal of non-hazardous waste
2011:Manufacture of basic chemicals
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
2011:Manufacture of basic chemicals
"3510:Electric power generation, transmission and distribution"
2392:Manufacture of clay building materials
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
3520:Manufacture of gas; distribution of gaseous fuels through mains
2410:Manufacture of basic iron and steel
3530:Steam and air conditioning supply
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
4210:Construction of roads and railways
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
0520:Mining of lignite
3520:Manufacture of gas; distribution of gaseous fuels through mains
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
