Category
0510:Mining of hard coal
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
"1701:Manufacture of pulp, paper and paperboard"
2410:Manufacture of basic iron and steel
"2395:Manufacture of articles of concrete, cement and plaster"
"3510:Electric power generation, transmission and distribution"
"2395:Manufacture of articles of concrete, cement and plaster"
3530:Steam and air conditioning supply
2410:Manufacture of basic iron and steel
"2395:Manufacture of articles of concrete, cement and plaster"
2011:Manufacture of basic chemicals
2410:Manufacture of basic iron and steel
2410:Manufacture of basic iron and steel
"2395:Manufacture of articles of concrete, cement and plaster"
3530:Steam and air conditioning supply
2410:Manufacture of basic iron and steel
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
"2394:Manufacture of cement, lime and plaster"
2410:Manufacture of basic iron and steel
2410:Manufacture of basic iron and steel
