Category
2410:Manufacture of basic iron and steel
4923:Freight transport by road
3821:Treatment and disposal of non-hazardous waste
3821:Treatment and disposal of non-hazardous waste
4923:Freight transport by road
2011:Manufacture of basic chemicals
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
2410:Manufacture of basic iron and steel
3821:Treatment and disposal of non-hazardous waste
4312:Site preparation
2410:Manufacture of basic iron and steel
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
3530:Steam and air conditioning supply
2012:Manufacture of fertilizers and nitrogen compounds
4923:Freight transport by road
4923:Freight transport by road
2011:Manufacture of basic chemicals
"2394:Manufacture of cement, lime and plaster"
"2394:Manufacture of cement, lime and plaster"
3520:Manufacture of gas; distribution of gaseous fuels through mains
