Category
4912:Freight rail transport
"3510:Electric power generation, transmission and distribution"
"2394:Manufacture of cement, lime and plaster"
0161:Support activities for crop production
"2710:Manufacture of electric motors, generators, transformers and electricity di"
"2394:Manufacture of cement, lime and plaster"
2013:Manufacture of plastics and synthetic rubber in primary forms
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
"3510:Electric power generation, transmission and distribution"
2821:Manufacture of agricultural and forestry machinery
"3510:Electric power generation, transmission and distribution"
0620:Extraction of natural gas
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2821:Manufacture of agricultural and forestry machinery
4290:Construction of other civil engineering projects
"2394:Manufacture of cement, lime and plaster"
2012:Manufacture of fertilizers and nitrogen compounds
"3510:Electric power generation, transmission and distribution"
"0810:Quarrying of stone, sand and clay"
0620:Extraction of natural gas
2021:Manufacture of pesticides and other agrochemical products
2910:Manufacture of motor vehicles
2410:Manufacture of basic iron and steel
4100:Construction of buildings
0510:Mining of hard coal
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
0610:Extraction of crude petroleum
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
2012:Manufacture of fertilizers and nitrogen compounds
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
3520:Manufacture of gas; distribution of gaseous fuels through mains
2012:Manufacture of fertilizers and nitrogen compounds
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2012:Manufacture of fertilizers and nitrogen compounds
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
2012:Manufacture of fertilizers and nitrogen compounds
2410:Manufacture of basic iron and steel
2012:Manufacture of fertilizers and nitrogen compounds
2420:Manufacture of basic precious and other non-ferrous metals
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
0116:Growing of fibre crops
"3510:Electric power generation, transmission and distribution"
"2394:Manufacture of cement, lime and plaster"
2012:Manufacture of fertilizers and nitrogen compounds
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4210:Construction of roads and railways
2021:Manufacture of pesticides and other agrochemical products
3530:Steam and air conditioning supply
3530:Steam and air conditioning supply
3530:Steam and air conditioning supply
1920:Manufacture of refined petroleum products
2012:Manufacture of fertilizers and nitrogen compounds
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
3530:Steam and air conditioning supply
0510:Mining of hard coal
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
2011:Manufacture of basic chemicals
"3510:Electric power generation, transmission and distribution"
2012:Manufacture of fertilizers and nitrogen compounds
0161:Support activities for crop production
3530:Steam and air conditioning supply
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
2012:Manufacture of fertilizers and nitrogen compounds
2410:Manufacture of basic iron and steel
"3510:Electric power generation, transmission and distribution"
2012:Manufacture of fertilizers and nitrogen compounds
2410:Manufacture of basic iron and steel
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
4923:Freight transport by road
2420:Manufacture of basic precious and other non-ferrous metals
3520:Manufacture of gas; distribution of gaseous fuels through mains
4290:Construction of other civil engineering projects
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2420:Manufacture of basic precious and other non-ferrous metals
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2012:Manufacture of fertilizers and nitrogen compounds
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
0161:Support activities for crop production
3821:Treatment and disposal of non-hazardous waste
"4661:Wholesale of solid, liquid and gaseous fuels and related products"
