Category
"3510:Electric power generation, transmission and distribution"
3530:Steam and air conditioning supply
"3510:Electric power generation, transmission and distribution"
2012:Manufacture of fertilizers and nitrogen compounds
2410:Manufacture of basic iron and steel
"2394:Manufacture of cement, lime and plaster"
2011:Manufacture of basic chemicals
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
3530:Steam and air conditioning supply
3530:Steam and air conditioning supply
4290:Construction of other civil engineering projects
3520:Manufacture of gas; distribution of gaseous fuels through mains
2410:Manufacture of basic iron and steel
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
0510:Mining of hard coal
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
3530:Steam and air conditioning supply
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
0893:Extraction of salt
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
4290:Construction of other civil engineering projects
2011:Manufacture of basic chemicals
4312:Site preparation
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
3520:Manufacture of gas; distribution of gaseous fuels through mains
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
"2394:Manufacture of cement, lime and plaster"
"2394:Manufacture of cement, lime and plaster"
"2394:Manufacture of cement, lime and plaster"
2410:Manufacture of basic iron and steel
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
