Category
2410:Manufacture of basic iron and steel
0510:Mining of hard coal
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
3821:Treatment and disposal of non-hazardous waste
3821:Treatment and disposal of non-hazardous waste
3821:Treatment and disposal of non-hazardous waste
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
2821:Manufacture of agricultural and forestry machinery
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2013:Manufacture of plastics and synthetic rubber in primary forms
4912:Freight rail transport
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
3700:Sewerage
"3510:Electric power generation, transmission and distribution"
"0810:Quarrying of stone, sand and clay"
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
4290:Construction of other civil engineering projects
2410:Manufacture of basic iron and steel
4923:Freight transport by road
"3510:Electric power generation, transmission and distribution"
3520:Manufacture of gas; distribution of gaseous fuels through mains
4520:Maintenance and repair of motor vehicles
2410:Manufacture of basic iron and steel
"3510:Electric power generation, transmission and distribution"
2392:Manufacture of clay building materials
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4912:Freight rail transport
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
3821:Treatment and disposal of non-hazardous waste
3821:Treatment and disposal of non-hazardous waste
"3510:Electric power generation, transmission and distribution"
2420:Manufacture of basic precious and other non-ferrous metals
4220:Construction of utility projects
"2395:Manufacture of articles of concrete, cement and plaster"
4923:Freight transport by road
0510:Mining of hard coal
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
2420:Manufacture of basic precious and other non-ferrous metals
"2395:Manufacture of articles of concrete, cement and plaster"
2011:Manufacture of basic chemicals
"3510:Electric power generation, transmission and distribution"
1920:Manufacture of refined petroleum products
2220:Manufacture of plastics products
"3510:Electric power generation, transmission and distribution"
"2394:Manufacture of cement, lime and plaster"
2011:Manufacture of basic chemicals
"3510:Electric power generation, transmission and distribution"
3821:Treatment and disposal of non-hazardous waste
0910:Support activities for petroleum and natural gas extraction
"3510:Electric power generation, transmission and distribution"
4210:Construction of roads and railways
"2395:Manufacture of articles of concrete, cement and plaster"
3520:Manufacture of gas; distribution of gaseous fuels through mains
4923:Freight transport by road
"2395:Manufacture of articles of concrete, cement and plaster"
"2394:Manufacture of cement, lime and plaster"
1920:Manufacture of refined petroleum products
4100:Construction of buildings
3530:Steam and air conditioning supply
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
