Category
2610:Manufacture of electronic components and boards
"2395:Manufacture of articles of concrete, cement and plaster"
"3510:Electric power generation, transmission and distribution"
4220:Construction of utility projects
4912:Freight rail transport
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
3822:Treatment and disposal of hazardous waste
"2710:Manufacture of electric motors, generators, transformers and electricity di"
0710:Mining of iron ores
2410:Manufacture of basic iron and steel
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4290:Construction of other civil engineering projects
4100:Construction of buildings
"2394:Manufacture of cement, lime and plaster"
"3510:Electric power generation, transmission and distribution"
2011:Manufacture of basic chemicals
3822:Treatment and disposal of hazardous waste
1920:Manufacture of refined petroleum products
"2395:Manufacture of articles of concrete, cement and plaster"
2610:Manufacture of electronic components and boards
4912:Freight rail transport
"2394:Manufacture of cement, lime and plaster"
0729:Mining of other non-ferrous metal ores
2392:Manufacture of clay building materials
2410:Manufacture of basic iron and steel
3520:Manufacture of gas; distribution of gaseous fuels through mains
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
3530:Steam and air conditioning supply
2610:Manufacture of electronic components and boards
0620:Extraction of natural gas
4312:Site preparation
3530:Steam and air conditioning supply
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
4290:Construction of other civil engineering projects
"3510:Electric power generation, transmission and distribution"
4210:Construction of roads and railways
2610:Manufacture of electronic components and boards
"3510:Electric power generation, transmission and distribution"
2610:Manufacture of electronic components and boards
"3510:Electric power generation, transmission and distribution"
2420:Manufacture of basic precious and other non-ferrous metals
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
2420:Manufacture of basic precious and other non-ferrous metals
"3510:Electric power generation, transmission and distribution"
3530:Steam and air conditioning supply
"3510:Electric power generation, transmission and distribution"
2410:Manufacture of basic iron and steel
1920:Manufacture of refined petroleum products
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
3530:Steam and air conditioning supply
2610:Manufacture of electronic components and boards
"3510:Electric power generation, transmission and distribution"
"3510:Electric power generation, transmission and distribution"
