Category
2012:Manufacture of fertilizers and nitrogen compounds
2012:Manufacture of fertilizers and nitrogen compounds
"4661:Wholesale of solid, liquid and gaseous fuels and related products"
2012:Manufacture of fertilizers and nitrogen compounds
2012:Manufacture of fertilizers and nitrogen compounds
2220:Manufacture of plastics products
2821:Manufacture of agricultural and forestry machinery
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
2012:Manufacture of fertilizers and nitrogen compounds
1920:Manufacture of refined petroleum products
0161:Support activities for crop production
2012:Manufacture of fertilizers and nitrogen compounds
"3510:Electric power generation, transmission and distribution"
2012:Manufacture of fertilizers and nitrogen compounds
3530:Steam and air conditioning supply
4923:Freight transport by road
0510:Mining of hard coal
2012:Manufacture of fertilizers and nitrogen compounds
2012:Manufacture of fertilizers and nitrogen compounds
2012:Manufacture of fertilizers and nitrogen compounds
"3510:Electric power generation, transmission and distribution"
2012:Manufacture of fertilizers and nitrogen compounds
2012:Manufacture of fertilizers and nitrogen compounds
3530:Steam and air conditioning supply
3530:Steam and air conditioning supply
2012:Manufacture of fertilizers and nitrogen compounds
2012:Manufacture of fertilizers and nitrogen compounds
4290:Construction of other civil engineering projects
2012:Manufacture of fertilizers and nitrogen compounds
