Category
2011:Manufacture of basic chemicals
2011:Manufacture of basic chemicals
2410:Manufacture of basic iron and steel
"3510:Electric power generation, transmission and distribution"
4923:Freight transport by road
"2394:Manufacture of cement, lime and plaster"
2410:Manufacture of basic iron and steel
3530:Steam and air conditioning supply
"2394:Manufacture of cement, lime and plaster"
3822:Treatment and disposal of hazardous waste
2410:Manufacture of basic iron and steel
"2394:Manufacture of cement, lime and plaster"
